"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Braves","15","47","3","12","11","0","14.9 %","10.6 %",".225",".406",".400",".489",".625",".467","192","0.0","5.6","0.3","0.7"
"Angels","14","45","4","10","10","0","13.3 %","13.3 %",".421",".310",".342",".422",".763",".469","202","-0.5","5.3","0.0","0.7"
"Mariners","16","40","1","4","4","0","10.0 %","30.0 %",".114",".409",".286",".375",".400",".340","117","-0.4","0.4","-0.1","0.2"
"Rangers","12","36","1","7","6","2","11.1 %","30.6 %",".219",".350",".250",".333",".469",".338","108","0.4","0.5","-0.2","0.2"
"Blue Jays","17","37","3","5","5","0","8.1 %","21.6 %",".265",".217",".235",".297",".500",".331","115","0.0","0.3","-0.1","0.1"
"Yankees","10","33","2","3","3","0","6.1 %","27.3 %",".226",".300",".258",".303",".484",".328","110","0.0","0.2","-0.2","0.1"
"Padres","12","35","1","2","1","0","8.6 %","31.4 %",".167",".333",".233",".324",".400",".313","90","-0.1","-0.6","0.6","0.1"
"Cardinals","13","33","2","5","4","0","0.0 %","24.2 %",".212",".261",".242",".242",".455",".286","82","0.0","-1.0","0.5","0.1"
"Royals","14","37","2","6","6","0","2.7 %","24.3 %",".200",".280",".257",".270",".457",".297","88","-0.1","-1.0","0.0","0.0"
"Mets","15","36","1","3","3","1","11.1 %","13.9 %",".125",".231",".219",".306",".344",".285","79","0.1","-0.9","0.1","0.0"
"Indians","14","34","2","2","2","0","0.0 %","29.4 %",".206",".273",".235",".235",".441",".278","73","0.0","-1.5","0.2","0.0"
"Dodgers","16","37","1","2","2","0","13.5 %","24.3 %",".125",".182",".156",".270",".281",".249","58","0.0","-2.3","0.4","-0.1"
"Astros","15","39","0","2","1","0","23.1 %","23.1 %",".033",".190",".133",".333",".167",".257","62","-0.1","-2.1","0.0","-0.1"
"Athletics","12","33","0","3","1","0","9.1 %","15.2 %",".103",".208",".172",".273",".276",".248","59","0.0","-2.0","0.0","-0.1"
"Reds","15","34","0","3","3","0","11.8 %","26.5 %",".000",".316",".214",".333",".214",".264","55","-0.1","-2.2","0.3","-0.1"
"Marlins","12","33","0","0","0","0","0.0 %","18.2 %",".030",".296",".242",".242",".273",".221","37","-0.2","-3.0","0.2","-0.2"
"Red Sox","12","33","0","2","2","1","0.0 %","30.3 %",".061",".304",".212",".212",".273",".205","26","0.2","-3.3","0.1","-0.2"
"Brewers","14","32","0","0","0","0","9.4 %","25.0 %",".034",".190",".138",".219",".172",".184","12","-0.1","-4.1","0.3","-0.3"
"Twins","11","34","0","0","0","0","5.9 %","26.5 %",".065",".227",".161",".212",".226",".195","21","-0.1","-3.8","-0.2","-0.3"
"Giants","15","35","0","3","2","0","14.3 %","22.9 %",".033",".136",".100",".229",".133",".183","13","0.0","-4.1","0.2","-0.3"
"Orioles","11","32","0","2","1","0","6.3 %","18.8 %",".000",".174",".138",".194",".138",".157","1","-0.4","-4.9","-0.4","-0.4"
"Rays","12","29","0","0","0","0","3.4 %","34.5 %",".000",".111",".071",".103",".071",".084","-47","-0.4","-6.2","0.1","-0.5"
