"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Phillies","15","47","4","13","13","2","8.5 %","4.3 %",".395",".405",".442",".489",".837",".534","242","0.5","9.2","0.6","1.1"
"Mets","13","44","4","7","7","0","6.8 %","13.6 %",".359",".367",".385",".432",".744",".473","202","-0.1","5.7","0.2","0.7"
"Red Sox","16","43","2","6","6","1","16.3 %","20.9 %",".306",".400",".333",".442",".639",".427","182","-0.3","4.2","0.1","0.6"
"Yankees","15","44","2","10","10","0","15.9 %","15.9 %",".216",".393",".351",".455",".568",".431","175","-0.1","4.1","-0.2","0.5"
"Cubs","16","35","2","8","8","1","8.6 %","14.3 %",".290",".333",".323",".400",".613",".419","161","0.2","3.0","0.1","0.4"
"Blue Jays","13","43","2","8","8","2","4.7 %","32.6 %",".225",".480",".350",".372",".575",".389","149","0.0","2.5","-0.2","0.4"
"Diamondbacks","16","37","2","8","8","1","8.1 %","13.5 %",".182",".333",".333",".378",".515",".372","130","0.2","1.7","0.3","0.3"
"Indians","16","40","1","3","3","0","10.0 %","22.5 %",".200",".360",".286",".359",".486",".357","117","0.0","0.6","0.2","0.2"
"White Sox","15","38","2","5","5","2","10.5 %","26.3 %",".212",".286",".242",".324",".455",".320","113","0.4","0.9","-0.4","0.2"
"Dodgers","16","42","0","5","5","0","7.1 %","26.2 %",".054",".385",".270",".357",".324",".288","93","0.0","-0.4","0.4","0.1"
"Braves","12","35","1","3","3","1","0.0 %","31.4 %",".114",".304",".229",".229",".343",".239","46","0.2","-2.5","0.3","-0.1"
"Giants","13","34","0","0","0","1","5.9 %","26.5 %",".125",".261",".188",".235",".313",".234","46","0.2","-2.4","0.2","-0.1"
"Royals","16","37","1","2","2","0","5.4 %","21.6 %",".147",".160",".147",".216",".294",".209","27","0.0","-3.9","0.0","-0.3"
"Rockies","13","35","1","2","2","0","8.6 %","37.1 %",".094",".222",".156",".229",".250",".214","21","-0.4","-4.5","0.1","-0.3"
