"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","12","39","6","10","10","0","10.3 %","10.3 %",".571",".240",".343",".410",".914",".520","240","-0.1","6.8","0.0","0.8"
"Cubs","14","43","2","6","6","1","11.6 %","14.0 %",".257",".370",".343",".439",".600",".434","164","-0.2","3.4","0.3","0.5"
"Royals","15","41","3","9","7","1","0.0 %","17.1 %",".325",".400",".375",".375",".700",".441","181","-0.3","3.6","-0.2","0.5"
"Twins","14","40","1","11","11","0","12.5 %","15.0 %",".235",".357",".324",".400",".559",".396","152","0.0","2.5","-0.2","0.4"
"Rockies","13","37","2","5","5","0","10.8 %","8.1 %",".242",".357",".364",".432",".606",".433","162","-0.5","2.2","0.2","0.4"
"Indians","13","36","1","7","7","0","2.8 %","16.7 %",".176",".393",".353",".361",".529",".368","131","-0.1","1.2","0.1","0.2"
"Pirates","15","39","1","8","8","1","15.4 %","15.4 %",".125",".360",".313",".421",".438",".375","129","0.1","1.5","-0.3","0.2"
"Rangers","12","36","2","5","5","0","0.0 %","13.9 %",".286",".345",".343",".333",".629",".387","141","0.0","1.6","-0.5","0.2"
"Padres","14","39","0","5","5","0","2.6 %","23.1 %",".079",".483",".368",".385",".447",".357","123","-0.5","0.7","0.1","0.2"
"Giants","15","38","1","4","4","0","7.9 %","21.1 %",".200",".308",".257",".316",".457",".314","106","0.0","0.2","0.4","0.2"
"Blue Jays","15","38","2","5","5","0","10.5 %","15.8 %",".235",".231",".235",".316",".471",".330","110","-0.1","0.2","-0.2","0.1"
"Reds","12","41","1","5","5","2","9.8 %","17.1 %",".118",".333",".294",".359",".412",".330","94","-0.2","-0.8","0.1","0.1"
"Yankees","13","32","1","4","4","0","18.8 %","31.3 %",".154",".267",".192",".344",".346",".310","96","-0.4","-0.8","0.0","0.0"
"Tigers","14","40","0","4","3","2","10.0 %","27.5 %",".083",".360",".250",".325",".333",".290","85","0.4","-0.8","-0.3","0.0"
"Angels","13","38","1","3","3","0","15.8 %","31.6 %",".161",".222",".161",".316",".323",".289","84","-0.5","-1.4","0.0","0.0"
"Phillies","20","63","1","3","2","4","9.5 %","25.4 %",".089",".282",".214",".302",".304",".257","54","0.9","-3.1","0.9","0.0"
"Brewers","15","34","1","2","2","0","2.9 %","23.5 %",".152",".292",".242",".265",".394",".277","71","-0.5","-2.0","0.4","0.0"
"Mets","14","39","0","4","3","0","7.7 %","15.4 %",".086",".310",".257",".316",".343",".288","78","-0.5","-1.8","0.0","0.0"
"White Sox","20","58","1","4","4","0","6.9 %","25.9 %",".132",".297",".226",".281",".358",".267","66","-0.4","-3.1","0.1","-0.1"
"Orioles","15","38","1","2","2","0","10.5 %","18.4 %",".118",".231",".206",".289",".324",".270","70","0.0","-1.8","-0.5","-0.1"
"Mariners","13","38","1","2","2","0","21.1 %","26.3 %",".100",".105",".100",".289",".200",".242","53","0.1","-2.3","-0.1","-0.1"
"Nationals","13","35","1","3","3","1","8.6 %","31.4 %",".161",".158",".129",".229",".290",".216","29","0.2","-3.3","0.4","-0.2"
"Braves","14","31","2","2","2","0","3.2 %","25.8 %",".200",".100",".133",".161",".333",".204","26","0.0","-3.3","0.2","-0.2"
"Red Sox","12","33","1","2","2","0","9.1 %","24.2 %",".100",".095",".100",".182",".200",".174","6","-0.1","-4.5","0.0","-0.3"
"Dodgers","14","31","1","2","2","0","0.0 %","25.8 %",".097",".136",".129",".129",".226",".147","-8","0.1","-4.6","0.1","-0.3"
"Diamondbacks","12","32","0","0","0","0","15.6 %","25.0 %",".000",".053",".037",".188",".037",".135","-19","0.0","-5.3","0.4","-0.4"
