"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Astros","15","47","3","15","14","0","6.4 %","14.9 %",".375",".484",".450",".500",".825",".531","250","-0.5","8.5","-0.1","1.0"
"Indians","15","45","3","10","10","0","13.3 %","11.1 %",".405",".333",".351",".444",".757",".477","203","-0.5","5.3","0.2","0.7"
"Red Sox","15","43","3","10","9","0","18.6 %","9.3 %",".343",".250",".286",".419",".629",".430","170","-0.1","3.7","0.4","0.5"
"Cardinals","14","40","2","6","6","1","12.5 %","12.5 %",".265",".333",".324",".425",".588",".423","169","-0.2","3.3","0.7","0.5"
"Dodgers","14","42","2","9","9","1","7.1 %","9.5 %",".205",".364",".359",".405",".564",".407","158","0.2","3.3","0.4","0.5"
"Reds","14","45","3","8","8","2","8.9 %","22.2 %",".300",".333",".300",".378",".600",".403","151","0.3","3.2","0.4","0.5"
"Yankees","11","45","2","7","7","0","11.1 %","15.6 %",".231",".300",".282",".378",".513",".376","137","0.0","2.1","0.1","0.4"
"Cubs","11","37","2","5","5","0","5.4 %","27.0 %",".314",".391",".314",".351",".629",".401","152","-0.4","2.0","0.6","0.4"
"Rockies","16","42","2","6","6","0","2.4 %","21.4 %",".220",".433",".366",".381",".585",".403","137","0.0","2.0","0.0","0.3"
"Pirates","15","39","2","5","4","0","7.7 %","12.8 %",".286",".321",".314",".368",".600",".398","142","-0.5","1.7","-0.3","0.3"
"Phillies","16","39","1","4","4","1","2.6 %","10.3 %",".189",".313",".297",".333",".486",".344","113","0.2","0.8","0.5","0.2"
"Blue Jays","17","34","1","3","3","0","11.8 %","11.8 %",".100",".360",".333",".412",".433",".368","136","-0.1","1.2","-0.3","0.2"
"Marlins","15","40","1","5","5","0","10.0 %","35.0 %",".139",".429",".278",".350",".417",".331","108","-0.1","0.2","-0.2","0.1"
"Rays","13","38","1","1","1","0","10.5 %","13.2 %",".152",".222",".212",".316",".364",".298","90","0.0","-0.6","-0.2","0.1"
"Twins","15","36","2","3","3","0","8.3 %","27.8 %",".182",".286",".242",".306",".424",".310","94","-0.1","-0.5","-0.3","0.0"
"Diamondbacks","14","39","1","3","3","1","10.3 %","15.4 %",".088",".222",".206",".308",".294",".273","70","0.3","-1.6","0.6","0.0"
"Mets","12","34","2","2","2","0","2.9 %","20.6 %",".250",".174",".188",".212",".438",".264","62","-0.1","-1.9","0.1","-0.1"
"Braves","12","39","0","1","1","1","12.8 %","25.6 %",".088",".292",".206",".308",".294",".260","56","0.3","-2.2","0.1","-0.1"
"Brewers","17","36","1","3","3","1","5.6 %","33.3 %",".088",".286",".206",".250",".294",".237","43","0.2","-2.6","0.5","-0.1"
"Angels","16","31","1","5","5","0","9.7 %","12.9 %",".143",".174",".179",".258",".321",".253","60","-0.4","-2.2","0.1","-0.1"
"Athletics","13","35","0","2","2","0","14.3 %","28.6 %",".069",".263",".172",".314",".241",".263","65","-0.9","-2.6","0.2","-0.1"
"Royals","13","35","0","1","1","0","5.7 %","25.7 %",".061",".375",".273",".314",".333",".283","76","-1.0","-2.2","-0.4","-0.1"
"White Sox","15","34","1","1","1","0","2.9 %","38.2 %",".094",".278",".188",".235",".281",".226","41","0.1","-2.7","-0.1","-0.2"
"Padres","15","33","0","0","0","2","6.1 %","39.4 %",".067",".294",".167",".242",".233",".216","34","-0.1","-3.1","0.2","-0.2"
"Giants","16","34","0","2","2","1","5.9 %","8.8 %",".032",".179",".161",".235",".194",".200","25","0.2","-3.3","0.0","-0.2"
"Rangers","12","36","1","2","2","0","8.3 %","30.6 %",".091",".238",".182",".250",".273",".232","36","0.0","-3.2","-0.4","-0.2"
"Nationals","13","35","0","0","0","1","8.6 %","31.4 %",".065",".200",".129",".229",".194",".198","20","0.1","-3.9","0.3","-0.2"
"Orioles","15","32","0","2","2","0","0.0 %","31.3 %",".033",".238",".167",".188",".200",".169","5","0.0","-4.3","-0.1","-0.3"
"Mariners","13","31","0","0","0","0","3.2 %","25.8 %",".067",".136",".100",".129",".167",".129","-20","0.1","-4.9","0.0","-0.4"
"Tigers","14","32","0","1","1","0","6.3 %","46.9 %",".033",".200",".100",".156",".133",".136","-18","-0.1","-5.3","-0.1","-0.4"
