"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","18","54","2","14","13","1","11.1 %","16.7 %",".271",".486",".417",".481",".688",".483","211","0.2","7.7","0.0","0.9"
"Reds","15","47","3","14","14","1","8.5 %","27.7 %",".341",".538",".415",".468",".756",".493","208","0.2","6.8","0.2","0.8"
"Twins","17","55","4","12","12","0","14.5 %","14.5 %",".341",".333",".341",".455",".682",".460","192","0.0","6.5","-0.3","0.8"
"Nationals","13","43","1","11","10","2","4.7 %","20.9 %",".225",".533",".425",".465",".650",".465","188","0.3","5.4","0.3","0.7"
"Angels","18","42","2","5","5","0","7.1 %","23.8 %",".263",".346",".289",".357",".553",".378","142","-0.1","2.1","0.2","0.4"
"Mets","15","35","3","5","5","0","8.6 %","11.4 %",".290",".208",".258",".343",".548",".370","137","-0.1","1.5","0.1","0.3"
"Rangers","14","37","4","7","7","1","0.0 %","16.2 %",".361",".222",".278",".270",".639",".360","119","0.3","1.1","0.0","0.2"
"Braves","16","43","0","4","4","1","4.7 %","32.6 %",".079",".458",".289",".372",".368",".329","102","0.2","0.2","0.3","0.2"
"Red Sox","15","39","1","5","4","0","5.1 %","17.9 %",".083",".321",".278",".333",".361",".294","111","-0.4","-0.2","0.2","0.1"
"Orioles","14","37","3","7","7","0","5.4 %","40.5 %",".257",".353",".257",".297",".514",".336","114","0.0","0.4","-0.3","0.1"
"Dodgers","15","42","0","4","4","0","16.7 %","23.8 %",".030",".360",".273",".381",".303",".310","93","0.0","-0.3","0.3","0.1"
"Brewers","16","40","1","6","6","0","7.5 %","22.5 %",".111",".346",".278",".333",".389",".312","89","0.0","-0.8","0.3","0.1"
"Royals","15","37","2","5","5","0","13.5 %","37.8 %",".226",".200",".161",".297",".387",".297","89","-0.1","-1.0","0.2","0.0"
"Cardinals","12","36","2","4","4","0","5.6 %","27.8 %",".235",".227",".206",".250",".441",".286","79","0.1","-1.0","0.3","0.0"
"Rays","17","39","1","4","4","0","15.4 %","33.3 %",".152",".263",".182",".308",".333",".285","84","0.0","-1.1","-0.2","0.0"
"Blue Jays","16","39","1","2","2","0","10.3 %","28.2 %",".114",".304",".229",".308",".343",".286","78","-0.1","-1.3","-0.2","0.0"
"Giants","17","48","2","5","5","0","8.3 %","22.9 %",".214",".200",".190",".271",".405",".275","73","-0.1","-2.0","0.3","0.0"
"Padres","13","38","0","2","2","1","18.4 %","23.7 %",".033",".227",".167",".316",".200",".251","55","0.2","-2.2","0.2","-0.1"
"Pirates","13","35","1","3","3","0","8.6 %","22.9 %",".156",".217",".188",".257",".344",".259","61","0.0","-2.0","0.0","-0.1"
"Athletics","15","43","1","4","4","0","7.0 %","18.6 %",".100",".226",".200",".256",".300",".243","54","0.0","-2.8","0.0","-0.1"
"Rockies","16","37","0","1","1","1","10.8 %","24.3 %",".091",".292",".212",".297",".303",".267","54","0.2","-2.4","0.0","-0.1"
"Marlins","12","33","2","5","5","0","0.0 %","27.3 %",".242",".182",".182",".182",".424",".244","54","-0.1","-2.3","0.0","-0.1"
"Astros","18","42","1","3","3","1","4.8 %","16.7 %",".103",".219",".205",".238",".308",".232","48","0.1","-3.0","0.0","-0.2"
"Mariners","13","35","0","2","2","0","2.9 %","28.6 %",".059",".292",".206",".229",".265",".213","35","0.2","-2.9","-0.1","-0.2"
"Diamondbacks","14","32","0","2","2","1","9.4 %","21.9 %",".000",".227",".172",".250",".172",".201","23","0.2","-3.3","0.3","-0.2"
"Cubs","19","49","0","4","4","2","4.1 %","30.6 %",".065",".290",".196",".245",".261",".224","37","0.4","-4.0","0.4","-0.2"
"Indians","16","38","0","1","1","2","5.3 %","31.6 %",".057",".261",".171",".237",".229",".211","25","0.0","-3.8","0.3","-0.2"
"Phillies","17","59","1","3","3","0","6.8 %","30.5 %",".130",".229",".167",".224",".296",".216","36","0.1","-5.1","0.4","-0.3"
"Tigers","18","56","0","2","1","0","7.1 %","28.6 %",".061",".212",".143",".250",".204",".206","22","-0.1","-5.8","-0.8","-0.5"
"White Sox","13","31","0","1","1","0","6.5 %","35.5 %",".000",".111",".069",".129",".069",".101","-39","0.0","-5.9","-0.3","-0.5"
