"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Mariners","11","43","5","14","14","0","14.0 %","18.6 %",".444",".348",".361",".465",".806",".508","230","0.1","7.2","-0.3","0.8"
"Blue Jays","15","42","4","11","10","1","14.3 %","16.7 %",".400",".250",".286",".405",".686",".441","184","0.1","4.5","-0.3","0.6"
"Angels","17","44","3","10","10","1","9.1 %","11.4 %",".275",".344",".350",".409",".625",".422","173","0.1","4.1","-0.1","0.5"
"Pirates","10","38","2","7","7","3","0.0 %","13.2 %",".270",".400",".378",".395",".649",".432","172","0.6","4.1","0.0","0.5"
"Indians","16","40","3","9","8","2","10.0 %","10.0 %",".314",".286",".314",".385",".629",".416","163","0.4","3.4","0.3","0.5"
"Athletics","18","45","0","9","8","1","11.1 %","28.9 %",".125",".556",".375",".444",".500",".405","161","-0.3","3.1","0.1","0.5"
"Mets","11","37","3","7","7","0","10.8 %","24.3 %",".323",".250",".258",".351",".581",".378","140","-0.1","1.8","0.4","0.3"
"Phillies","16","40","1","7","7","0","5.0 %","27.5 %",".263",".385",".289",".325",".553",".360","126","0.0","1.2","0.6","0.3"
"Red Sox","10","43","1","8","8","1","11.6 %","18.6 %",".189",".345",".297",".372",".486",".360","124","0.2","1.3","0.1","0.3"
"Padres","16","42","2","5","5","1","16.7 %","19.0 %",".235",".250",".235",".366",".471",".348","120","0.1","1.1","0.1","0.2"
"White Sox","15","38","3","4","4","0","2.6 %","34.2 %",".243",".381",".297",".316",".541",".354","126","0.0","1.2","-0.1","0.2"
"Cubs","17","36","1","9","9","0","5.6 %","19.4 %",".188",".375",".313",".389",".500",".379","137","-0.4","1.2","0.1","0.2"
"Marlins","12","43","1","8","8","1","11.6 %","30.2 %",".194",".391",".278",".372",".472",".356","125","-0.5","0.9","0.1","0.2"
"Twins","15","37","3","7","7","0","8.1 %","27.0 %",".364",".200",".212",".297",".576",".354","122","0.0","0.9","0.0","0.2"
"Rockies","14","42","0","8","8","1","9.5 %","21.4 %",".108",".379",".297",".357",".405",".326","91","0.3","-0.6","0.2","0.1"
"Yankees","16","40","2","7","7","0","10.0 %","22.5 %",".167",".280",".250",".325",".417",".318","99","-0.1","-0.2","-0.4","0.1"
"Nationals","16","37","1","6","5","0","8.1 %","21.6 %",".182",".320",".273",".324",".455",".325","101","-0.5","-0.6","0.1","0.1"
"Rays","12","43","0","4","2","0","18.6 %","11.6 %",".088",".241",".206",".372",".294",".301","91","-0.3","-0.9","0.0","0.1"
"Brewers","17","34","1","3","3","0","5.9 %","23.5 %",".125",".304",".250",".294",".375",".287","79","0.0","-1.2","0.3","0.0"
"Braves","13","34","2","4","4","0","5.9 %","23.5 %",".281",".182",".188",".235",".469",".288","76","0.0","-1.2","0.1","0.0"
"Astros","13","35","0","1","1","1","5.7 %","14.3 %",".063",".214",".188",".229",".250",".208","33","0.3","-3.0","0.2","-0.2"
"Dodgers","14","42","1","2","2","0","7.1 %","21.4 %",".103",".207",".179",".238",".282",".228","42","0.0","-3.3","0.4","-0.2"
"Diamondbacks","18","40","0","3","3","1","10.0 %","27.5 %",".114",".208",".143",".250",".257",".218","29","0.3","-3.7","0.5","-0.2"
"Orioles","17","48","1","1","1","2","6.3 %","29.2 %",".070",".250",".186",".271",".256",".240","48","0.3","-3.2","-0.5","-0.2"
"Rangers","18","47","0","2","2","1","4.3 %","19.1 %",".047",".265",".209",".277",".256",".241","43","0.2","-3.6","-0.2","-0.2"
"Giants","12","31","0","0","0","0","3.2 %","25.8 %",".033",".227",".167",".194",".200",".174","7","0.1","-3.9","0.3","-0.2"
"Tigers","14","32","0","0","0","1","0.0 %","28.1 %",".031",".217",".156",".156",".188",".147","-11","0.1","-4.8","-0.6","-0.4"
"Royals","16","29","0","0","0","0","0.0 %","41.4 %",".000",".176",".103",".103",".103",".090","-45","0.0","-5.9","0.2","-0.5"
