"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cubs","18","51","5","17","17","0","19.6 %","17.6 %",".450",".423",".400",".529",".850",".548","246","0.0","9.8","0.3","1.1"
"Athletics","14","47","5","14","14","0","12.8 %","14.9 %",".450",".310",".350",".426",".800",".479","210","0.0","6.5","0.3","0.8"
"Rockies","19","42","4","10","10","0","9.5 %","16.7 %",".514",".385",".400",".439",".914",".514","208","0.0","5.6","0.3","0.7"
"Rays","14","42","4","11","11","1","4.8 %","21.4 %",".410",".407",".385",".405",".795",".478","209","0.1","5.9","-0.3","0.7"
"White Sox","14","43","3","9","9","0","7.0 %","18.6 %",".325",".414",".375",".419",".700",".458","195","-0.9","4.3","-0.2","0.5"
"Cardinals","19","39","2","10","10","2","17.9 %","33.3 %",".276",".400",".276",".421",".552",".404","169","0.0","3.4","0.6","0.5"
"Padres","15","43","1","8","8","0","18.6 %","18.6 %",".212",".333",".273",".442",".485",".394","155","-0.5","2.6","0.2","0.4"
"Braves","15","43","1","5","5","0","11.6 %","25.6 %",".162",".423",".324",".395",".486",".364","136","0.0","1.8","0.5","0.4"
"Mariners","20","43","0","7","6","2","16.3 %","14.0 %",".029",".400",".343",".442",".371",".363","131","0.1","1.8","0.1","0.3"
"Orioles","16","39","2","6","6","1","12.8 %","12.8 %",".235",".296",".294",".385",".529",".384","141","0.2","2.2","-0.7","0.3"
"Dodgers","14","41","2","9","9","1","7.3 %","14.6 %",".184",".300",".289",".341",".474",".344","118","0.3","1.1","0.3","0.3"
"Pirates","17","42","0","8","5","0","4.8 %","21.4 %",".200",".419",".325",".357",".525",".366","130","0.0","1.5","-0.2","0.3"
"Astros","14","41","2","4","4","0","19.5 %","22.0 %",".212",".227",".212",".366",".424",".344","120","-0.1","0.8","-0.2","0.2"
"Blue Jays","20","46","2","6","4","0","4.3 %","21.7 %",".182",".344",".295",".326",".477",".330","103","-0.1","-0.1","-0.1","0.1"
"Angels","14","35","2","4","4","0","2.9 %","17.1 %",".242",".240",".242",".286",".485",".320","104","-0.1","0.0","-0.2","0.1"
"Giants","13","33","0","1","1","0","0.0 %","24.2 %",".094",".375",".281",".303",".375",".291","82","0.0","-0.9","0.3","0.1"
"Tigers","14","39","0","2","2","0","10.3 %","15.4 %",".057",".345",".286",".359",".343",".312","94","-0.1","-0.5","-0.4","0.0"
"Diamondbacks","16","38","0","3","3","1","10.5 %","13.2 %",".061",".241",".212",".289",".273",".251","53","0.1","-2.4","0.4","-0.1"
"Rangers","15","39","2","9","9","1","7.7 %","17.9 %",".194",".185",".194",".256",".389",".273","60","0.1","-2.0","-0.3","-0.1"
"Reds","14","33","2","4","4","0","3.0 %","24.2 %",".250",".136",".156",".182",".406",".238","48","-0.1","-2.7","0.3","-0.1"
"Mets","17","36","1","2","2","0","11.1 %","16.7 %",".094",".160",".156",".250",".250",".227","43","-0.1","-2.9","0.0","-0.2"
"Yankees","17","49","0","5","5","0","10.2 %","16.3 %",".045",".250",".205",".286",".250",".244","50","-0.5","-3.8","-0.2","-0.2"
"Royals","15","33","0","1","1","1","6.1 %","36.4 %",".067",".263",".167",".212",".233",".195","22","0.2","-3.6","-0.1","-0.2"
"Nationals","14","32","0","0","0","0","9.4 %","18.8 %",".103",".130",".103",".188",".207",".179","9","-0.1","-4.3","0.2","-0.3"
"Brewers","19","34","0","0","0","0","14.7 %","23.5 %",".000",".100",".071",".235",".071",".174","6","0.0","-4.5","0.3","-0.3"
"Marlins","14","29","0","0","0","0","3.4 %","31.0 %",".000",".211",".143",".172",".143",".144","-9","-0.5","-4.9","0.4","-0.3"
