"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Nationals","14","45","4","13","13","0","8.9 %","24.4 %",".487",".440",".385",".444",".872",".516","224","-0.1","7.1","0.6","0.9"
"Angels","20","52","1","7","7","2","13.5 %","15.4 %",".136",".343",".295",".392",".432",".357","131","0.4","2.4","0.3","0.4"
"Mariners","13","40","3","9","8","1","10.0 %","22.5 %",".257",".261",".257",".350",".514",".363","136","0.4","2.0","0.2","0.3"
"Rangers","17","56","1","8","6","3","16.1 %","19.6 %",".111",".364",".289",".418",".400",".358","118","0.5","1.7","-0.4","0.3"
"Twins","13","41","1","4","4","0","2.4 %","14.6 %",".150",".424",".375",".390",".525",".386","145","0.0","2.2","-0.4","0.3"
"Tigers","14","42","2","4","4","0","2.4 %","33.3 %",".175",".480",".350",".357",".525",".366","133","-0.1","1.4","-0.2","0.3"
"Orioles","13","38","2","4","4","0","13.2 %","18.4 %",".258",".227",".226",".368",".484",".363","129","0.0","1.3","-0.4","0.2"
"Diamondbacks","15","32","2","5","5","1","6.3 %","12.5 %",".300",".167",".200",".250",".500",".305","91","0.3","-0.4","0.3","0.1"
"Reds","13","39","1","2","2","0","7.7 %","35.9 %",".118",".368",".235",".333",".353",".305","85","-0.1","-0.9","0.4","0.1"
"Astros","14","37","0","5","4","0","13.5 %","32.4 %",".065",".400",".258",".351",".323",".300","90","0.0","-0.6","-0.1","0.1"
"Rockies","14","39","1","3","3","0","15.4 %","25.6 %",".091",".364",".273",".385",".364",".334","96","-0.4","-0.9","0.3","0.1"
"Rays","16","37","2","3","3","0","8.1 %","21.6 %",".212",".174",".182",".270",".394",".284","80","0.1","-1.0","-0.2","0.0"
"Cardinals","12","31","1","3","3","0","6.5 %","16.1 %",".111",".190",".185",".267",".296",".251","50","0.1","-2.1","0.4","-0.1"
"White Sox","17","37","1","6","6","0","5.4 %","18.9 %",".118",".269",".235",".278",".353",".271","72","0.0","-1.5","-0.4","-0.1"
"Royals","15","37","2","5","5","0","8.1 %","21.6 %",".176",".167",".176",".243",".353",".255","57","0.0","-2.3","-0.2","-0.1"
"Padres","15","34","1","3","2","0","2.9 %","41.2 %",".091",".222",".152",".176",".242",".180","11","-0.1","-4.3","0.1","-0.3"
"Pirates","19","32","0","0","0","0","6.3 %","12.5 %",".033",".154",".133",".188",".167",".163","2","0.0","-4.5","0.0","-0.3"
"Brewers","14","34","0","0","0","0","14.7 %","23.5 %",".034",".048",".034",".176",".069",".121","-19","0.0","-5.8","0.2","-0.4"
