"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Twins","17","38","4","8","8","0","13.2 %","18.4 %",".424",".273",".303",".395",".727",".451","190","-0.4","3.7","-0.3","0.5"
"Indians","16","38","1","7","7","2","7.9 %","10.5 %",".182",".379",".364",".405",".545",".395","148","0.3","2.5","0.2","0.4"
"Yankees","12","36","4","9","9","1","11.1 %","30.6 %",".406",".235",".250",".333",".656",".398","154","0.1","2.5","-0.3","0.3"
"Blue Jays","16","39","2","8","8","0","7.7 %","15.4 %",".257",".296",".286",".359",".543",".376","139","-0.1","1.7","-0.3","0.3"
"Cardinals","14","40","1","5","3","0","2.5 %","30.0 %",".216",".375",".270",".308",".486",".330","110","-0.4","0.0","0.7","0.2"
"Braves","15","35","2","5","5","0","8.6 %","20.0 %",".194",".318",".290",".353",".484",".354","111","0.0","0.5","0.3","0.2"
"Phillies","17","38","0","4","4","0","0.0 %","23.7 %",".111",".393",".306",".316",".417",".306","89","0.1","-0.6","0.6","0.1"
"Royals","14","42","0","5","5","0","14.3 %","26.2 %",".029",".417",".294",".390",".324",".322","98","-0.1","-0.3","0.0","0.1"
"Mariners","21","49","0","6","5","0","10.2 %","24.5 %",".023",".419",".302",".375",".326",".315","97","-0.2","-0.6","0.0","0.1"
"Red Sox","14","39","0","5","5","0","7.7 %","23.1 %",".083",".370",".278",".333",".361",".303","89","0.0","-0.9","0.3","0.1"
"Brewers","18","35","1","5","3","0","8.6 %","34.3 %",".188",".316",".219",".286",".406",".293","81","0.0","-1.1","0.4","0.0"
"Orioles","14","40","1","4","4","0","7.5 %","20.0 %",".139",".259",".222",".300",".361",".288","84","0.0","-1.3","-0.2","0.0"
"Pirates","18","46","0","5","5","0","6.5 %","21.7 %",".093",".333",".256",".304",".349",".283","75","-0.1","-1.7","-0.1","0.0"
"Giants","19","40","0","4","4","0","15.0 %","42.5 %",".030",".412",".212",".325",".242",".264","65","-0.4","-2.3","0.1","-0.1"
"Tigers","17","37","0","0","0","0","2.7 %","24.3 %",".056",".333",".250",".270",".306",".248","55","-0.1","-2.5","-0.1","-0.1"
"Padres","17","36","1","1","1","0","11.1 %","44.4 %",".094",".267",".156",".250",".250",".227","43","0.0","-2.9","0.2","-0.1"
"Cubs","21","38","1","4","4","0","5.3 %","26.3 %",".111",".200",".167",".211",".278",".211","29","0.0","-3.8","0.2","-0.2"
"Angels","14","31","1","1","1","0","0.0 %","25.8 %",".097",".182",".161",".161",".258",".175","12","-0.1","-3.9","0.0","-0.3"
