"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Blue Jays","19","51","2","11","11","0","17.6 %","25.5 %",".190",".481",".357",".471",".548",".433","176","-0.1","4.8","-0.2","0.6"
"Orioles","20","47","2","10","10","1","4.3 %","17.0 %",".310",".412",".381",".404",".690",".438","179","0.2","4.8","-0.5","0.6"
"Mets","18","42","2","7","6","0","14.3 %","9.5 %",".200",".276",".286",".405",".486",".382","144","0.0","2.3","0.2","0.4"
"Giants","14","45","1","11","10","2","4.4 %","28.9 %",".143",".483",".357",".378",".500",".367","131","0.5","2.3","0.0","0.4"
"Diamondbacks","13","36","2","5","5","0","5.6 %","13.9 %",".273",".269",".273",".314",".545",".353","114","0.2","0.7","0.7","0.2"
"Marlins","16","38","2","4","4","1","0.0 %","13.2 %",".278",".276",".278",".297",".556",".349","120","-0.3","0.6","0.5","0.2"
"Rays","25","50","1","8","8","1","8.0 %","26.0 %",".136",".406",".318",".360",".455",".341","119","-0.3","0.8","-0.3","0.2"
"Mariners","14","36","2","4","4","0","11.1 %","27.8 %",".250",".250",".219",".306",".469",".325","110","0.2","0.4","0.5","0.2"
"Rockies","20","39","2","4","4","5","5.1 %","28.2 %",".167",".375",".306",".333",".472",".336","101","1.1","0.6","0.2","0.2"
"Cardinals","14","32","2","5","5","1","3.1 %","37.5 %",".258",".353",".258",".281",".516",".328","107","-0.2","0.0","0.4","0.1"
"Reds","18","44","1","3","3","1","13.6 %","25.0 %",".111",".360",".278",".372",".389",".332","97","-0.3","-0.6","0.3","0.1"
"Angels","15","43","0","3","2","1","11.6 %","32.6 %",".027",".435",".270",".372",".297",".307","93","0.1","-0.4","-0.2","0.1"
"Astros","11","36","2","3","3","0","11.1 %","16.7 %",".194",".174",".194",".306",".387",".301","94","-0.1","-0.6","-0.2","0.0"
"Dodgers","24","47","1","7","6","1","4.3 %","27.7 %",".114",".355",".273",".298",".386",".280","79","0.3","-1.2","0.0","0.0"
"Red Sox","19","35","2","3","3","0","11.4 %","8.6 %",".194",".154",".194",".286",".387",".289","84","0.0","-1.2","0.2","0.0"
"White Sox","18","36","1","3","3","0","2.8 %","38.9 %",".143",".450",".286",".306",".429",".310","99","-0.4","-0.7","-0.5","0.0"
"Phillies","12","36","2","4","4","2","8.3 %","33.3 %",".226",".118",".129",".229",".355",".250","56","0.4","-2.0","0.7","0.0"
"Padres","15","34","1","2","2","0","2.9 %","29.4 %",".125",".333",".250",".273",".375",".275","67","-0.4","-2.1","0.3","-0.1"
"Nationals","11","37","0","1","1","0","5.4 %","8.1 %",".029",".281",".257",".297",".286",".258","57","-0.1","-2.4","0.5","-0.1"
"Pirates","16","34","0","1","1","0","8.8 %","5.9 %",".097",".207",".194",".265",".290",".244","50","0.0","-2.4","-0.2","-0.1"
"Rangers","13","34","1","2","1","1","5.9 %","32.4 %",".094",".300",".219",".265",".313",".251","48","0.1","-2.4","-0.3","-0.2"
"Yankees","18","35","1","2","2","0","5.7 %","25.7 %",".152",".217",".182",".229",".333",".226","39","0.0","-3.1","0.1","-0.2"
"Indians","14","40","0","2","2","0","7.5 %","22.5 %",".000",".346",".257",".316",".257",".237","50","-0.4","-3.3","0.1","-0.2"
"Brewers","18","35","1","1","1","0","14.3 %","45.7 %",".103",".167",".103",".235",".207",".210","29","0.0","-3.4","0.3","-0.2"
"Cubs","22","35","1","2","2","0","5.7 %","22.9 %",".188",".125",".125",".171",".313",".199","22","0.0","-3.8","0.2","-0.2"
"Athletics","15","40","0","1","1","1","10.0 %","30.0 %",".056",".208",".139",".225",".194",".182","11","0.3","-4.6","0.2","-0.3"
"Twins","14","34","0","1","1","0","14.7 %","14.7 %",".034",".125",".103",".235",".138",".188","19","0.0","-4.0","-0.4","-0.3"
"Braves","14","35","0","1","1","0","5.7 %","22.9 %",".000",".200",".152",".200",".152",".164","-1","0.0","-5.0","0.1","-0.4"
"Tigers","15","34","0","1","1","0","2.9 %","20.6 %",".129",".160",".129",".152",".258",".167","-1","-0.1","-4.9","-0.3","-0.4"
"Royals","16","39","0","0","0","0","7.7 %","48.7 %",".029",".250",".114",".184",".143",".125","-21","0.0","-6.6","0.1","-0.5"
