"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Mets","18","43","3","8","7","1","14.0 %","4.7 %",".297",".313",".351",".442",".649",".444","186","0.1","4.9","0.1","0.6"
"Giants","18","48","3","9","8","0","10.4 %","18.8 %",".256",".387",".349",".417",".605",".425","170","0.0","4.4","0.5","0.6"
"Indians","15","40","1","8","7","2","10.0 %","7.5 %",".194",".406",".389",".450",".583",".435","174","0.2","3.9","0.1","0.5"
"Cardinals","22","44","1","8","8","1","6.8 %","11.4 %",".282",".353",".333",".372",".615",".399","154","0.3","3.2","0.5","0.5"
"Reds","16","37","3","8","8","1","10.8 %","21.6 %",".406",".286",".281",".378",".688",".429","167","0.2","3.3","0.2","0.5"
"White Sox","17","43","2","6","6","0","7.0 %","27.9 %",".211",".440",".342",".395",".553",".394","154","0.0","2.8","-0.5","0.4"
"Pirates","17","38","1","6","6","0","7.9 %","10.5 %",".242",".321",".303",".395",".545",".386","141","0.0","1.9","-0.1","0.3"
"Royals","13","37","1","5","4","2","5.4 %","18.9 %",".171",".407",".343",".378",".514",".375","138","-0.1","1.5","0.1","0.3"
"Marlins","13","40","2","5","5","0","5.0 %","20.0 %",".289",".286",".263",".300",".553",".349","124","-0.1","0.9","0.6","0.3"
"Red Sox","14","37","2","6","6","0","10.8 %","18.9 %",".212",".292",".273",".351",".485",".353","121","0.0","0.8","0.1","0.2"
"Dodgers","13","34","2","7","7","0","5.9 %","23.5 %",".194",".286",".258",".303",".452",".317","112","0.0","0.4","0.3","0.2"
"Athletics","14","33","3","4","4","0","9.1 %","24.2 %",".345",".111",".172",".273",".517",".324","108","0.0","0.2","0.2","0.2"
"Diamondbacks","16","37","1","4","4","0","10.8 %","24.3 %",".094",".364",".281",".378",".375",".335","107","-0.4","-0.2","0.5","0.1"
"Phillies","17","35","3","5","5","0","5.7 %","22.9 %",".333",".182",".212",".257",".545",".325","104","0.0","0.0","0.4","0.1"
"Yankees","15","35","2","4","4","0","14.3 %","28.6 %",".233",".222",".200",".314",".433",".319","100","0.1","0.0","0.0","0.1"
"Twins","16","39","1","2","2","0","15.4 %","25.6 %",".094",".333",".250",".385",".344",".330","108","-0.1","0.1","-0.4","0.1"
"Nationals","15","43","0","4","4","0","11.6 %","14.0 %",".053",".344",".289",".372",".342",".319","93","-0.1","-0.6","0.2","0.1"
"Tigers","15","34","0","4","4","0","5.9 %","20.6 %",".063",".320",".250",".294",".313",".266","65","-0.1","-1.9","-0.2","-0.1"
"Rockies","17","38","0","3","3","1","13.2 %","26.3 %",".030",".304",".212",".316",".242",".260","48","0.2","-2.7","0.0","-0.1"
"Rangers","15","35","1","1","1","0","5.7 %","37.1 %",".091",".316",".212",".257",".303",".244","46","-0.1","-2.8","-0.4","-0.2"
"Angels","13","35","0","0","0","0","5.7 %","25.7 %",".063",".217",".156",".206",".219",".189","17","0.0","-4.1","0.1","-0.3"
"Padres","14","32","1","1","1","0","6.3 %","25.0 %",".103",".100",".103",".188",".207",".181","13","-0.5","-4.4","0.5","-0.3"
