"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Diamondbacks","13","45","5","15","14","0","8.9 %","17.8 %",".475",".481",".450",".500",".925",".569","257","-0.5","8.8","0.8","1.1"
"Brewers","14","42","5","13","13","1","11.9 %","19.0 %",".472",".435",".417",".488",".889",".550","244","0.1","7.9","0.5","1.0"
"Dodgers","18","45","3","10","10","0","13.3 %","11.1 %",".351",".333",".351",".432",".703",".455","191","0.1","5.4","0.4","0.7"
"Phillies","15","44","0","10","9","0","20.5 %","15.9 %",".091",".407",".333",".477",".424",".392","144","0.0","2.6","0.4","0.4"
"Cubs","19","43","3","10","10","0","4.7 %","32.6 %",".256",".409",".308",".372",".564",".391","145","-0.1","2.3","0.3","0.4"
"Red Sox","13","41","2","8","8","0","7.3 %","12.2 %",".237",".323",".316",".366",".553",".383","140","0.0","1.9","0.1","0.3"
"Mariners","15","41","4","8","8","1","12.2 %","22.0 %",".371",".217",".257",".341",".629",".388","151","0.2","2.7","-0.8","0.3"
"Rays","16","40","2","5","5","0","2.5 %","20.0 %",".263",".321",".289",".325",".553",".363","134","0.1","1.6","0.0","0.3"
"Rockies","16","41","3","6","6","0","14.6 %","17.1 %",".265",".280",".294",".390",".559",".391","130","0.0","1.6","0.1","0.3"
"White Sox","17","40","1","10","8","1","12.5 %","15.0 %",".176",".296",".265",".375",".441",".353","125","0.1","1.3","-0.5","0.2"
"Padres","16","42","2","5","5","0","14.3 %","23.8 %",".200",".292",".257",".357",".457",".344","116","0.1","0.8","0.0","0.2"
"Twins","17","39","2","4","4","0","2.6 %","25.6 %",".237",".346",".289",".308",".526",".344","119","0.0","0.7","0.0","0.2"
"Astros","13","36","1","3","3","0","11.1 %","25.0 %",".125",".364",".281",".361",".406",".333","112","-0.1","0.4","0.0","0.2"
"Braves","11","34","2","4","4","0","5.9 %","23.5 %",".194",".238",".226",".294",".419",".304","87","0.0","-0.7","0.5","0.1"
"Angels","15","30","2","3","3","0","3.3 %","23.3 %",".241",".200",".207",".233",".448",".280","78","-0.1","-1.1","0.0","0.0"
"Giants","15","39","0","2","2","1","5.1 %","20.5 %",".083",".286",".222",".282",".306",".259","62","0.2","-1.9","0.4","0.0"
"Indians","14","31","2","3","3","1","9.7 %","32.3 %",".250",".125",".143",".226",".393",".259","61","0.2","-1.6","0.0","-0.1"
"Rangers","12","35","1","1","1","2","8.6 %","34.3 %",".125",".263",".188",".257",".313",".249","50","0.4","-2.2","-0.1","-0.1"
"Cardinals","15","33","2","3","3","0","6.1 %","21.2 %",".226",".091",".129",".182",".355",".223","41","0.0","-2.8","0.3","-0.1"
"Athletics","15","36","0","2","2","1","8.3 %","19.4 %",".030",".269",".212",".278",".242",".236","50","-0.3","-2.8","0.0","-0.1"
"Pirates","13","30","0","2","2","1","0.0 %","26.7 %",".069",".238",".172",".172",".241",".174","3","0.2","-3.9","0.1","-0.3"
"Marlins","14","31","0","0","0","0","12.9 %","32.3 %",".037",".176",".111",".226",".148",".184","15","-0.1","-3.8","-0.2","-0.3"
"Blue Jays","14","33","1","2","2","0","9.1 %","42.4 %",".133",".133",".100",".182",".233",".169","2","0.0","-4.5","-0.3","-0.4"
"Reds","15","30","0","0","0","0","3.3 %","33.3 %",".071",".167",".107",".167",".179",".157","-4","-0.6","-5.1","0.1","-0.4"
