"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Yankees","14","43","5","7","7","0","9.3 %","14.0 %",".462",".286",".333",".395",".795",".476","206","-0.1","5.7","-0.5","0.6"
"Cardinals","31","76","4","12","12","2","11.8 %","19.7 %",".238",".273",".254",".373",".492",".368","128","0.4","3.1","0.6","0.6"
"Rockies","12","47","2","9","9","0","12.8 %","21.3 %",".225",".500",".400",".478",".625",".462","175","-0.4","4.2","0.2","0.6"
"Brewers","17","43","3","11","11","1","9.3 %","20.9 %",".278",".360",".333",".419",".611",".423","165","0.1","3.7","0.4","0.5"
"Athletics","14","45","2","7","7","1","8.9 %","15.6 %",".275",".344",".325",".378",".600",".399","157","0.1","3.3","0.3","0.5"
"Rays","17","38","3","8","8","0","7.9 %","23.7 %",".273",".333",".303",".395",".576",".406","162","0.0","2.9","-0.1","0.4"
"Cubs","11","36","3","8","8","0","11.1 %","19.4 %",".367",".250",".267",".371",".633",".410","150","0.0","2.3","0.5","0.4"
"Astros","13","38","1","4","4","0","5.3 %","10.5 %",".156",".379",".375",".421",".531",".395","153","-0.1","2.5","0.0","0.4"
"White Sox","13","38","4","9","9","1","5.3 %","31.6 %",".361",".300",".278",".316",".639",".387","147","0.3","2.6","-0.2","0.4"
"Padres","13","38","0","5","5","0","13.2 %","13.2 %",".100",".462",".400",".486",".500",".423","160","-1.4","1.5","0.6","0.3"
"Reds","17","43","2","9","9","0","11.6 %","23.3 %",".194",".375",".306",".419",".500",".394","143","-0.6","1.8","0.2","0.3"
"Phillies","14","43","1","4","4","0","7.0 %","23.3 %",".150",".414",".325",".372",".475",".360","125","0.1","1.3","0.5","0.3"
"Royals","28","77","2","11","11","1","11.7 %","18.2 %",".156",".280",".250",".342",".406",".315","92","0.1","-0.9","0.9","0.3"
"Marlins","14","37","2","6","6","0","5.4 %","18.9 %",".200",".346",".314",".351",".514",".363","130","-0.6","0.8","-0.1","0.2"
"Red Sox","15","53","3","6","6","1","9.4 %","17.0 %",".217",".206",".217",".321",".435",".323","98","-0.3","-0.5","0.4","0.2"
"Indians","13","40","1","2","2","0","15.0 %","25.0 %",".147",".304",".235",".350",".382",".322","98","0.1","-0.1","0.1","0.1"
"Orioles","16","40","2","5","4","0","10.0 %","32.5 %",".265",".263",".206",".325",".471",".337","110","0.0","0.4","-0.4","0.1"
"Braves","13","41","3","9","8","0","9.8 %","24.4 %",".250",".174",".194",".293",".444",".312","94","0.0","-0.6","0.2","0.1"
"Mets","16","37","1","6","6","0","10.8 %","29.7 %",".219",".300",".219",".324",".438",".315","95","-0.1","-0.5","0.2","0.1"
"Blue Jays","18","53","3","5","5","0","5.7 %","24.5 %",".240",".235",".220",".264",".460",".292","86","-0.1","-1.2","-0.2","0.0"
"Rangers","14","30","1","2","2","0","3.3 %","13.3 %",".143",".304",".286",".333",".429",".326","96","0.0","-0.2","-0.4","0.0"
"Tigers","13","38","0","3","3","0","5.3 %","18.4 %",".057",".357",".286",".342",".343",".302","85","-0.1","-0.8","-0.4","0.0"
"Pirates","14","36","1","3","3","0","5.6 %","19.4 %",".121",".280",".242",".306",".364",".291","82","0.0","-1.1","-0.3","0.0"
"Giants","13","33","1","2","2","0","6.1 %","27.3 %",".129",".238",".194",".242",".323",".243","54","0.0","-2.2","0.3","-0.1"
"Dodgers","13","35","1","1","1","0","8.6 %","17.1 %",".097",".167",".161",".257",".258",".235","46","0.0","-2.6","0.1","-0.1"
"Mariners","14","35","0","1","1","0","5.7 %","25.7 %",".061",".292",".212",".257",".273",".233","48","0.1","-2.4","-0.3","-0.1"
"Diamondbacks","16","33","0","2","2","0","0.0 %","27.3 %",".063",".261",".188",".212",".250",".201","25","0.0","-3.6","0.3","-0.2"
"Nationals","15","33","1","1","1","0","9.1 %","30.3 %",".100",".105",".100",".182",".200",".174","5","0.0","-4.4","0.1","-0.3"
