"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Rays","16","49","5","11","11","0","12.2 %","16.3 %",".550",".407",".400",".500",".950",".567","262","0.1","10.2","-0.1","1.2"
"White Sox","13","34","4","9","9","1","8.8 %","23.5 %",".484",".421",".387",".441",".871",".524","240","0.2","6.3","-0.2","0.7"
"Astros","13","45","3","10","10","0","6.7 %","20.0 %",".310",".433",".381",".422",".690",".457","195","-0.5","4.9","-0.1","0.6"
"Royals","12","42","1","8","7","2","11.9 %","21.4 %",".257",".462",".371",".452",".629",".443","179","0.3","4.5","-0.1","0.6"
"Dodgers","16","43","3","5","5","1","9.3 %","14.0 %",".324",".321",".324",".390",".649",".426","157","0.2","3.4","0.3","0.5"
"Phillies","13","44","1","9","9","0","6.8 %","18.2 %",".150",".419",".350",".409",".500",".381","134","0.0","1.9","0.5","0.4"
"Cubs","10","35","4","5","5","1","2.9 %","28.6 %",".353",".300",".294",".314",".647",".390","145","0.2","2.1","0.2","0.3"
"Mets","13","43","1","6","6","2","14.0 %","20.9 %",".216",".333",".270",".372",".486",".356","126","0.3","1.7","0.2","0.3"
"Brewers","16","42","2","8","8","1","4.8 %","16.7 %",".184",".333",".316",".357",".500",".358","121","0.1","1.2","0.4","0.3"
"Athletics","15","38","2","8","8","0","5.3 %","23.7 %",".222",".360",".306",".342",".528",".363","133","-0.5","1.0","0.1","0.2"
"Yankees","12","30","1","6","6","0","13.3 %","23.3 %",".167",".353",".292",".400",".458",".366","132","0.0","1.1","-0.1","0.2"
"Red Sox","14","36","1","6","5","1","2.8 %","11.1 %",".182",".345",".333",".343",".515",".353","115","0.2","0.6","0.0","0.2"
"Pirates","17","42","2","6","6","2","4.8 %","33.3 %",".231",".348",".256",".293",".487",".323","100","0.0","-0.1","0.1","0.1"
"Rangers","16","37","2","6","6","1","2.7 %","32.4 %",".250",".364",".278",".297",".528",".340","109","-0.2","-0.1","-0.2","0.1"
"Blue Jays","16","39","1","7","6","0","10.3 %","28.2 %",".171",".348",".257",".333",".429",".316","98","0.0","-0.3","-0.1","0.1"
"Nationals","16","41","2","3","3","0","7.3 %","14.6 %",".250",".179",".194",".275",".444",".301","82","0.0","-1.3","0.3","0.0"
"Mariners","13","40","1","6","5","2","7.5 %","27.5 %",".108",".320",".243",".300",".351",".283","79","0.4","-0.8","-0.5","0.0"
"Padres","13","34","1","2","2","0","5.9 %","35.3 %",".188",".211",".156",".206",".344",".231","45","0.0","-2.7","0.4","-0.1"
"Braves","17","37","0","2","2","0","8.1 %","27.0 %",".061",".292",".212",".270",".273",".239","48","0.1","-2.8","0.2","-0.1"
"Indians","18","38","1","1","1","0","15.8 %","31.6 %",".129",".167",".129",".289",".258",".233","47","0.0","-3.0","0.1","-0.2"
"Orioles","15","34","2","4","4","0","5.9 %","35.3 %",".219",".111",".125",".176",".344",".216","35","0.0","-3.2","-0.3","-0.2"
"Marlins","13","33","0","1","1","0","6.1 %","27.3 %",".034",".238",".172",".242",".207",".206","30","-0.1","-3.4","0.0","-0.2"
"Angels","13","31","1","1","1","0","0.0 %","19.4 %",".129",".125",".129",".129",".258",".158","1","-0.1","-4.4","0.2","-0.3"
"Diamondbacks","13","31","0","1","1","0","3.2 %","29.0 %",".067",".143",".100",".129",".167",".129","-23","0.0","-5.3","0.3","-0.4"
"Giants","22","62","0","3","2","0","8.1 %","27.4 %",".071",".200",".143",".210",".214",".173","3","-0.5","-8.7","0.6","-0.6"
"Rockies","24","67","0","2","1","2","4.5 %","35.8 %",".048",".289",".177",".215",".226",".187","1","0.1","-9.3","0.5","-0.6"
