"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Pirates","14","50","5","18","18","1","6.0 %","14.0 %",".478",".529",".500",".540",".978",".611","288","0.1","12.6","-0.3","1.3"
"Blue Jays","12","43","3","11","11","0","9.3 %","7.0 %",".333",".455",".462",".512",".795",".535","246","-0.1","7.9","-0.2","0.9"
"Giants","12","46","3","13","12","0","6.5 %","13.0 %",".390",".344",".341",".400",".732",".457","189","0.0","5.4","0.6","0.7"
"Cubs","15","42","1","5","5","0","7.1 %","16.7 %",".132",".400",".342",".405",".474",".378","134","0.0","1.8","0.5","0.4"
"Brewers","16","42","3","8","8","0","14.3 %","26.2 %",".314",".273",".257",".357",".571",".370","126","0.0","1.4","0.4","0.3"
"Rays","16","36","1","6","6","1","11.1 %","13.9 %",".094",".346",".313",".389",".406",".348","122","0.3","1.2","0.0","0.2"
"Reds","15","37","3","6","6","0","2.7 %","21.6 %",".278",".280",".278",".297",".556",".350","118","-0.1","0.6","0.3","0.2"
"Royals","13","35","0","4","4","0","2.9 %","22.9 %",".059",".346",".265",".286",".324",".263","62","0.0","-1.9","0.0","-0.1"
"Orioles","14","38","0","3","3","0","7.9 %","28.9 %",".086",".375",".257",".316",".343",".288","78","-0.9","-2.1","-0.3","-0.1"
"Padres","16","36","0","2","2","2","5.6 %","19.4 %",".121",".185",".152",".194",".273",".197","23","0.4","-3.6","0.3","-0.2"
