"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Angels","14","39","4","9","9","0","2.6 %","23.1 %",".459",".320",".324",".333",".784",".439","183","0.0","4.0","0.1","0.5"
"Twins","14","46","1","7","7","0","15.2 %","10.9 %",".205",".364",".333",".435",".538",".411","161","0.0","3.5","-0.2","0.5"
"Braves","12","39","2","7","7","1","15.4 %","28.2 %",".212",".450",".333",".436",".545",".415","158","0.2","3.2","0.3","0.5"
"Dodgers","12","37","3","9","9","1","8.1 %","24.3 %",".294",".273",".265",".324",".559",".364","131","0.2","1.6","0.6","0.3"
"Astros","14","34","3","5","5","0","5.9 %","41.2 %",".313",".400",".281",".324",".594",".375","145","-0.1","1.6","0.0","0.3"
"Tigers","13","39","2","4","3","0","2.6 %","33.3 %",".243",".455",".324",".359",".568",".377","141","0.0","2.0","-0.5","0.3"
"Athletics","17","42","1","6","5","1","21.4 %","33.3 %",".194",".333",".226",".381",".419",".343","120","0.2","1.1","0.1","0.3"
"Mariners","14","42","0","3","2","0","11.9 %","23.8 %",".054",".444",".324",".405",".378",".347","123","-0.3","0.8","-0.1","0.2"
"Orioles","14","32","3","5","5","0","9.4 %","31.3 %",".357",".267",".250",".344",".607",".389","149","-0.5","1.3","-0.4","0.2"
"Rockies","12","44","1","8","7","2","13.6 %","29.5 %",".194",".409",".278",".395",".472",".365","107","0.4","0.6","-0.2","0.2"
"Indians","14","36","2","5","5","0","5.6 %","5.6 %",".242",".241",".273",".314",".515",".344","107","0.0","0.2","0.2","0.2"
"Brewers","17","39","1","7","7","0","12.8 %","30.8 %",".206",".333",".235",".333",".441",".329","103","-0.4","-0.4","0.5","0.1"
"Diamondbacks","18","40","1","4","4","1","12.5 %","27.5 %",".147",".348",".265",".350",".412",".317","93","0.3","-0.4","0.4","0.1"
"Padres","12","38","1","5","5","0","13.2 %","15.8 %",".129",".208",".194",".324",".323",".292","80","0.0","-1.3","0.4","0.0"
"Royals","12","37","2","4","4","0","5.4 %","27.0 %",".229",".261",".229",".270",".457",".302","93","-0.1","-0.9","-0.3","0.0"
"Yankees","14","34","3","4","4","0","8.8 %","17.6 %",".290",".045",".129",".206",".419",".258","66","0.0","-1.9","0.0","-0.1"
"Reds","16","38","1","1","1","0","7.9 %","36.8 %",".118",".316",".206",".289",".324",".271","67","-0.1","-2.0","0.1","-0.1"
"Cardinals","16","35","1","3","2","4","5.7 %","42.9 %",".152",".294",".182",".229",".333",".238","49","0.3","-2.2","0.3","-0.1"
"Rays","13","30","1","4","4","0","16.7 %","23.3 %",".160",".118",".120",".267",".280",".249","57","0.0","-1.7","-0.2","-0.1"
"Rangers","14","36","2","3","3","0","8.3 %","36.1 %",".182",".222",".182",".250",".364",".262","57","0.0","-2.2","-0.2","-0.1"
"White Sox","13","34","0","2","2","3","8.8 %","41.2 %",".097",".294",".161",".235",".258",".218","38","0.6","-2.4","-0.1","-0.1"
"Giants","20","44","1","3","3","0","6.8 %","22.7 %",".125",".207",".175",".250",".300",".231","50","-0.1","-3.3","0.5","-0.1"
"Phillies","17","42","1","2","2","0","4.8 %","19.0 %",".132",".172",".158",".238",".289",".233","43","0.1","-3.3","0.5","-0.1"
"Mets","17","44","2","2","2","0","9.1 %","31.8 %",".179",".130",".128",".209",".308",".223","37","-0.1","-3.9","0.1","-0.2"
"Blue Jays","16","36","1","3","3","0","5.6 %","16.7 %",".147",".148",".147",".194",".294",".208","29","0.0","-3.6","-0.2","-0.2"
"Pirates","17","43","0","1","1","0","9.3 %","30.2 %",".056",".261",".167",".286",".222",".230","45","-0.5","-3.9","-0.4","-0.3"
"Cubs","14","32","0","1","1","0","0.0 %","31.3 %",".031",".273",".188",".188",".219",".174","6","0.0","-4.2","0.2","-0.3"
"Marlins","14","33","0","0","0","0","0.0 %","42.4 %",".061",".316",".182",".182",".242",".179","12","-0.1","-4.2","0.1","-0.3"
"Nationals","15","32","0","1","1","0","0.0 %","25.0 %",".000",".250",".188",".188",".188",".163","2","0.0","-4.6","0.1","-0.3"
"Red Sox","13","31","0","0","0","1","9.7 %","38.7 %",".037",".067",".037",".161",".074",".129","-22","0.2","-5.2","0.1","-0.4"
