"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Angels","14","44","5","13","12","0","9.1 %","6.8 %",".526",".313",".395",".432",".921",".519","236","-0.1","7.5","0.0","0.9"
"Rockies","15","48","3","12","12","1","18.8 %","22.9 %",".378",".478",".378",".511",".757",".508","202","0.1","6.2","0.0","0.8"
"Cardinals","16","50","0","17","15","0","16.0 %","20.0 %",".146",".516",".390",".500",".537",".445","182","0.0","5.3","0.5","0.7"
"Indians","10","30","2","5","4","0","20.0 %","20.0 %",".348",".467",".391",".517",".739",".504","213","0.0","4.3","0.3","0.5"
"Diamondbacks","15","45","1","3","3","2","13.3 %","13.3 %",".189",".333",".297",".422",".486",".390","142","0.4","2.8","0.3","0.4"
"Giants","18","44","2","11","10","1","15.9 %","22.7 %",".243",".280",".243",".364",".486",".360","128","0.3","1.8","0.4","0.4"
"Astros","14","37","1","4","4","0","16.2 %","24.3 %",".100",".381",".300",".405",".400",".352","124","-0.1","1.0","0.0","0.2"
"Cubs","11","36","2","4","4","0","11.1 %","22.2 %",".188",".273",".250",".333",".438",".329","105","0.0","0.1","0.2","0.1"
"Nationals","12","40","1","6","6","2","7.5 %","17.5 %",".143",".296",".257",".333",".400",".317","88","0.0","-0.7","0.5","0.1"
"Reds","15","33","2","3","3","2","3.0 %","33.3 %",".281",".316",".250",".273",".531",".328","105","-0.1","-0.2","0.1","0.1"
"Pirates","16","39","1","4","4","0","5.1 %","15.4 %",".162",".300",".270",".308",".432",".313","95","-0.1","-0.5","-0.2","0.1"
"Marlins","13","37","0","1","1","4","21.6 %","27.0 %",".034",".211",".138",".324",".172",".253","58","0.7","-1.4","0.1","0.0"
"Yankees","15","34","0","3","3","1","2.9 %","11.8 %",".061",".310",".273",".294",".333",".258","71","0.2","-1.3","-0.3","0.0"
"Athletics","14","35","0","0","0","0","11.4 %","17.1 %",".097",".240",".194",".286",".290",".258","63","0.0","-1.8","0.1","0.0"
"Dodgers","16","36","0","0","0","0","11.1 %","25.0 %",".000",".273",".194",".306",".194",".242","52","0.0","-2.4","0.3","-0.1"
"Braves","16","37","1","2","2","0","5.4 %","24.3 %",".152",".174",".152",".243",".303",".241","46","0.0","-2.7","0.3","-0.1"
"White Sox","11","17","0","0","0","0","0.0 %","35.3 %",".059",".182",".118",".118",".176",".123","-21","0.1","-2.8","-0.2","-0.2"
"Rangers","15","32","1","2","2","0","12.5 %","31.3 %",".107",".118",".107",".219",".214",".201","21","0.0","-3.7","-0.2","-0.3"
"Mariners","13","32","1","1","1","1","12.5 %","34.4 %",".111",".067",".074",".219",".185",".197","27","-0.3","-3.6","-0.3","-0.3"
"Tigers","15","32","0","0","0","0","0.0 %","25.0 %",".094",".208",".156",".156",".250",".168","6","0.0","-4.3","-0.3","-0.3"
