"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Red Sox","16","51","4","19","19","0","9.8 %","11.8 %",".478",".528",".500",".549",".978",".612","292","-0.1","12.4","0.1","1.4"
"Twins","12","41","5","10","10","0","7.3 %","24.4 %",".474",".304",".316",".366",".789",".461","195","0.0","4.9","-0.1","0.6"
"Mariners","13","41","2","10","10","2","17.1 %","26.8 %",".364",".350",".273",".415",".636",".428","177","0.6","4.6","-0.1","0.6"
"Nationals","17","42","2","7","7","3","19.0 %","19.0 %",".281",".227",".219",".390",".500",".378","134","0.6","2.4","0.0","0.4"
"Rockies","17","41","4","8","8","0","9.8 %","29.3 %",".378",".333",".297",".366",".676",".422","154","-0.4","2.2","0.0","0.3"
"Rangers","11","43","1","11","11","0","7.0 %","11.6 %",".132",".364",".342",".395",".474",".369","128","0.1","1.3","-0.1","0.3"
"Mets","13","42","0","4","4","0","14.3 %","14.3 %",".059",".414",".353",".452",".412",".365","130","-0.6","1.0","0.2","0.2"
"Indians","18","64","2","5","4","0","14.1 %","9.4 %",".170",".267",".264",".371",".434",".324","100","0.0","-0.3","0.5","0.2"
"Cardinals","13","38","3","6","6","0","5.3 %","13.2 %",".343",".179",".229",".263",".571",".331","108","0.1","0.4","0.4","0.2"
"Orioles","20","70","2","10","10","5","5.7 %","24.3 %",".123",".340",".277",".314",".400",".304","86","1.0","-0.3","-0.9","0.1"
"Angels","21","69","1","8","8","2","15.9 %","15.9 %",".107",".222",".196",".333",".304",".290","80","0.3","-1.4","-0.4","0.1"
"Royals","19","60","1","4","4","0","11.7 %","11.7 %",".078",".227",".216",".317",".294",".276","69","-0.1","-2.7","-0.3","-0.1"
"Yankees","14","35","1","3","3","0","2.9 %","25.7 %",".147",".250",".206",".229",".353",".244","53","0.0","-2.3","0.2","-0.1"
"White Sox","15","36","1","3","3","0","5.6 %","30.6 %",".094",".286",".219",".257",".313",".244","52","0.1","-2.2","-0.3","-0.1"
"Pirates","16","36","0","3","3","0","2.8 %","22.2 %",".032",".292",".226",".286",".258",".245","45","0.0","-2.7","-0.1","-0.2"
"Athletics","15","34","0","3","3","0","14.7 %","23.5 %",".036",".143",".107",".235",".143",".188","19","-0.4","-4.2","0.1","-0.3"
"Tigers","13","35","1","2","2","1","5.7 %","22.9 %",".091",".167",".152",".200",".242",".194","18","0.1","-3.8","-0.6","-0.3"
"Padres","15","34","0","0","0","0","2.9 %","38.2 %",".000",".300",".182",".206",".182",".174","9","0.0","-4.4","0.1","-0.3"
