"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cubs","16","43","3","12","12","2","11.6 %","14.0 %",".270",".393",".378",".465",".649",".463","190","0.4","5.5","0.5","0.7"
"Orioles","13","39","4","8","8","0","12.8 %","12.8 %",".438",".348",".375",".474",".813",".515","236","-0.9","5.8","-0.4","0.7"
"Giants","17","43","4","11","11","0","7.0 %","30.2 %",".410",".391",".333",".372",".744",".443","182","-0.1","4.4","-0.1","0.6"
"Nationals","11","47","1","11","11","0","14.9 %","6.4 %",".200",".306",".300",".404",".500",".385","136","-0.1","2.1","0.6","0.4"
"Rays","16","36","2","7","6","3","8.3 %","13.9 %",".281",".346",".344",".389",".625",".404","152","0.7","3.0","-0.1","0.4"
"Rangers","14","40","1","8","8","4","5.0 %","27.5 %",".184",".500",".368",".400",".553",".400","148","0.9","3.1","-0.5","0.4"
"Brewers","14","39","1","5","5","0","15.4 %","10.3 %",".188",".259",".250",".385",".438",".348","127","0.0","1.3","0.4","0.3"
"Yankees","13","41","1","4","4","0","9.8 %","22.0 %",".139",".370",".306",".366",".444",".344","121","0.0","0.8","0.0","0.2"
"Dodgers","15","38","2","2","2","1","18.4 %","26.3 %",".290",".211",".194",".342",".484",".338","112","0.2","0.7","0.2","0.2"
"Reds","14","38","1","4","4","1","7.9 %","23.7 %",".118",".375",".294",".351",".412",".329","111","0.1","0.4","0.4","0.2"
"Rockies","13","39","0","7","7","1","2.6 %","15.4 %",".057",".433",".371",".395",".429",".353","107","0.2","0.4","0.3","0.2"
"Angels","19","45","0","7","6","0","8.9 %","17.8 %",".100",".364",".300",".356",".400",".316","99","0.1","-0.1","0.3","0.2"
"Athletics","16","33","3","6","6","0","6.1 %","21.2 %",".333",".150",".200",".273",".533",".330","114","0.0","0.3","0.1","0.2"
"Red Sox","15","38","1","2","2","0","10.5 %","26.3 %",".212",".318",".242",".324",".455",".329","114","-0.5","0.0","0.0","0.1"
"Mariners","16","39","1","6","6","1","5.1 %","17.9 %",".229",".259",".229",".308",".457",".321","104","0.3","0.5","-0.5","0.1"
"Phillies","16","41","1","5","4","0","19.5 %","24.4 %",".212",".227",".182",".341",".394",".321","97","0.0","-0.2","0.2","0.1"
"Indians","16","40","1","3","3","0","5.0 %","17.5 %",".162",".276",".243",".282",".405",".289","78","-0.1","-1.5","0.6","0.0"
"White Sox","10","40","0","4","3","0","5.0 %","27.5 %",".054",".385",".270",".325",".324",".287","82","0.1","-1.0","-0.2","0.0"
"Braves","12","30","2","5","5","0","16.7 %","33.3 %",".333",".083",".125",".276",".458",".306","87","-0.4","-1.2","0.4","0.0"
"Cardinals","13","30","0","3","2","1","10.0 %","30.0 %",".037",".333",".222",".300",".259",".255","59","0.2","-1.5","0.4","0.0"
"Marlins","13","36","0","0","0","0","11.1 %","27.8 %",".094",".318",".219",".306",".313",".275","73","-0.1","-1.6","0.2","0.0"
"Mets","17","42","0","4","4","0","9.5 %","19.0 %",".081",".310",".243",".317",".324",".273","70","-0.1","-1.8","-0.1","-0.1"
"Astros","10","33","1","1","1","0","6.1 %","21.2 %",".161",".217",".194",".242",".355",".253","64","0.0","-1.8","0.0","-0.1"
"Diamondbacks","13","34","2","2","2","0","8.8 %","17.6 %",".226",".087",".129",".206",".355",".236","46","0.0","-2.7","0.5","-0.1"
"Padres","14","32","1","2","2","0","0.0 %","28.1 %",".129",".238",".194",".194",".323",".214","28","-0.1","-3.3","0.2","-0.2"
"Royals","14","36","1","1","1","0","2.8 %","25.0 %",".086",".240",".200",".222",".286",".218","35","-0.1","-3.4","-0.1","-0.2"
"Blue Jays","17","37","1","1","1","0","2.7 %","29.7 %",".139",".208",".167",".189",".306",".207","29","0.0","-3.7","0.0","-0.2"
"Pirates","15","33","0","1","1","0","6.1 %","12.1 %",".032",".185",".161",".212",".194",".184","14","0.0","-4.0","-0.1","-0.3"
"Tigers","13","29","2","2","2","0","0.0 %","37.9 %",".207",".000",".069",".069",".276",".134","-14","0.0","-4.8","-0.1","-0.4"
"Twins","15","30","0","0","0","0","0.0 %","40.0 %",".033",".167",".100",".100",".133",".099","-40","0.0","-5.8","-0.2","-0.5"
