"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Mariners","15","46","1","8","7","0","17.4 %","15.2 %",".243",".379",".324",".444",".568",".424","168","0.0","3.9","0.2","0.6"
"Yankees","16","34","4","4","4","0","5.9 %","11.8 %",".452",".261",".323",".382",".774",".456","203","0.0","4.3","-0.1","0.5"
"Twins","13","40","2","9","9","0","5.0 %","17.5 %",".222",".464",".417",".450",".639",".449","186","-0.1","4.2","-0.3","0.5"
"Padres","14","41","4","8","8","0","7.3 %","14.6 %",".351",".296",".324",".390",".676",".435","175","-0.1","3.9","-0.1","0.5"
"Indians","16","39","4","6","6","0","5.1 %","20.5 %",".378",".280",".297",".333",".676",".408","156","-0.5","2.2","0.2","0.4"
"Phillies","14","37","4","7","7","0","8.1 %","18.9 %",".394",".182",".242",".324",".636",".388","142","0.0","2.0","0.5","0.4"
"Mets","14","43","2","5","5","1","9.3 %","14.0 %",".211",".323",".316",".372",".526",".373","137","0.1","2.1","0.1","0.4"
"Royals","14","43","1","8","8","0","7.0 %","23.3 %",".158",".444",".342",".405",".500",".386","141","-0.2","2.1","-0.3","0.3"
"Athletics","17","38","3","7","7","0","2.6 %","21.1 %",".324",".269",".270",".289",".595",".359","130","0.0","1.4","0.4","0.3"
"Astros","14","36","2","5","5","0","2.8 %","19.4 %",".303",".320",".303",".314",".606",".369","146","-0.1","1.8","-0.2","0.3"
"Cardinals","14","42","0","3","3","1","11.9 %","21.4 %",".111",".370",".278",".366",".389",".329","111","0.2","0.8","0.3","0.2"
"Giants","13","35","1","4","4","0","14.3 %","14.3 %",".138",".292",".276",".371",".414",".338","114","0.0","0.5","0.3","0.2"
"Red Sox","13","35","1","6","6","0","2.9 %","20.0 %",".188",".360",".313",".343",".500",".349","118","-0.1","0.5","0.1","0.2"
"Orioles","13","38","1","3","3","0","5.3 %","23.7 %",".139",".385",".306",".342",".444",".334","109","-0.1","0.2","-0.3","0.1"
"Angels","15","35","2","5","5","0","8.6 %","14.3 %",".194",".240",".258",".314",".452",".319","103","-0.1","0.0","-0.2","0.1"
"Dodgers","16","36","2","3","3","3","11.1 %","27.8 %",".267",".167",".167",".286",".433",".293","75","0.6","-0.8","0.5","0.1"
"Rangers","13","41","1","5","5","0","2.4 %","17.1 %",".135",".355",".324",".341",".459",".332","98","-0.5","-0.6","-0.3","0.1"
"Rays","16","35","1","4","4","0","2.9 %","22.9 %",".212",".250",".212",".257",".424",".283","81","0.1","-0.9","0.0","0.0"
"Reds","15","34","1","1","1","0","11.8 %","29.4 %",".167",".316",".233",".324",".400",".312","92","-0.5","-1.0","0.0","0.0"
"White Sox","15","38","0","3","3","0","2.6 %","39.5 %",".108",".455",".270",".289",".378",".284","80","0.0","-1.1","-0.5","0.0"
"Brewers","15","39","1","3","2","0","5.1 %","23.1 %",".162",".259",".216",".256",".378",".268","65","-0.1","-2.1","0.4","0.0"
"Nationals","11","37","1","6","6","0","5.4 %","29.7 %",".086",".304",".229",".270",".314",".254","54","0.0","-2.4","0.3","-0.1"
"Braves","14","35","2","3","3","0","14.3 %","28.6 %",".200",".056",".100",".229",".300",".234","46","0.0","-2.8","0.2","-0.1"
"Tigers","16","36","1","3","2","0","8.3 %","27.8 %",".152",".227",".182",".250",".333",".250","60","0.0","-2.3","-0.5","-0.1"
"Diamondbacks","13","35","0","2","2","1","5.7 %","25.7 %",".061",".250",".182",".229",".242",".208","28","0.3","-3.4","0.4","-0.2"
"Pirates","12","36","0","1","1","0","5.6 %","16.7 %",".061",".296",".242",".286",".303",".258","61","-0.5","-2.5","-0.6","-0.2"
"Cubs","12","33","0","2","2","0","15.2 %","39.4 %",".036",".267",".143",".273",".179",".206","28","-0.4","-3.7","0.3","-0.2"
"Blue Jays","12","35","0","3","3","0","0.0 %","34.3 %",".061",".318",".212",".206",".273",".199","27","0.0","-3.6","-0.2","-0.2"
"Marlins","13","32","0","1","1","0","3.1 %","34.4 %",".033",".263",".167",".219",".200",".191","21","-0.1","-3.7","0.1","-0.2"
"Rockies","13","33","1","2","2","0","9.1 %","45.5 %",".167",".143",".100",".182",".267",".180","2","0.0","-4.8","0.0","-0.4"
