"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Diamondbacks","14","50","5","18","18","0","22.0 %","22.0 %",".487",".435",".385",".520",".872",".547","244","0.0","9.5","0.9","1.2"
"Yankees","29","80","4","15","15","2","7.5 %","16.3 %",".222",".418",".375",".438",".597",".434","176","0.6","8.3","0.4","1.1"
"Rays","16","42","4","8","8","0","19.0 %","9.5 %",".382",".269",".324",".452",".706",".469","206","0.0","5.5","-0.2","0.7"
"Giants","18","46","1","6","6","1","10.9 %","19.6 %",".225",".433",".350",".435",".575",".424","168","0.2","4.3","0.2","0.6"
"Twins","14","38","5","11","11","0","5.3 %","18.4 %",".417",".292",".333",".368",".750",".452","189","-0.1","4.2","-0.2","0.5"
"Astros","14","42","1","9","9","0","4.8 %","14.3 %",".250",".424",".375",".405",".625",".426","173","-0.1","3.9","-0.1","0.5"
"Athletics","15","42","1","8","7","0","19.0 %","28.6 %",".125",".500",".344",".476",".469",".410","164","-0.5","2.9","0.0","0.4"
"Blue Jays","14","37","2","4","4","0","2.7 %","29.7 %",".257",".455",".343",".361",".600",".397","167","-0.1","2.9","-0.1","0.4"
"Mets","17","42","2","7","7","1","7.1 %","23.8 %",".263",".346",".289",".357",".553",".371","139","0.1","2.1","0.0","0.3"
"Nationals","14","42","1","7","7","0","7.1 %","16.7 %",".222",".345",".306",".381",".528",".376","132","0.0","1.7","0.1","0.3"
"Marlins","16","39","1","6","6","2","5.1 %","17.9 %",".219",".308",".281",".359",".500",".354","123","0.3","1.5","0.3","0.3"
"Braves","16","46","0","5","4","2","19.6 %","23.9 %",".143",".333",".229",".400",".371",".346","109","0.5","0.9","0.4","0.3"
"Pirates","15","41","1","5","5","2","12.2 %","22.0 %",".114",".360",".286",".390",".400",".348","118","0.4","1.2","0.0","0.2"
"Indians","15","34","3","7","7","0","5.9 %","8.8 %",".400",".160",".233",".294",".633",".366","130","-0.1","1.0","0.1","0.2"
"Rockies","16","40","2","5","4","0","5.0 %","20.0 %",".263",".357",".316",".350",".579",".383","130","-0.4","0.7","0.2","0.2"
"Cubs","19","36","1","4","3","0","11.1 %","19.4 %",".194",".333",".290",".361",".484",".352","120","0.0","0.8","0.1","0.2"
"Tigers","15","43","1","4","4","0","14.0 %","20.9 %",".222",".269",".222",".349",".444",".339","113","0.0","0.6","-0.5","0.2"
"Rangers","16","42","2","5","5","0","7.1 %","28.6 %",".257",".273",".229",".317",".486",".333","107","-0.4","-0.4","-0.3","0.1"
"Dodgers","9","33","1","4","4","0","6.1 %","15.2 %",".167",".250",".233",".281",".400",".288","78","0.0","-1.1","0.4","0.0"
"Orioles","15","35","2","6","6","1","11.4 %","28.6 %",".226",".211",".194",".286",".419",".299","86","0.2","-0.6","-0.4","0.0"
"Cardinals","14","37","1","3","3","0","8.1 %","27.0 %",".118",".304",".235",".297",".353",".282","77","0.1","-1.2","0.0","0.0"
"Phillies","11","33","2","3","3","0","12.1 %","21.2 %",".250",".105",".143",".273",".393",".286","78","-0.4","-1.6","0.4","0.0"
"Red Sox","31","74","3","6","6","1","10.8 %","27.0 %",".167",".233",".197",".284",".364",".280","72","0.1","-3.1","-0.1","0.0"
"Reds","19","40","1","4","4","0","7.5 %","17.5 %",".081",".241",".216",".275",".297",".252","56","-0.1","-2.8","0.2","-0.1"
"Angels","14","36","0","2","2","0","2.8 %","22.2 %",".029",".333",".265",".278",".294",".246","53","-0.1","-2.3","-0.3","-0.1"
"Brewers","16","35","0","1","1","0","2.9 %","34.3 %",".029",".364",".235",".257",".265",".228","38","0.0","-3.1","0.4","-0.1"
"Padres","14","31","1","1","1","0","0.0 %","48.4 %",".097",".267",".161",".161",".258",".175","9","0.0","-4.0","0.2","-0.3"
"White Sox","16","35","0","2","2","0","5.7 %","40.0 %",".061",".263",".152",".200",".212",".184","13","0.1","-4.0","-0.1","-0.3"
"Royals","13","35","1","3","3","0","5.7 %","22.9 %",".091",".167",".152",".200",".242",".194","21","0.0","-4.0","-0.2","-0.3"
"Mariners","12","31","0","0","0","1","12.9 %","25.8 %",".000",".000",".000",".161",".000",".112","-32","0.3","-5.2","-0.3","-0.4"
