"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cubs","17","52","6","14","13","0","13.5 %","21.2 %",".442",".462",".419",".519",".860",".552","249","0.0","10.1","0.4","1.2"
"Braves","16","47","4","12","12","0","10.6 %","14.9 %",".385",".448",".436",".500",".821",".528","232","0.0","8.2","0.6","1.0"
"Blue Jays","13","47","3","10","9","0","12.8 %","14.9 %",".325",".387",".375",".447",".700",".463","196","-0.1","5.6","-0.2","0.7"
"Mets","15","42","3","6","6","0","11.9 %","14.3 %",".361",".321",".333",".405",".694",".433","179","-0.1","4.2","0.1","0.5"
"Nationals","18","44","1","6","5","1","11.4 %","11.4 %",".158",".375",".342",".432",".500",".400","147","0.2","2.8","0.1","0.4"
"Diamondbacks","14","38","1","7","7","1","10.5 %","7.9 %",".242",".310",".303",".395",".545",".385","145","0.2","2.3","0.7","0.4"
"Dodgers","15","38","4","6","6","0","5.3 %","21.1 %",".389",".250",".278",".316",".667",".388","150","0.0","2.4","0.5","0.4"
"Rangers","13","35","2","7","7","1","2.9 %","37.1 %",".242",".500",".333",".371",".576",".395","143","0.2","2.0","-0.2","0.3"
"Orioles","13","36","2","5","5","0","2.8 %","19.4 %",".314",".308",".286",".306",".600",".368","132","0.0","1.3","-0.4","0.2"
"Angels","15","36","0","5","4","1","13.9 %","19.4 %",".065",".417",".323",".417",".387",".357","126","-0.3","0.8","0.0","0.2"
"Athletics","12","38","2","7","6","0","7.9 %","10.5 %",".200",".241",".257",".316",".457",".326","106","0.0","0.2","0.1","0.2"
"Phillies","13","33","1","5","5","0","9.1 %","36.4 %",".267",".412",".267",".333",".533",".359","125","-0.8","0.1","0.4","0.1"
"Rays","15","40","1","3","2","1","7.5 %","20.0 %",".135",".321",".270",".325",".405",".313","102","0.2","0.1","-0.1","0.1"
"Marlins","14","36","1","8","8","2","0.0 %","19.4 %",".176",".333",".294",".286",".471",".309","89","0.3","-0.3","0.4","0.1"
"Brewers","15","42","1","8","8","0","11.9 %","19.0 %",".108",".321",".270",".357",".378",".323","99","-0.1","-0.3","0.2","0.1"
"Twins","12","39","1","7","7","0","5.1 %","23.1 %",".114",".333",".286",".308",".400",".295","84","0.0","-1.0","0.0","0.0"
"Yankees","16","36","2","4","3","1","2.8 %","22.2 %",".229",".280",".257",".278",".486",".305","90","0.1","-0.7","-0.3","0.0"
"Padres","15","36","2","3","3","0","5.6 %","41.7 %",".206",".294",".206",".250",".412",".277","74","-0.1","-1.5","0.5","0.0"
"Pirates","13","38","1","5","5","0","7.9 %","18.4 %",".114",".296",".257",".316",".371",".298","86","0.0","-0.9","-0.3","0.0"
"Red Sox","12","38","0","1","1","2","5.3 %","31.6 %",".111",".375",".250",".289",".361",".279","76","0.3","-1.3","0.0","0.0"
"Giants","16","37","0","0","0","0","2.7 %","24.3 %",".111",".333",".250",".270",".361",".268","69","0.0","-1.7","0.4","0.0"
"Cardinals","14","37","1","3","3","0","2.7 %","16.2 %",".111",".276",".250",".270",".361",".268","69","0.0","-1.7","0.2","0.0"
"Royals","13","38","0","2","2","3","15.8 %","26.3 %",".031",".273",".188",".316",".219",".255","55","0.1","-2.2","0.2","-0.1"
"Astros","15","36","1","3","3","0","8.3 %","16.7 %",".125",".192",".188",".250",".313",".242","52","0.0","-2.4","0.1","-0.1"
"Mariners","12","36","0","1","1","1","13.9 %","25.0 %",".065",".227",".161",".278",".226",".236","52","0.2","-2.3","-0.3","-0.1"
"White Sox","14","36","0","2","2","0","8.3 %","19.4 %",".000",".240",".188",".278",".188",".222","40","0.1","-2.9","-0.3","-0.2"
"Rockies","13","34","1","4","4","0","2.9 %","11.8 %",".152",".143",".152",".176",".303",".200","15","0.0","-4.4","0.1","-0.3"
"Tigers","13","32","0","2","2","0","0.0 %","34.4 %",".097",".200",".129",".156",".226",".164","2","-0.1","-4.5","-0.4","-0.4"
"Indians","14","36","0","1","1","1","11.1 %","33.3 %",".000",".150",".094",".194",".094",".149","-9","0.3","-5.3","0.1","-0.4"
"Reds","14","30","0","0","0","0","3.3 %","43.3 %",".000",".188",".103",".133",".103",".110","-36","0.0","-5.8","0.2","-0.4"
