"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"White Sox","14","48","2","10","10","1","4.2 %","25.0 %",".283",".531",".413",".438",".696",".463","204","0.2","6.6","-0.5","0.8"
"Dodgers","18","43","2","12","12","3","9.3 %","16.3 %",".273",".440",".394",".488",".667",".473","187","0.7","5.6","0.4","0.7"
"Athletics","12","40","2","8","7","0","20.0 %","17.5 %",".250",".304",".281",".425",".531",".405","161","0.0","3.0","0.4","0.5"
"Astros","14","36","4","6","6","0","2.8 %","13.9 %",".412",".240",".294",".333",".706",".419","172","-0.1","3.1","-0.1","0.4"
"Mets","17","43","3","8","8","0","14.0 %","20.9 %",".297",".280",".270",".372",".568",".382","144","-0.1","2.4","0.2","0.4"
"Brewers","18","39","0","10","8","1","15.4 %","20.5 %",".129",".417",".323",".436",".452",".382","137","0.1","1.9","0.6","0.4"
"Rockies","20","37","4","5","5","1","5.4 %","24.3 %",".371",".273",".286",".324",".657",".397","143","0.3","1.8","0.3","0.3"
"Marlins","17","38","1","4","3","1","5.3 %","13.2 %",".171",".310",".286",".342",".457",".340","116","0.1","0.8","0.0","0.2"
"Braves","11","35","2","6","6","0","14.3 %","14.3 %",".241",".217",".241",".343",".483",".344","115","0.0","0.5","0.3","0.2"
"Orioles","12","35","2","5","5","1","11.4 %","20.0 %",".226",".273",".258",".343",".484",".349","120","0.2","0.9","-0.3","0.2"
"Nationals","15","36","3","6","6","0","8.3 %","16.7 %",".273",".167",".212",".278",".485",".316","96","-0.1","-0.6","0.3","0.1"
"Indians","12","34","0","5","5","2","14.7 %","14.7 %",".069",".292",".241",".353",".310",".289","83","0.3","-0.6","0.2","0.1"
"Blue Jays","17","35","2","4","4","0","5.7 %","34.3 %",".303",".263",".212",".257",".515",".302","101","-0.1","-0.4","-0.2","0.1"
"Cubs","22","37","0","1","0","0","10.8 %","8.1 %",".061",".300",".273",".351",".333",".305","91","0.0","-0.7","0.1","0.1"
"Diamondbacks","13","45","0","9","9","1","15.6 %","28.9 %",".056",".304",".194",".341",".250",".280","68","0.2","-1.9","0.4","0.0"
"Royals","16","38","0","3","3","3","7.9 %","28.9 %",".030",".318",".212",".316",".242",".262","63","0.6","-1.5","0.1","0.0"
"Cardinals","17","41","0","2","2","0","22.0 %","26.8 %",".032",".200",".129",".341",".161",".262","63","0.0","-2.1","0.4","0.0"
"Yankees","18","34","2","3","3","0","5.9 %","35.3 %",".250",".222",".188",".235",".438",".277","78","-0.4","-1.7","-0.1","-0.1"
"Angels","14","35","1","4","4","0","2.9 %","31.4 %",".118",".318",".235",".257",".353",".259","64","-0.1","-1.9","0.0","-0.1"
"Red Sox","20","43","2","4","4","0","7.0 %","34.9 %",".225",".217",".175",".233",".400",".263","64","0.0","-2.5","0.2","-0.1"
"Reds","13","34","1","1","1","4","2.9 %","32.4 %",".091",".286",".212",".235",".303",".231","40","0.7","-2.3","0.2","-0.1"
"Twins","16","32","0","4","4","0","9.4 %","3.1 %",".179",".179",".179",".250",".357",".254","59","-0.1","-2.0","-0.4","-0.1"
"Pirates","15","35","1","1","1","0","5.7 %","20.0 %",".152",".200",".182",".229",".333",".238","48","0.0","-2.6","0.2","-0.1"
"Rays","22","45","0","5","4","0","11.1 %","26.7 %",".050",".286",".200",".289",".250",".247","57","0.0","-2.7","-0.2","-0.1"
"Tigers","16","34","0","1","1","0","5.9 %","26.5 %",".063",".304",".219",".265",".281",".240","46","0.0","-2.5","-0.3","-0.2"
"Phillies","15","34","0","2","2","0","2.9 %","20.6 %",".091",".269",".212",".235",".303",".230","38","0.0","-2.9","0.2","-0.2"
"Mariners","13","33","1","3","3","0","3.0 %","15.2 %",".125",".115",".125",".152",".250",".169","8","0.1","-4.1","-0.1","-0.3"
"Padres","16","32","0","0","0","0","9.4 %","37.5 %",".000",".176",".103",".188",".103",".146","-10","0.1","-4.8","0.0","-0.4"
"Giants","14","33","0","0","0","0","3.0 %","21.2 %",".031",".160",".125",".152",".156",".137","-14","0.0","-5.2","0.0","-0.4"
"Rangers","13","27","0","0","0","0","0.0 %","25.9 %",".000",".100",".074",".074",".074",".064","-62","-0.1","-6.4","-0.2","-0.5"
