"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Diamondbacks","14","46","8","13","13","1","13.0 %","19.6 %",".625",".261",".350",".435",".975",".548","246","0.2","8.9","0.7","1.1"
"Phillies","13","44","5","8","8","1","9.1 %","11.4 %",".462",".276",".333",".395",".795",".475","203","0.2","6.2","0.7","0.8"
"Braves","16","43","5","13","13","0","9.3 %","23.3 %",".459",".364",".351",".442",".811",".501","214","-0.4","6.0","0.2","0.7"
"Nationals","14","46","2","12","12","0","10.9 %","10.9 %",".300",".412",".400",".457",".700",".469","191","-0.9","4.6","-0.1","0.6"
"Rockies","13","34","3","6","6","2","0.0 %","11.8 %",".333",".269",".303",".324",".636",".392","137","0.4","1.7","0.1","0.3"
"Rays","12","35","3","6","6","0","8.6 %","25.7 %",".313",".250",".250",".314",".563",".360","130","0.0","1.3","0.0","0.2"
"Angels","15","37","2","5","3","0","8.1 %","29.7 %",".212",".350",".273",".351",".485",".345","114","-0.1","0.5","-0.1","0.2"
"Pirates","16","41","2","7","7","1","7.3 %","29.3 %",".184",".333",".263",".317",".447",".323","103","0.1","0.1","-0.4","0.1"
"Cubs","14","37","3","5","4","0","8.1 %","32.4 %",".265",".211",".206",".270",".471",".307","92","0.0","-0.6","0.2","0.1"
"Red Sox","18","43","1","3","3","1","9.3 %","20.9 %",".132",".286",".237",".310",".368",".294","82","0.2","-1.1","0.0","0.0"
"Dodgers","13","37","0","3","3","0","2.7 %","18.9 %",".088",".296",".235",".297",".324",".274","71","0.1","-1.4","0.2","0.0"
"Marlins","14","33","0","1","1","0","6.1 %","18.2 %",".032",".280",".226",".273",".258",".237","50","-0.1","-2.5","0.0","-0.1"
"Cardinals","12","35","0","4","2","0","11.4 %","22.9 %",".069",".182",".138",".235",".207",".204","24","0.0","-3.7","0.2","-0.2"
"White Sox","16","31","1","1","1","0","6.5 %","6.5 %",".103",".115",".138",".194",".241",".191","22","0.1","-3.4","-0.2","-0.2"
"Athletics","15","35","0","2","2","0","8.6 %","25.7 %",".032",".182",".129",".229",".161",".189","20","0.0","-3.9","0.0","-0.3"
"Rangers","15","41","0","4","4","1","4.9 %","36.6 %",".103",".333",".205",".244",".308",".226","33","-0.1","-4.2","-0.1","-0.3"
