"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cubs","16","47","3","10","10","0","10.6 %","17.0 %",".333",".448",".410",".489",".744",".494","218","0.0","7.2","0.2","0.9"
"Marlins","19","47","1","10","9","1","12.8 %","12.8 %",".128",".469",".410",".500",".538",".441","174","-0.3","4.2","0.3","0.6"
"Cardinals","15","43","2","10","9","1","14.0 %","16.3 %",".222",".370",".333",".429",".556",".415","163","0.2","3.7","0.7","0.6"
"Athletics","15","42","1","10","10","1","16.7 %","7.1 %",".242",".310",".303",".452",".545",".416","170","0.1","3.8","0.2","0.5"
"Rays","20","39","1","6","5","1","7.7 %","15.4 %",".323",".308",".290",".385",".613",".398","158","-0.2","2.5","-0.2","0.4"
"Astros","21","56","3","11","10","0","14.3 %","19.6 %",".283",".242",".239",".357",".522",".364","132","-0.2","2.1","-0.4","0.4"
"White Sox","11","42","1","7","7","0","7.1 %","23.8 %",".211",".407",".316",".381",".526",".382","144","-0.1","2.2","-0.2","0.3"
"Pirates","17","42","3","7","5","0","4.8 %","21.4 %",".316",".269",".263",".333",".579",".375","135","0.0","1.8","-0.2","0.3"
"Tigers","14","39","3","6","6","0","5.1 %","23.1 %",".297",".320",".297",".333",".595",".381","145","-0.5","1.4","-0.2","0.3"
"Mariners","23","54","4","9","9","2","5.6 %","27.8 %",".275",".250",".235",".278",".510",".324","109","0.6","0.9","-0.3","0.2"
"Reds","19","41","3","4","4","0","9.8 %","19.5 %",".297",".231",".243",".317",".541",".353","119","0.0","0.8","0.1","0.2"
"Royals","17","39","0","4","4","1","5.1 %","23.1 %",".083",".444",".333",".385",".417",".348","118","-0.3","0.5","-0.1","0.2"
"Blue Jays","16","38","2","4","4","1","7.9 %","31.6 %",".265",".300",".235",".316",".500",".339","115","0.1","0.7","-0.3","0.2"
"Angels","17","37","2","6","6","0","2.7 %","24.3 %",".194",".320",".278",".297",".472",".321","105","-0.5","-0.4","-0.1","0.1"
"Braves","12","33","1","4","4","3","12.1 %","27.3 %",".138",".263",".207",".303",".345",".285","75","0.7","-0.6","0.3","0.1"
"Brewers","20","40","3","5","5","0","12.5 %","25.0 %",".257",".136",".171",".275",".429",".297","85","0.0","-1.1","0.5","0.1"
"Orioles","18","37","0","1","1","0","8.1 %","8.1 %",".091",".323",".303",".351",".394",".319","97","0.0","-0.2","-0.4","0.1"
"Phillies","21","42","1","3","2","3","4.8 %","31.0 %",".154",".240",".179",".220",".333",".233","40","0.6","-3.0","0.5","-0.1"
"Rangers","14","36","1","3","3","1","5.6 %","16.7 %",".125",".160",".156",".250",".281",".238","40","0.1","-2.9","-0.3","-0.2"
"Red Sox","16","31","1","1","1","0","6.5 %","12.9 %",".172",".125",".138",".194",".310",".214","34","0.0","-3.1","0.0","-0.2"
"Twins","17","35","0","2","1","0","25.7 %","17.1 %",".000",".100",".077",".314",".077",".227","42","-0.1","-3.0","-0.3","-0.2"
"Nationals","14","32","1","2","2","0","6.3 %","31.3 %",".100",".105",".100",".156",".200",".158","-5","0.0","-4.8","0.2","-0.3"
"Giants","20","33","0","0","0","0","6.1 %","15.2 %",".000",".154",".129",".182",".129",".147","-7","0.1","-4.9","0.0","-0.4"
"Indians","14","31","0","1","1","0","9.7 %","35.5 %",".037",".063",".037",".133",".074",".110","-37","0.0","-5.9","0.0","-0.5"
