"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Pirates","14","45","3","11","11","1","4.4 %","17.8 %",".300",".414",".375",".432",".675",".457","182","0.1","4.9","0.3","0.7"
"Twins","11","46","3","10","10","0","10.9 %","26.1 %",".250",".500",".400",".457",".650",".455","189","0.0","5.2","-0.5","0.6"
"Diamondbacks","15","43","1","11","11","0","4.7 %","14.0 %",".211",".484",".421",".463",".632",".453","176","0.0","4.3","0.2","0.6"
"Athletics","15","45","1","9","9","0","4.4 %","11.1 %",".179",".382",".359",".409",".538",".397","156","-0.2","3.0","0.2","0.5"
"Rays","16","43","2","9","9","1","4.7 %","25.6 %",".195",".429",".341",".372",".537",".381","146","0.2","2.6","-0.4","0.4"
"Astros","14","46","3","8","8","0","21.7 %","26.1 %",".278",".238",".222",".391",".500",".379","141","-0.5","1.9","-0.1","0.3"
"Rockies","17","40","1","8","8","0","5.0 %","25.0 %",".237",".407",".316",".350",".553",".373","120","0.0","0.9","0.0","0.2"
"White Sox","14","40","0","5","4","0","5.0 %","20.0 %",".079",".400",".316",".350",".395",".321","105","0.1","0.2","-0.1","0.1"
"Padres","13","34","2","5","5","0","0.0 %","17.6 %",".303",".240",".242",".265",".545",".329","105","-0.5","-0.3","0.6","0.1"
"Royals","16","43","1","8","8","0","7.0 %","20.9 %",".128",".345",".282",".349",".410",".328","102","-0.1","0.1","-0.4","0.1"
"Marlins","15","41","4","4","4","0","4.9 %","34.1 %",".308",".238",".231",".268",".538",".329","107","-0.5","-0.2","0.0","0.1"
"Dodgers","14","40","1","5","5","0","15.0 %","17.5 %",".188",".231",".219",".325",".406",".288","86","0.0","-0.9","0.1","0.1"
"Giants","16","36","1","3","2","0","5.6 %","27.8 %",".147",".304",".235",".278",".382",".281","76","0.0","-1.3","0.1","0.0"
"Indians","11","36","1","2","2","1","8.3 %","25.0 %",".097",".273",".226",".306",".323",".276","67","0.1","-1.5","0.1","0.0"
"Mariners","14","42","0","5","3","2","11.9 %","16.7 %",".030",".259",".212",".341",".242",".276","72","0.5","-1.2","-0.5","0.0"
"Cubs","13","33","2","4","4","1","3.0 %","30.3 %",".188",".200",".188",".212",".375",".244","53","0.2","-2.1","0.4","-0.1"
"Rangers","12","34","1","3","2","1","2.9 %","20.6 %",".152",".240",".212",".235",".364",".251","52","0.2","-2.3","-0.5","-0.2"
"Mets","13","35","1","1","1","0","8.6 %","20.0 %",".125",".167",".156",".229",".281",".224","41","-0.5","-3.4","0.1","-0.2"
"Reds","18","45","1","3","3","0","8.9 %","20.0 %",".073",".161",".146",".222",".220",".201","23","-0.6","-5.6","0.3","-0.4"
"Tigers","14","30","0","0","0","0","0.0 %","36.7 %",".033",".211",".133",".133",".167",".128","-23","-0.5","-5.6","0.0","-0.4"
