"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Cardinals","15","46","4","13","12","0","4.3 %","15.2 %",".318",".424",".409",".435",".727",".478","203","0.1","6.3","0.8","0.8"
"Giants","19","50","6","10","10","0","6.0 %","18.0 %",".422",".300",".333",".388",".756",".461","187","0.0","5.6","0.5","0.8"
"Dodgers","14","39","4","8","8","0","10.3 %","20.5 %",".429",".304",".314",".385",".743",".453","187","0.0","4.5","0.2","0.6"
"Diamondbacks","18","49","6","9","9","0","6.1 %","18.4 %",".435",".226",".283",".327",".717",".418","161","0.0","3.8","0.5","0.6"
"Red Sox","14","38","1","9","9","0","7.9 %","7.9 %",".419",".379",".387",".432",".806",".472","185","0.0","3.9","0.1","0.5"
"Phillies","17","39","3","8","7","0","5.1 %","23.1 %",".306",".375",".333",".385",".639",".422","165","0.0","3.2","0.3","0.5"
"Blue Jays","14","34","4","7","7","0","2.9 %","14.7 %",".424",".292",".333",".353",".758",".448","187","-0.1","3.6","-0.3","0.4"
"Brewers","13","41","1","1","1","2","12.2 %","29.3 %",".176",".381",".265",".359",".441",".343","140","0.4","2.4","0.6","0.4"
"Yankees","13","36","0","3","2","0","8.3 %","13.9 %",".121",".357",".303",".361",".424",".338","115","0.0","0.5","0.0","0.2"
"Royals","14","35","0","4","4","1","11.4 %","22.9 %",".129",".348",".258",".343",".387",".317","97","0.2","-0.1","0.0","0.1"
"White Sox","14","39","1","7","6","0","5.1 %","15.4 %",".167",".310",".278",".316",".444",".321","105","0.0","-0.1","-0.5","0.1"
"Twins","15","37","2","4","4","0","5.4 %","18.9 %",".200",".269",".257",".297",".457",".316","99","-0.4","-0.7","-0.2","0.0"
"Rangers","15","38","0","3","2","0","10.5 %","21.1 %",".118",".346",".265",".342",".382",".315","95","0.1","-0.6","-0.5","0.0"
"Rockies","10","32","2","3","3","1","12.5 %","9.4 %",".214",".130",".179",".281",".393",".289","70","0.1","-1.5","0.4","0.0"
"Mariners","11","33","0","3","3","0","9.1 %","21.2 %",".100",".304",".233",".303",".333",".278","75","-0.4","-1.5","-0.1","0.0"
"Mets","16","37","0","1","1","0","8.1 %","16.2 %",".000",".296",".242",".324",".242",".263","65","-0.1","-1.9","0.0","-0.1"
"Angels","16","38","1","2","2","0","7.9 %","34.2 %",".147",".250",".176",".263",".324",".256","63","0.0","-2.1","0.0","-0.1"
"Braves","14","37","0","3","3","1","13.5 %","27.0 %",".031",".273",".188",".297",".219",".244","49","0.2","-2.5","0.5","-0.1"
"Padres","14","35","0","4","3","0","5.7 %","17.1 %",".125",".269",".219",".265",".344",".259","59","-0.1","-2.2","0.2","-0.1"
"Reds","15","35","1","4","3","0","2.9 %","22.9 %",".147",".240",".206",".229",".353",".244","49","-0.1","-2.7","0.4","-0.1"
"Nationals","13","32","0","2","2","2","9.4 %","12.5 %",".077",".136",".115",".258",".192",".220","35","0.4","-2.7","0.3","-0.1"
"Rays","14","33","0","0","0","0","12.1 %","24.2 %",".034",".238",".172",".273",".207",".226","43","-0.4","-3.0","-0.2","-0.2"
"Athletics","15","47","2","3","3","1","2.1 %","40.4 %",".178",".250",".178",".196",".356",".228","42","0.1","-3.7","-0.1","-0.2"
"Cubs","15","33","0","2","2","0","6.1 %","30.3 %",".097",".238",".161",".212",".258",".204","24","0.0","-3.5","0.2","-0.2"
"Tigers","12","33","0","2","1","0","0.0 %","39.4 %",".152",".300",".182",".182",".333",".211","32","0.0","-3.2","-0.2","-0.2"
"Indians","13","33","2","2","2","0","3.0 %","18.2 %",".226",".087",".129",".156",".355",".208","28","-0.1","-3.7","0.2","-0.2"
"Pirates","14","34","0","3","3","1","11.8 %","8.8 %",".000",".185",".167",".265",".167",".195","15","0.2","-3.8","0.1","-0.3"
"Astros","18","53","0","2","2","0","9.4 %","22.6 %",".064",".250",".191",".264",".255",".224","38","-0.1","-4.4","-0.2","-0.3"
"Marlins","12","32","0","0","0","0","0.0 %","25.0 %",".063",".250",".188",".188",".250",".184","15","-0.1","-3.9","0.1","-0.3"
"Orioles","13","34","0","1","1","0","8.8 %","14.7 %",".032",".192",".161",".235",".194",".199","24","0.0","-3.7","-0.5","-0.3"
