"Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR"
"Athletics","13","44","6","16","15","0","6.8 %","13.6 %",".575",".321",".375",".432",".950",".544","254","0.0","8.7","0.0","1.0"
"Mets","12","48","3","10","10","3","16.7 %","20.8 %",".375",".444",".375",".479",".750",".493","218","0.4","7.9","0.7","1.0"
"Indians","13","47","4","10","10","3","10.6 %","21.3 %",".381",".357",".333",".404",".714",".452","187","0.6","5.7","0.4","0.7"
"Dodgers","14","43","2","9","9","0","11.6 %","9.3 %",".250",".400",".389",".463",".639",".453","196","0.0","5.4","0.4","0.7"
"Royals","13","42","3","9","9","1","7.1 %","23.8 %",".342",".385",".342",".381",".684",".428","170","0.0","3.8","-0.1","0.5"
"Yankees","15","37","2","6","6","0","5.4 %","21.6 %",".206",".360",".324",".351",".529",".363","134","0.0","1.3","-0.3","0.2"
"Astros","12","35","1","3","3","0","5.7 %","20.0 %",".242",".320",".273",".314",".515",".343","122","-0.1","0.7","0.1","0.2"
"Rockies","13","42","1","8","7","0","4.8 %","16.7 %",".184",".355",".316",".341",".500",".340","105","0.0","0.1","0.2","0.2"
"Reds","16","31","3","4","4","0","3.2 %","25.8 %",".414",".167",".207",".258",".621",".351","121","-0.5","0.0","0.2","0.1"
"Pirates","16","40","1","4","4","0","10.0 %","15.0 %",".229",".250",".229",".325",".457",".329","104","-0.1","0.1","-0.5","0.1"
"Marlins","13","35","2","6","5","0","2.9 %","25.7 %",".273",".273",".242",".265",".515",".318","96","-0.1","-0.4","0.1","0.1"
"Padres","14","36","1","4","3","3","8.3 %","30.6 %",".152",".333",".242",".306",".394",".289","74","0.6","-0.7","0.2","0.1"
"Red Sox","20","68","2","3","3","2","2.9 %","25.0 %",".125",".333",".266",".299",".391",".288","77","-0.1","-2.3","0.3","0.0"
"Rays","14","37","0","3","3","0","5.4 %","27.0 %",".057",".360",".257",".297",".314",".268","68","0.1","-1.5","0.3","0.0"
"White Sox","16","35","1","3","2","0","5.7 %","22.9 %",".121",".292",".242",".286",".364",".279","79","0.0","-1.2","0.0","0.0"
"Twins","20","69","1","4","4","0","7.2 %","23.2 %",".113",".311",".242",".319",".355",".290","81","-0.1","-2.0","-0.6","0.0"
"Angels","14","34","2","3","3","0","2.9 %","14.7 %",".219",".160",".188",".235",".406",".268","72","0.0","-1.5","-0.2","-0.1"
"Rangers","13","35","2","3","3","0","14.3 %","25.7 %",".200",".158",".167",".286",".367",".284","68","0.0","-1.6","-0.3","-0.1"
"Diamondbacks","14","38","0","1","1","0","10.5 %","15.8 %",".029",".250",".206",".289",".235",".242","48","0.0","-2.8","0.4","-0.1"
"Cubs","14","33","1","1","1","0","6.1 %","15.2 %",".097",".200",".194",".242",".290",".232","45","0.0","-2.7","0.2","-0.1"
"Braves","15","33","2","2","2","0","0.0 %","36.4 %",".219",".167",".156",".182",".375",".229","42","0.0","-2.8","0.0","-0.2"
"Brewers","13","32","0","1","0","0","9.4 %","21.9 %",".037",".200",".148",".258",".185",".213","26","-0.1","-3.4","0.4","-0.2"
"Tigers","17","37","0","5","3","1","10.8 %","24.3 %",".032",".273",".194",".306",".226",".251","57","-0.7","-3.0","-0.4","-0.2"
"Mariners","16","35","0","0","0","0","5.7 %","22.9 %",".061",".240",".182",".229",".242",".208","30","0.0","-3.2","-0.1","-0.2"
"Giants","13","33","0","0","0","0","9.1 %","30.3 %",".033",".200",".133",".212",".167",".179","12","-0.4","-4.4","0.4","-0.3"
"Cardinals","14","33","0","0","0","0","12.1 %","21.2 %",".036",".095",".071",".212",".107",".169","5","-0.4","-4.8","0.5","-0.3"
"Orioles","13","32","1","2","1","0","3.1 %","12.5 %",".097",".115",".129",".156",".226",".164","0","-0.1","-4.5","-0.2","-0.3"
"Blue Jays","12","29","1","1","1","0","0.0 %","27.6 %",".103",".100",".103",".103",".207",".127","-20","0.0","-4.9","-0.1","-0.4"
