"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Rays","15.48","2.52","6.14","0.36","44.3 %","7.2 %","37.1 %",".169","0.88",".311","74.1 %","49","29","39","2.16","1.25","0.91","1.77","2.03"
"Cardinals","7.27","1.04","7.00","0.52","21.9 %","3.1 %","18.8 %",".210","0.87",".255","80.9 %","49","62","103","2.08","2.69","-0.62","4.58","3.97"
"Red Sox","10.22","2.55","4.00","0.73","30.1 %","7.5 %","22.6 %",".176","0.89",".236","94.1 %","30","66","72","1.46","2.97","-1.51","3.29","3.21"
"Royals","9.20","3.68","2.50","0.61","23.8 %","9.5 %","14.3 %",".246","1.36",".317","86.0 %","52","73","85","2.45","3.28","-0.83","3.89","3.97"
"Phillies","6.26","2.74","2.29","0.39","18.0 %","7.9 %","10.1 %",".185","0.96",".219","74.1 %","62","75","102","2.74","3.43","-0.69","4.51","4.57"
"Astros","10.31","2.43","4.25","1.21","27.2 %","6.4 %","20.8 %",".252","1.25",".325","68.9 %","109","82","81","4.85","3.69","1.17","3.68","3.46"
"Pirates","9.50","3.00","3.17","1.00","22.9 %","7.2 %","15.7 %",".324","1.67",".415","66.2 %","151","91","94","6.50","4.05","2.45","4.15","3.91"
"Braves","9.64","1.93","5.00","1.93","22.9 %","4.6 %","18.4 %",".346","1.76",".419","73.5 %","139","103","89","6.17","4.50","1.67","3.93","3.72"
"Reds","9.82","4.56","2.15","1.40","24.6 %","11.4 %","13.2 %",".287","1.64",".362","65.9 %","133","101","98","5.96","4.58","1.38","4.33","4.39"
"Diamondbacks","9.17","2.88","3.18","1.57","22.2 %","7.0 %","15.2 %",".301","1.57",".363","72.6 %","131","108","98","5.77","4.76","1.01","4.34","3.93"
"Tigers","7.76","4.31","1.80","1.15","19.7 %","11.0 %","8.8 %",".258","1.47",".303","77.8 %","92","103","106","4.31","4.78","-0.47","4.83","4.76"
"Mariners","7.41","1.43","5.17","1.91","21.0 %","4.1 %","16.9 %",".246","1.09",".262","94.0 %","70","107","93","3.11","4.81","-1.70","4.26","3.94"
"Dodgers","8.50","3.00","2.83","1.50","22.7 %","8.0 %","14.7 %",".239","1.22",".277","60.6 %","143","111","95","6.00","4.83","1.17","4.21","3.90"
"Padres","7.66","4.84","1.58","0.81","17.1 %","10.8 %","6.3 %",".305","1.84",".365","59.2 %","180","110","127","7.66","4.83","2.83","5.62","5.15"
"Indians","8.76","2.55","3.43","1.82","22.4 %","6.5 %","15.9 %",".283","1.42",".329","79.3 %","91","106","104","4.38","4.88","-0.50","4.74","4.12"
"Athletics","7.11","3.79","1.88","1.42","19.2 %","10.3 %","9.0 %",".171","1.05",".173","76.0 %","85","111","120","3.79","4.95","-1.16","5.52","4.99"
"Twins","7.36","2.86","2.57","1.64","19.0 %","7.4 %","11.6 %",".276","1.41",".308","68.2 %","105","109","114","4.91","5.03","-0.12","5.20","4.63"
"White Sox","9.78","6.05","1.62","1.40","23.1 %","14.3 %","8.8 %",".260","1.71",".321","67.1 %","113","113","102","5.12","5.23","-0.11","4.65","4.78"
"Blue Jays","7.71","3.26","2.36","1.78","21.5 %","9.1 %","12.4 %",".211","1.12",".221","94.0 %","64","113","99","2.97","5.26","-2.29","4.52","4.30"
"Brewers","8.06","5.64","1.43","1.21","20.0 %","14.0 %","6.0 %",".238","1.52",".279","69.2 %","118","119","135","5.24","5.32","-0.08","5.98","5.38"
"Angels","8.82","2.67","3.30","2.14","22.5 %","6.8 %","15.7 %",".279","1.43",".316","63.5 %","142","116","85","6.42","5.32","1.09","3.89","3.81"
"Cubs","8.00","4.00","2.00","1.50","20.0 %","10.0 %","10.0 %",".246","1.39",".280","58.8 %","149","123","109","6.50","5.44","1.06","4.82","4.46"
"Rockies","6.75","3.60","1.88","1.80","17.2 %","9.2 %","8.1 %",".266","1.45",".283","81.2 %","80","118","108","4.05","5.51","-1.46","4.80","4.82"
"Orioles","7.77","5.32","1.46","1.64","18.1 %","12.4 %","5.7 %",".308","1.86",".353","68.7 %","148","120","123","6.95","5.76","1.20","5.66","5.34"
"Rangers","9.23","2.73","3.38","2.39","21.8 %","6.5 %","15.3 %",".301","1.59",".342","65.3 %","136","123","102","6.84","5.87","0.96","4.68","4.07"
"Yankees","8.18","3.82","2.14","2.18","20.1 %","9.4 %","10.7 %",".299","1.64",".333","59.4 %","172","126","114","7.91","5.91","2.00","5.23","4.70"
"Mets","9.72","4.32","2.25","2.70","22.5 %","10.0 %","12.5 %",".338","1.92",".396","65.4 %","209","152","117","8.64","6.57","2.07","5.18","4.53"
"Giants","7.96","4.50","1.77","3.12","19.0 %","10.7 %","8.3 %",".306","1.77",".316","77.8 %","165","179","125","6.92","7.44","-0.52","5.55","5.03"
"Nationals","10.17","2.81","3.63","3.86","25.4 %","7.0 %","18.4 %",".295","1.52",".308","89.4 %","141","168","112","6.31","7.58","-1.27","4.95","4.00"
"Marlins","7.23","7.71","0.94","5.30","15.0 %","16.0 %","-1.0 %",".386","2.57",".368","68.5 %","299","280","173","12.54","12.00","0.54","7.64","6.44"
