"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Rockies","7.71","1.29","6.00","0.00","20.0 %","3.3 %","16.7 %",".310","1.43",".391","90.0 %","25","41","108","1.29","1.93","-0.64","4.77","4.20"
"Marlins","13.00","1.00","13.00","1.00","36.1 %","2.8 %","33.3 %",".257","1.11",".381","93.0 %","48","48","64","2.00","2.10","-0.10","2.87","2.35"
"Royals","9.00","2.70","3.33","0.00","23.8 %","7.1 %","16.7 %",".231","1.20",".310","50.0 %","76","48","77","3.60","2.11","1.49","3.51","3.53"
"Twins","13.75","2.45","5.60","0.98","40.0 %","7.1 %","32.9 %",".215","1.04",".343","74.1 %","74","52","55","3.44","2.40","1.04","2.50","2.37"
"Nationals","6.43","2.57","2.50","0.00","17.9 %","7.1 %","10.7 %",".269","1.29",".333","77.8 %","57","58","117","2.57","2.64","-0.07","5.20","4.75"
"Red Sox","12.54","2.89","4.33","0.96","34.2 %","7.9 %","26.3 %",".200","1.07",".286","93.0 %","40","62","73","1.93","2.79","-0.86","3.31","2.99"
"Yankees","9.45","0.00","7.00","1.35","25.9 %","0.0 %","25.9 %",".296","1.20",".368","100.0 %","29","66","70","1.35","3.06","-1.71","3.20","3.03"
"Orioles","6.59","1.98","3.33","0.66","16.4 %","4.9 %","11.5 %",".293","1.46",".340","43.0 %","140","71","110","6.59","3.36","3.23","5.03","4.60"
"Rangers","7.50","2.00","3.75","1.00","22.1 %","5.9 %","16.2 %",".188","0.89",".213","98.5 %","30","77","99","1.50","3.66","-2.16","4.53","4.20"
"Athletics","9.35","3.12","3.00","1.04","25.0 %","8.3 %","16.7 %",".212","1.15",".261","93.0 %","47","83","83","2.08","3.68","-1.60","3.78","3.90"
"Padres","6.30","0.90","7.00","0.90","20.0 %","2.9 %","17.1 %",".212","0.80",".240","92.1 %","21","84","86","0.90","3.71","-2.81","3.81","3.48"
"Giants","9.64","0.64","15.00","1.29","25.4 %","1.7 %","23.7 %",".273","1.14",".342","80.3 %","92","90","82","3.86","3.79","0.07","3.63","2.97"
"Tigers","8.15","3.57","2.29","1.02","21.6 %","9.5 %","12.2 %",".224","1.25",".265","62.5 %","98","88","106","4.58","4.06","0.52","4.84","4.46"
"Braves","8.22","3.52","2.33","1.17","20.0 %","8.6 %","11.4 %",".344","1.83",".417","87.3 %","79","97","93","3.52","4.26","-0.74","4.12","4.38"
"Rays","11.57","6.75","1.71","0.96","31.6 %","18.4 %","13.2 %",".129","1.18",".167","72.9 %","87","97","87","3.86","4.29","-0.43","3.96","4.70"
"Dodgers","11.88","2.16","5.50","2.16","33.3 %","6.1 %","27.3 %",".194","0.96",".222","38.5 %","154","101","67","6.48","4.41","2.07","2.96","2.71"
"Astros","11.44","4.58","2.50","1.83","28.1 %","11.2 %","16.9 %",".266","1.58",".340","78.7 %","103","107","97","4.58","4.84","-0.26","4.42","4.02"
"Cubs","10.24","2.79","3.67","1.86","28.2 %","7.7 %","20.5 %",".200","1.03",".227","85.4 %","85","110","72","3.72","4.87","-1.15","3.21","2.95"
"Angels","7.31","5.06","1.44","1.13","17.8 %","12.3 %","5.5 %",".297","1.75",".347","67.5 %","137","107","112","6.19","4.90","1.29","5.14","5.29"
"Pirates","7.88","5.63","1.40","1.13","20.0 %","14.3 %","5.7 %",".267","1.63",".318","86.2 %","78","112","126","3.38","4.96","-1.59","5.58","5.36"
"Indians","7.71","3.86","2.00","1.29","20.0 %","10.0 %","10.0 %",".192","1.14",".211","65.8 %","47","105","130","2.57","5.07","-2.50","6.34","4.98"
"Phillies","2.70","3.60","0.75","0.90","7.5 %","10.0 %","-2.5 %",".167","1.00",".156","93.0 %","41","113","145","1.80","5.11","-3.31","6.40","6.50"
"Diamondbacks","12.46","1.04","12.00","3.12","33.3 %","2.8 %","30.6 %",".257","1.15",".300","86.2 %","94","121","54","4.15","5.29","-1.14","2.40","2.34"
"White Sox","5.23","6.10","0.86","0.87","14.0 %","16.3 %","-2.3 %",".222","1.45",".241","95.6 %","35","111","130","1.74","5.34","-3.60","6.20","6.40"
"Blue Jays","5.00","4.00","1.25","2.00","13.5 %","10.8 %","2.7 %",".273","1.44",".269","98.0 %","65","136","138","3.00","6.33","-3.33","6.31","5.85"
"Mariners","6.88","4.24","1.63","2.12","18.3 %","11.3 %","7.0 %",".161","1.06",".133","74.6 %","95","141","125","4.24","6.33","-2.10","5.73","5.25"
"Mets","7.36","0.82","9.00","2.45","18.8 %","2.1 %","16.7 %",".302","1.27",".323","94.2 %","99","150","111","4.09","6.49","-2.40","4.93","3.98"
"Cardinals","9.82","3.68","2.67","3.68","25.0 %","9.4 %","15.6 %",".286","1.50",".294","76.9 %","153","172","110","7.36","7.99","-0.62","5.11","4.14"
"Brewers","9.69","4.15","2.33","4.15","21.5 %","9.2 %","12.3 %",".373","2.15",".410","45.9 %","296","190","103","13.15","8.44","4.71","4.59","4.41"
"Reds","12.00","3.00","4.00","6.00","24.5 %","6.1 %","18.4 %",".413","2.44",".464","51.5 %","334","227","75","15.00","10.21","4.79","3.32","3.76"
