"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Yankees","15.80","1.32","12.00","0.66","40.7 %","3.4 %","37.3 %",".281","1.32",".469","66.3 %","86","24","35","3.95","1.09","2.86","1.60","1.86"
"Indians","8.79","0.63","14.00","0.00","24.6 %","1.8 %","22.8 %",".250","1.05",".333","86.7 %","26","33","75","1.26","1.47","-0.21","3.41","3.33"
"Mets","9.22","2.63","3.50","0.00","27.5 %","7.8 %","19.6 %",".149","0.80",".212","81.8 %","32","46","82","1.32","2.04","-0.73","3.64","3.59"
"Reds","11.10","1.85","6.00","0.74","31.6 %","5.3 %","26.3 %",".200","0.95",".276","84.2 %","41","53","67","1.85","2.43","-0.58","3.00","2.88"
"Dodgers","11.32","2.61","4.33","0.87","31.7 %","7.3 %","24.4 %",".184","0.97",".250","58.1 %","42","65","52","1.74","2.83","-1.08","2.34","2.64"
"Astros","13.27","4.12","3.22","0.92","35.4 %","11.0 %","24.4 %",".219","1.27",".333","81.1 %","72","66","60","3.20","2.96","0.24","2.75","3.19"
"Red Sox","12.67","3.31","3.83","1.10","35.9 %","9.4 %","26.6 %",".138","0.86",".182","80.4 %","46","69","68","2.20","3.09","-0.89","3.08","2.98"
"Cardinals","13.29","2.91","4.57","1.25","36.0 %","7.9 %","28.1 %",".235","1.20",".348","57.0 %","137","73","70","5.82","3.17","2.65","3.11","2.81"
"Blue Jays","10.35","4.50","2.30","0.45","26.7 %","11.6 %","15.1 %",".187","1.20",".255","76.3 %","68","70","91","3.15","3.21","-0.06","4.16","4.17"
"Twins","8.39","1.82","4.60","0.73","21.3 %","4.6 %","16.7 %",".290","1.38",".360","76.0 %","86","74","95","4.01","3.38","0.64","4.34","3.93"
"Giants","10.72","3.57","3.00","0.79","27.3 %","9.1 %","18.2 %",".250","1.37",".339","72.9 %","104","82","97","4.37","3.43","0.93","4.31","3.84"
"Diamondbacks","10.29","1.71","6.00","1.29","25.3 %","4.2 %","21.1 %",".322","1.57",".413","73.8 %","117","79","67","5.14","3.50","1.64","2.97","3.24"
"Orioles","9.47","4.26","2.22","0.47","23.5 %","10.6 %","12.9 %",".243","1.42",".321","50.7 %","151","74","99","7.11","3.53","3.58","4.52","4.40"
"Rays","9.32","2.57","3.63","0.96","24.8 %","6.8 %","18.0 %",".252","1.25",".320","82.3 %","72","82","92","3.21","3.61","-0.39","4.20","3.78"
"White Sox","8.27","2.61","3.17","0.87","22.9 %","7.2 %","15.7 %",".224","1.11",".273","84.9 %","48","79","94","2.18","3.65","-1.47","4.32","4.07"
"Rockies","8.82","4.96","1.78","0.55","21.6 %","12.2 %","9.5 %",".262","1.59",".333","77.2 %","62","78","113","3.31","3.70","-0.40","5.10","4.87"
"Angels","9.00","4.00","2.25","1.00","23.7 %","10.5 %","13.2 %",".210","1.22",".257","94.2 %","44","92","110","2.00","4.21","-2.21","5.05","4.44"
"Marlins","11.57","7.71","1.50","0.77","28.3 %","18.9 %","9.4 %",".279","1.89",".407","82.5 %","92","100","99","3.86","4.33","-0.47","4.41","5.10"
"Cubs","6.85","5.24","1.31","0.81","18.1 %","13.8 %","4.3 %",".247","1.48",".290","79.5 %","83","104","122","3.63","4.60","-0.98","5.40","5.57"
"Padres","7.36","2.95","2.50","1.47","18.8 %","7.5 %","11.3 %",".233","1.25",".255","65.7 %","127","110","128","5.40","4.85","0.55","5.65","4.69"
"Athletics","10.07","4.12","2.44","1.83","25.9 %","10.6 %","15.3 %",".263","1.47",".320","76.9 %","113","112","109","5.03","4.99","0.04","4.98","4.36"
"Mariners","11.42","6.92","1.65","1.38","26.8 %","16.3 %","10.6 %",".265","1.81",".354","77.8 %","109","113","104","4.85","5.10","-0.25","4.78","4.81"
"Rangers","5.91","3.09","1.91","1.41","13.9 %","7.3 %","6.6 %",".304","1.66",".330","60.4 %","100","108","121","5.06","5.15","-0.09","5.54","5.05"
"Pirates","10.44","3.24","3.22","2.16","27.6 %","8.6 %","19.1 %",".232","1.24",".267","80.5 %","109","118","94","4.68","5.21","-0.53","4.16","3.74"
"Phillies","9.39","6.65","1.41","1.17","22.6 %","16.0 %","6.6 %",".233","1.61",".288","86.6 %","80","120","137","3.52","5.43","-1.91","6.07","5.36"
"Royals","7.83","3.52","2.22","1.96","18.0 %","8.1 %","9.9 %",".327","1.83",".368","77.8 %","125","125","108","5.87","5.61","0.26","4.94","4.70"
"Brewers","10.13","5.40","1.88","2.03","25.2 %","13.5 %","11.8 %",".235","1.50",".273","67.5 %","137","130","114","6.08","5.80","0.27","5.04","4.63"
"Tigers","5.55","4.04","1.38","2.27","13.3 %","9.6 %","3.6 %",".284","1.63",".282","71.7 %","135","146","133","6.31","6.77","-0.47","6.12","5.48"
"Braves","7.08","4.43","1.60","2.66","16.8 %","10.5 %","6.3 %",".318","1.82",".333","62.9 %","150","159","123","6.64","6.95","-0.31","5.46","5.19"
"Nationals","7.78","3.20","2.43","3.66","17.7 %","7.3 %","10.4 %",".314","1.73",".311","58.1 %","224","184","148","10.07","8.30","1.77","6.55","4.97"
