"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Braves","9.61","0.46","21.00","0.00","27.6 %","1.3 %","26.3 %",".203","0.81",".283","76.5 %","41","31","72","1.83","1.38","0.45","3.20","2.90"
"Brewers","12.58","1.57","8.00","0.52","37.5 %","4.7 %","32.8 %",".172","0.79",".264","90.9 %","12","37","51","0.52","1.70","-1.18","2.27","2.27"
"Athletics","13.10","1.59","8.25","1.19","38.8 %","4.7 %","34.1 %",".163","0.75",".227","87.0 %","45","61","62","1.99","2.68","-0.70","2.81","2.26"
"Tigers","9.92","3.58","2.77","0.28","23.5 %","8.5 %","15.0 %",".302","1.68",".402","76.9 %","71","58","97","3.31","2.69","0.61","4.43","4.08"
"Yankees","16.13","3.38","4.78","1.13","41.4 %","8.7 %","32.7 %",".239","1.29",".413","90.6 %","49","59","45","2.25","2.76","-0.51","2.04","2.38"
"White Sox","7.39","1.93","3.83","0.32","21.5 %","5.6 %","15.9 %",".200","0.93",".250","78.1 %","43","60","80","1.93","2.79","-0.86","3.67","3.66"
"Nationals","10.38","3.12","3.33","0.52","27.4 %","8.2 %","19.2 %",".227","1.21",".311","58.3 %","116","63","92","5.19","2.87","2.32","4.07","3.72"
"Mariners","6.59","1.88","3.50","0.31","20.0 %","5.7 %","14.3 %",".134","0.66",".160","86.7 %","28","68","97","1.26","3.04","-1.78","4.46","4.16"
"Padres","9.71","3.03","3.20","0.61","25.8 %","8.1 %","17.7 %",".195","1.08",".253","56.3 %","103","69","89","4.55","3.05","1.51","3.98","3.83"
"Red Sox","11.89","4.21","2.82","0.74","30.0 %","10.6 %","19.4 %",".254","1.46",".363","62.3 %","95","70","83","4.71","3.13","1.57","3.81","3.70"
"Astros","12.15","4.05","3.00","0.90","32.5 %","10.8 %","21.7 %",".189","1.15",".267","74.3 %","67","70","90","3.15","3.16","-0.01","4.15","3.58"
"Marlins","8.18","4.50","1.82","0.41","20.0 %","11.0 %","9.0 %",".281","1.64",".353","57.8 %","156","81","118","6.55","3.49","3.06","5.25","5.02"
"Dodgers","10.87","2.45","4.43","1.40","29.0 %","6.5 %","22.4 %",".255","1.25",".333","73.9 %","109","89","84","4.56","3.88","0.68","3.71","3.35"
"Blue Jays","8.15","2.80","2.91","1.02","20.9 %","7.2 %","13.7 %",".237","1.25",".282","67.6 %","100","88","112","4.58","4.06","0.52","5.12","4.36"
"Royals","9.93","6.21","1.60","0.62","24.8 %","15.5 %","9.3 %",".176","1.34",".230","75.3 %","79","91","107","3.72","4.08","-0.35","4.89","4.89"
"Rays","10.91","3.16","3.45","1.44","28.4 %","8.2 %","20.2 %",".207","1.15",".256","64.5 %","84","93","86","3.73","4.11","-0.37","3.94","3.60"
"Indians","8.38","1.86","4.50","1.40","25.7 %","5.7 %","20.0 %",".123","0.62",".114","90.9 %","39","90","96","1.86","4.15","-2.28","4.39","3.69"
"Orioles","8.81","3.69","2.38","1.14","22.1 %","9.3 %","12.9 %",".230","1.33",".275","48.1 %","133","88","104","6.25","4.22","2.03","4.78","4.35"
"Phillies","10.45","3.92","2.67","1.31","30.0 %","11.3 %","18.8 %",".129","0.87",".140","67.6 %","89","93","92","3.92","4.23","-0.31","4.08","3.78"
"Twins","13.09","3.55","3.69","1.91","32.4 %","8.8 %","23.7 %",".274","1.52",".375","72.1 %","102","92","60","4.91","4.24","0.66","2.69","3.05"
"Giants","8.64","4.32","2.00","1.08","22.4 %","11.2 %","11.2 %",".232","1.36",".279","83.9 %","77","103","108","3.24","4.29","-1.05","4.80","4.60"
"Mets","9.18","3.24","2.83","1.62","23.6 %","8.3 %","15.3 %",".273","1.44",".326","90.9 %","78","106","102","3.24","4.59","-1.35","4.52","4.11"
"Cardinals","7.17","3.80","1.89","1.27","18.7 %","9.9 %","8.8 %",".244","1.36",".274","72.6 %","109","109","126","4.64","4.71","-0.07","5.59","5.00"
"Reds","9.78","4.66","2.10","1.40","23.6 %","11.2 %","12.4 %",".269","1.60",".333","71.9 %","124","105","106","5.59","4.77","0.82","4.70","4.48"
"Rangers","12.00","6.50","1.85","1.50","28.6 %","15.5 %","13.1 %",".239","1.67",".318","81.4 %","89","102","96","4.50","4.88","-0.38","4.37","4.54"
"Diamondbacks","9.00","3.27","2.75","1.64","20.0 %","7.3 %","12.7 %",".340","1.91",".405","65.1 %","148","113","99","6.55","4.94","1.60","4.39","4.27"
"Cubs","9.96","6.11","1.63","1.29","25.6 %","15.7 %","9.9 %",".198","1.39",".242","90.1 %","66","113","111","2.89","5.00","-2.11","4.92","4.87"
"Angels","8.07","3.34","2.42","1.67","21.2 %","8.8 %","12.4 %",".242","1.30",".270","66.5 %","111","110","100","5.01","5.04","-0.03","4.60","4.39"
"Rockies","9.00","5.19","1.73","1.38","22.4 %","12.9 %","9.5 %",".250","1.54",".300","62.2 %","110","108","114","5.54","5.06","0.48","5.05","4.87"
"Pirates","8.88","6.66","1.33","1.85","20.9 %","15.7 %","5.2 %",".263","1.77",".303","73.7 %","137","144","126","5.92","6.38","-0.46","5.59","5.40"
