"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Phillies","10.61","2.25","4.71","0.64","29.2 %","6.2 %","23.0 %",".231","1.11",".319","79.5 %","58","60","84","2.57","2.75","-0.18","3.74","3.25"
"Astros","10.69","2.81","3.80","0.56","30.7 %","8.1 %","22.6 %",".125","0.75",".167","77.6 %","38","62","89","1.69","2.78","-1.09","4.08","3.36"
"Twins","11.76","3.05","3.86","0.87","31.4 %","8.1 %","23.3 %",".244","1.26",".347","74.4 %","84","66","79","3.92","3.02","0.90","3.59","3.30"
"Giants","11.12","2.86","3.89","0.95","31.0 %","8.0 %","23.0 %",".184","0.99",".246","88.7 %","53","76","67","2.22","3.18","-0.96","3.00","3.13"
"Dodgers","9.70","2.11","4.60","0.84","26.7 %","5.8 %","20.9 %",".215","1.03",".278","75.5 %","70","75","92","2.95","3.26","-0.31","4.09","3.52"
"Diamondbacks","13.27","2.29","5.80","1.37","37.7 %","6.5 %","31.2 %",".186","0.92",".263","94.9 %","52","75","57","2.29","3.32","-1.03","2.55","2.50"
"Yankees","12.50","3.00","4.17","1.50","34.3 %","8.2 %","26.0 %",".194","1.06",".256","87.8 %","65","77","77","3.00","3.60","-0.60","3.54","3.05"
"Rockies","9.93","3.97","2.50","0.79","27.5 %","11.0 %","16.5 %",".138","0.93",".170","78.1 %","55","77","97","2.78","3.61","-0.83","4.31","4.04"
"Cubs","8.03","6.57","1.22","0.00","21.6 %","17.7 %","3.9 %",".190","1.38",".258","82.4 %","46","81","111","2.19","3.62","-1.43","5.07","5.58"
"Orioles","9.85","5.08","1.94","0.64","25.8 %","13.3 %","12.5 %",".243","1.45",".329","71.4 %","95","78","99","4.45","3.74","0.70","4.51","4.52"
"Braves","10.38","5.19","2.00","0.69","24.4 %","12.2 %","12.2 %",".255","1.62",".338","68.0 %","101","88","106","4.50","3.87","0.63","4.70","4.53"
"Brewers","8.42","2.61","3.22","1.16","23.8 %","7.4 %","16.4 %",".221","1.10",".263","81.0 %","72","87","89","3.19","3.89","-0.70","3.95","3.94"
"Pirates","9.82","1.23","8.00","1.84","27.1 %","3.4 %","23.7 %",".228","1.02",".263","100.0 %","57","93","91","2.45","4.10","-1.65","4.02","3.36"
"Royals","9.90","4.95","2.00","0.90","26.5 %","13.3 %","13.3 %",".211","1.30",".277","82.6 %","67","92","101","3.15","4.11","-0.96","4.60","4.41"
"Rays","10.30","3.62","2.85","1.39","26.6 %","9.4 %","17.3 %",".254","1.39",".321","65.8 %","119","94","82","5.29","4.14","1.15","3.73","3.82"
"Athletics","10.67","4.40","2.43","1.26","27.0 %","11.1 %","15.9 %",".255","1.47",".333","78.1 %","99","97","113","4.40","4.33","0.07","5.15","4.34"
"Reds","11.17","3.26","3.43","1.86","30.0 %","8.8 %","21.3 %",".208","1.14",".250","74.7 %","104","103","77","4.66","4.66","-0.01","3.41","3.38"
"Padres","10.02","3.05","3.29","1.74","26.7 %","8.1 %","18.6 %",".231","1.21",".275","63.7 %","127","105","87","5.66","4.67","1.00","3.88","3.66"
"Blue Jays","9.43","3.25","2.90","1.63","25.4 %","8.8 %","16.7 %",".235","1.23",".279","79.3 %","92","103","88","4.23","4.77","-0.54","4.00","3.85"
"White Sox","6.95","4.91","1.42","0.82","18.1 %","12.8 %","5.3 %",".190","1.23",".217","69.9 %","72","105","128","3.27","4.90","-1.62","5.88","5.40"
"Mets","7.85","4.71","1.67","1.26","19.7 %","11.8 %","7.9 %",".261","1.53",".305","68.5 %","129","114","129","5.34","4.96","0.38","5.71","5.12"
"Cardinals","12.05","4.82","2.50","1.93","31.3 %","12.5 %","18.8 %",".232","1.39",".300","70.1 %","137","117","100","5.79","5.09","0.70","4.43","3.87"
"Indians","8.06","4.03","2.00","1.61","21.3 %","10.6 %","10.6 %",".229","1.30",".254","82.0 %","75","114","112","3.63","5.23","-1.60","5.13","4.70"
"Mariners","10.96","4.70","2.33","1.96","26.4 %","11.3 %","15.1 %",".269","1.61",".333","58.1 %","168","118","105","7.43","5.30","2.13","4.81","4.25"
"Tigers","8.47","4.76","1.78","1.59","21.6 %","12.2 %","9.5 %",".234","1.41",".267","86.5 %","75","114","106","3.71","5.39","-1.68","4.97","4.70"
"Nationals","9.22","4.61","2.00","1.98","20.0 %","10.0 %","10.0 %",".323","1.98",".378","58.8 %","191","128","122","8.56","5.77","2.79","5.40","4.78"
"Marlins","7.46","4.62","1.62","1.78","19.3 %","11.9 %","7.3 %",".234","1.38",".250","80.0 %","110","137","132","4.62","5.90","-1.28","5.85","5.16"
"Rangers","7.94","3.71","2.14","2.12","20.6 %","9.6 %","11.0 %",".222","1.24",".227","81.5 %","95","131","114","4.76","6.27","-1.51","5.20","4.57"
"Red Sox","11.51","5.75","2.00","2.66","26.3 %","13.1 %","13.1 %",".282","1.82",".340","50.7 %","193","145","104","9.30","6.56","2.74","4.78","4.46"
"Angels","9.78","7.83","1.25","1.96","21.6 %","17.2 %","4.3 %",".274","2.00",".323","72.5 %","148","144","139","6.65","6.61","0.05","6.37","5.65"
