"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Orioles","10.71","1.29","8.33","0.00","34.3 %","4.1 %","30.1 %",".143","0.62",".222","76.9 %","27","27","51","1.29","1.26","0.02","2.30","2.40"
"Twins","9.92","2.20","4.50","0.00","26.9 %","6.0 %","20.9 %",".238","1.16",".333","68.4 %","71","38","81","3.31","1.74","1.56","3.69","3.53"
"Cardinals","10.46","3.71","2.82","0.00","29.0 %","10.3 %","18.7 %",".179","1.05",".266","72.4 %","48","51","94","2.03","2.24","-0.21","4.18","3.80"
"Red Sox","12.09","4.84","2.50","0.00","33.7 %","13.5 %","20.2 %",".105","0.90",".174","81.0 %","33","51","81","1.61","2.27","-0.66","3.70","3.70"
"Braves","9.27","1.61","5.75","0.40","26.4 %","4.6 %","21.8 %",".232","1.03",".310","88.5 %","36","54","63","1.61","2.41","-0.80","2.81","2.81"
"Yankees","11.86","2.45","4.83","0.82","37.2 %","7.7 %","29.5 %",".125","0.68",".171","100.0 %","18","56","68","0.82","2.58","-1.76","3.11","2.68"
"Dodgers","10.48","1.61","6.50","1.21","30.2 %","4.7 %","25.6 %",".207","0.94",".264","89.3 %","48","72","74","2.01","3.17","-1.15","3.29","3.02"
"Mets","13.31","3.42","3.89","1.14","36.5 %","9.4 %","27.1 %",".174","1.01",".250","81.7 %","74","73","72","3.04","3.17","-0.13","3.20","2.94"
"Diamondbacks","9.70","4.22","2.30","0.42","24.0 %","10.4 %","13.5 %",".282","1.59",".377","68.5 %","67","73","107","2.95","3.21","-0.26","4.75","4.37"
"Rangers","11.51","3.18","3.63","1.19","31.9 %","8.8 %","23.1 %",".171","0.97",".220","90.4 %","47","75","83","2.38","3.57","-1.18","3.78","3.33"
"Cubs","9.25","5.18","1.79","0.37","23.4 %","13.1 %","10.3 %",".242","1.48",".323","65.6 %","118","82","111","5.18","3.67","1.51","4.93","4.74"
"Brewers","10.89","6.10","1.79","0.44","26.6 %","14.9 %","11.7 %",".231","1.55",".327","64.4 %","118","84","112","5.23","3.75","1.48","4.95","4.64"
"Padres","9.12","2.81","3.25","1.05","23.6 %","7.3 %","16.4 %",".198","1.09",".236","76.6 %","58","85","89","2.45","3.76","-1.30","3.95","3.72"
"White Sox","9.39","2.93","3.20","1.17","24.6 %","7.7 %","16.9 %",".203","1.11",".244","59.2 %","117","86","82","5.28","4.00","1.29","3.73","3.63"
"Reds","10.89","1.89","5.75","1.89","27.7 %","4.8 %","22.9 %",".256","1.26",".314","51.6 %","148","95","99","6.63","4.32","2.31","4.41","3.38"
"Nationals","9.35","3.12","3.00","1.56","25.7 %","8.6 %","17.1 %",".203","1.10",".233","67.6 %","104","98","103","4.67","4.43","0.25","4.59","4.00"
"Angels","10.02","4.35","2.30","1.31","24.5 %","10.6 %","13.8 %",".301","1.69",".386","62.9 %","145","98","82","6.53","4.47","2.06","3.74","3.91"
"Athletics","11.37","2.84","4.00","1.89","27.9 %","7.0 %","20.9 %",".304","1.58",".392","63.0 %","149","101","81","6.63","4.53","2.10","3.68","3.47"
"Mariners","6.75","3.51","1.92","1.35","17.1 %","8.9 %","8.2 %",".278","1.50",".311","67.4 %","122","108","105","5.40","4.83","0.57","4.79","4.79"
"Giants","6.10","6.10","1.00","0.87","14.6 %","14.6 %","0.0 %",".284","1.79",".323","68.2 %","145","127","148","6.10","5.29","0.80","6.54","6.14"
"Phillies","8.59","3.27","2.63","2.05","21.2 %","8.1 %","13.1 %",".311","1.64",".359","76.7 %","89","119","83","4.09","5.49","-1.40","3.71","4.11"
"Indians","7.02","6.48","1.08","1.08","16.1 %","14.8 %","1.2 %",".265","1.80",".302","60.3 %","135","121","129","6.48","5.55","0.93","5.90","5.84"
"Marlins","8.31","6.23","1.33","1.38","20.3 %","15.3 %","5.1 %",".242","1.62",".282","74.9 %","107","129","139","4.50","5.56","-1.06","6.16","5.56"
"Astros","9.00","4.50","2.00","2.00","24.3 %","12.2 %","12.2 %",".215","1.28",".233","97.7 %","67","124","103","3.00","5.60","-2.60","4.70","4.54"
"Rockies","8.14","5.55","1.47","1.85","19.5 %","13.3 %","6.2 %",".306","1.85",".352","73.7 %","110","127","131","5.55","5.93","-0.38","5.79","5.37"
"Rays","7.02","2.97","2.36","2.16","17.6 %","7.4 %","10.1 %",".265","1.38",".276","72.9 %","121","140","129","5.40","6.21","-0.81","5.90","4.82"
"Tigers","8.18","5.32","1.54","2.05","20.0 %","13.0 %","7.0 %",".247","1.55",".267","86.2 %","96","138","130","4.50","6.40","-1.90","5.97","5.21"
"Pirates","10.55","5.90","1.79","2.48","25.4 %","14.2 %","11.2 %",".281","1.76",".333","78.4 %","144","148","121","6.21","6.52","-0.32","5.34","4.78"
"Royals","7.46","4.26","1.75","3.20","17.4 %","9.9 %","7.4 %",".339","1.93",".354","60.4 %","204","169","127","9.59","7.60","2.00","5.80","5.10"
"Blue Jays","8.49","8.49","1.00","2.43","19.1 %","19.1 %","0.0 %",".277","2.06",".301","66.3 %","171","165","150","7.89","7.66","0.22","6.91","6.38"
