"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Padres","11.42","1.56","7.33","0.00","34.9 %","4.8 %","30.2 %",".136","0.63",".216","75.0 %","24","30","62","1.04","1.37","-0.33","2.74","2.51"
"Diamondbacks","9.14","2.08","4.40","0.42","26.2 %","6.0 %","20.2 %",".208","0.97",".278","92.6 %","28","62","81","1.25","2.75","-1.51","3.62","3.48"
"Indians","10.48","0.81","13.00","1.21","29.2 %","2.3 %","27.0 %",".235","0.99",".304","90.9 %","50","69","68","2.42","3.17","-0.75","3.12","2.75"
"Yankees","8.83","3.63","2.43","0.52","23.9 %","9.9 %","14.1 %",".184","1.07",".236","72.6 %","68","75","106","3.12","3.47","-0.36","4.85","4.28"
"Mets","8.42","3.16","2.67","0.70","22.0 %","8.3 %","13.8 %",".263","1.36",".329","69.3 %","110","81","99","4.56","3.53","1.03","4.37","4.25"
"Braves","10.17","1.57","6.50","1.57","28.0 %","4.3 %","23.7 %",".258","1.17",".322","79.4 %","88","85","82","3.91","3.74","0.18","3.64","3.26"
"Rangers","10.50","2.25","4.67","1.50","28.0 %","6.0 %","22.0 %",".255","1.25",".323","69.7 %","97","80","76","4.88","3.80","1.08","3.45","3.32"
"Marlins","10.07","4.12","2.44","0.92","26.2 %","10.7 %","15.5 %",".219","1.27",".286","66.1 %","98","92","94","4.12","3.98","0.14","4.17","4.09"
"Brewers","11.14","3.43","3.25","1.29","29.9 %","9.2 %","20.7 %",".208","1.14",".271","78.0 %","87","90","96","3.86","4.02","-0.17","4.25","3.56"
"Astros","10.65","2.66","4.00","1.52","27.7 %","6.9 %","20.8 %",".258","1.31",".328","87.1 %","77","90","78","3.42","4.06","-0.64","3.54","3.44"
"Red Sox","9.00","4.50","2.00","0.90","22.9 %","11.5 %","11.5 %",".243","1.43",".305","77.9 %","81","91","99","3.90","4.11","-0.21","4.54","4.48"
"Pirates","7.55","5.23","1.44","0.58","19.0 %","13.1 %","5.8 %",".286","1.68",".352","79.3 %","88","93","117","3.77","4.12","-0.34","5.20","5.31"
"Reds","12.19","4.79","2.55","1.31","30.8 %","12.1 %","18.7 %",".215","1.35",".292","52.4 %","136","91","85","6.10","4.13","1.96","3.79","3.83"
"Cardinals","7.02","3.24","2.17","1.08","19.4 %","9.0 %","10.5 %",".246","1.26",".283","76.9 %","89","99","86","3.78","4.29","-0.51","3.81","4.33"
"Twins","10.38","3.63","2.86","1.56","27.8 %","9.7 %","18.1 %",".200","1.15",".238","69.6 %","100","95","89","4.67","4.37","0.31","4.07","3.85"
"Royals","9.27","4.03","2.30","1.21","24.7 %","10.8 %","14.0 %",".235","1.30",".291","78.4 %","82","99","102","4.03","4.51","-0.48","4.73","4.31"
"Cubs","8.53","3.20","2.67","1.42","21.6 %","8.1 %","13.5 %",".277","1.46",".329","83.3 %","89","103","104","3.91","4.56","-0.65","4.62","4.24"
"Giants","8.82","2.94","3.00","1.60","22.9 %","7.6 %","15.3 %",".237","1.25",".272","61.8 %","108","113","102","4.54","4.73","-0.18","4.54","4.13"
"Phillies","9.25","4.07","2.27","1.48","23.8 %","10.5 %","13.3 %",".226","1.32",".266","80.3 %","84","105","102","3.70","4.78","-1.08","4.52","4.36"
"Athletics","8.22","4.30","1.91","1.57","22.3 %","11.7 %","10.6 %",".205","1.22",".224","89.3 %","67","112","114","3.13","5.08","-1.95","5.33","4.80"
"Mariners","10.19","3.57","2.86","2.04","26.3 %","9.2 %","17.1 %",".235","1.30",".273","76.1 %","103","117","90","4.58","5.25","-0.67","4.11","3.93"
"Rays","6.66","6.29","1.06","1.11","15.7 %","14.8 %","0.9 %",".247","1.68",".276","63.5 %","116","126","120","5.18","5.56","-0.38","5.51","5.77"
"White Sox","7.33","3.86","1.90","1.93","17.6 %","9.3 %","8.3 %",".278","1.59",".301","77.4 %","102","124","127","4.63","5.79","-1.16","5.81","5.14"
"Rockies","8.22","3.52","2.33","2.35","21.9 %","9.4 %","12.5 %",".256","1.35",".271","80.5 %","85","130","100","4.30","6.08","-1.78","4.42","4.22"
"Nationals","11.32","4.79","2.36","2.18","25.2 %","10.7 %","14.6 %",".287","1.74",".357","52.9 %","204","137","112","9.15","6.17","2.98","4.95","4.20"
"Angels","8.07","4.66","1.73","2.17","18.7 %","10.8 %","7.9 %",".287","1.72",".315","66.4 %","158","138","138","7.14","6.32","0.82","6.33","5.24"
"Orioles","8.23","3.62","2.27","2.63","20.2 %","8.9 %","11.3 %",".283","1.57",".300","59.8 %","147","134","106","6.91","6.40","0.52","4.85","4.49"
"Tigers","5.83","3.68","1.58","2.76","15.2 %","9.6 %","5.6 %",".250","1.36",".226","70.4 %","105","156","126","4.91","7.24","-2.33","5.76","5.31"
"Dodgers","4.26","1.42","3.00","2.84","10.3 %","3.5 %","6.9 %",".302","1.42",".279","58.4 %","188","167","137","8.53","7.56","0.97","6.28","5.26"
"Blue Jays","9.60","4.50","2.13","4.20","20.9 %","9.8 %","11.1 %",".368","2.17",".400","67.5 %","215","190","109","9.90","8.85","1.05","4.97","4.55"
