"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Astros","9.78","3.26","3.00","0.47","26.3 %","8.8 %","17.5 %",".194","1.09",".260","68.0 %","63","66","86","2.79","2.96","-0.16","3.93","3.83"
"Orioles","10.38","3.63","2.86","0.52","25.3 %","8.9 %","16.5 %",".324","1.73",".440","71.0 %","111","64","78","5.19","3.04","2.15","3.55","3.66"
"Nationals","10.05","4.40","2.29","0.00","23.5 %","10.3 %","13.2 %",".293","1.67",".405","77.8 %","84","68","97","3.77","3.07","0.69","4.32","4.03"
"Rays","13.03","3.41","3.82","1.24","32.1 %","8.4 %","23.7 %",".267","1.48",".378","56.2 %","146","74","67","6.52","3.25","3.27","3.03","3.15"
"Pirates","10.36","2.83","3.67","0.94","28.5 %","7.8 %","20.7 %",".226","1.15",".300","87.3 %","58","75","80","2.51","3.32","-0.81","3.55","3.43"
"Yankees","8.65","3.81","2.27","0.69","20.2 %","8.9 %","11.3 %",".310","1.77",".384","67.1 %","113","76","93","5.19","3.56","1.63","4.24","4.36"
"Cardinals","13.50","3.91","3.45","1.42","38.8 %","11.2 %","27.6 %",".184","1.07",".267","93.5 %","59","82","69","2.49","3.57","-1.08","3.09","2.96"
"Marlins","8.28","1.80","4.60","1.08","21.3 %","4.6 %","16.7 %",".275","1.32",".329","60.4 %","112","85","108","4.68","3.65","1.03","4.80","4.24"
"Giants","7.79","2.08","3.75","1.04","19.0 %","5.1 %","13.9 %",".293","1.50",".345","60.3 %","124","88","96","5.19","3.68","1.52","4.24","4.02"
"Blue Jays","10.26","2.23","4.60","1.34","28.4 %","6.2 %","22.2 %",".205","1.02",".253","74.4 %","82","80","80","3.79","3.69","0.11","3.67","3.35"
"Braves","8.71","2.61","3.33","0.87","23.5 %","7.1 %","16.5 %",".208","1.06",".255","70.8 %","88","84","92","3.92","3.70","0.22","4.08","3.89"
"Brewers","7.36","2.45","3.00","0.82","21.4 %","7.1 %","14.3 %",".195","0.95",".228","67.7 %","74","83","100","3.27","3.71","-0.44","4.43","4.21"
"Mets","10.07","1.83","5.50","1.37","26.2 %","4.8 %","21.4 %",".256","1.22",".321","73.4 %","111","89","79","4.58","3.88","0.70","3.51","3.33"
"Twins","10.02","2.61","3.83","1.31","25.8 %","6.7 %","19.1 %",".268","1.35",".339","76.6 %","84","85","78","3.92","3.89","0.03","3.54","3.61"
"Angels","9.51","3.38","2.82","1.23","25.6 %","9.1 %","16.5 %",".236","1.26",".293","60.5 %","82","88","86","3.68","4.00","-0.32","3.92","3.92"
"Dodgers","9.45","2.70","3.50","1.35","25.0 %","7.1 %","17.9 %",".234","1.20",".283","67.3 %","75","94","96","3.15","4.11","-0.96","4.25","3.85"
"Rockies","8.84","2.95","3.00","0.98","22.0 %","7.3 %","14.6 %",".247","1.31",".302","49.6 %","136","88","113","6.87","4.14","2.73","5.00","4.20"
"Athletics","9.15","3.48","2.63","1.31","25.0 %","9.5 %","15.5 %",".211","1.16",".250","96.0 %","39","95","100","1.74","4.23","-2.49","4.56","4.17"
"Tigers","8.06","3.51","2.30","1.40","21.3 %","9.3 %","12.0 %",".235","1.29",".268","73.0 %","90","100","101","4.21","4.62","-0.41","4.61","4.37"
"Padres","8.60","2.67","3.22","1.48","21.6 %","6.7 %","14.9 %",".256","1.32",".299","64.9 %","118","108","112","5.04","4.73","0.31","4.95","4.19"
"Indians","6.75","2.63","2.57","1.50","17.3 %","6.7 %","10.6 %",".260","1.33",".284","73.0 %","101","106","112","4.88","4.88","-0.01","5.12","4.69"
"Diamondbacks","9.87","7.79","1.27","1.04","21.8 %","17.2 %","4.6 %",".278","2.02",".353","59.0 %","176","117","126","7.79","5.12","2.67","5.57","5.59"
"Phillies","12.71","3.18","4.00","2.65","31.6 %","7.9 %","23.7 %",".300","1.59",".390","45.0 %","216","116","75","9.53","5.27","4.26","3.32","3.24"
"Rangers","12.89","7.36","1.75","1.84","28.0 %","16.0 %","12.0 %",".290","2.05",".395","74.6 %","122","119","104","6.14","5.67","0.47","4.77","4.69"
"Mariners","6.06","3.31","1.83","1.93","15.6 %","8.5 %","7.1 %",".264","1.41",".270","74.6 %","106","128","115","4.68","5.75","-1.07","5.28","5.10"
"Red Sox","10.36","6.66","1.56","2.22","22.4 %","14.4 %","8.0 %",".327","2.18",".397","51.6 %","222","140","122","10.73","6.34","4.39","5.58","5.12"
"Cubs","5.40","4.39","1.23","1.69","12.8 %","10.4 %","2.4 %",".318","1.76",".337","60.0 %","185","146","135","8.10","6.48","1.62","5.98","5.56"
"White Sox","8.39","4.01","2.09","2.55","20.9 %","10.0 %","10.9 %",".265","1.50",".279","67.4 %","137","140","107","6.20","6.50","-0.30","4.91","4.64"
"Reds","8.83","5.71","1.55","2.08","20.2 %","13.1 %","7.1 %",".282","1.79",".320","58.4 %","175","140","123","8.31","6.50","1.81","5.57","5.19"
"Royals","4.81","5.18","0.93","1.85","11.9 %","12.8 %","-0.9 %",".298","1.73",".303","69.4 %","126","148","141","5.92","6.67","-0.75","6.45","6.12"
