"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Padres","11.48","1.01","11.33","0.68","34.0 %","3.0 %","31.0 %",".158","0.68",".220","81.4 %","48","50","63","2.03","2.20","-0.18","2.79","2.43"
"Cardinals","11.81","4.50","2.63","0.00","30.4 %","11.6 %","18.8 %",".250","1.44",".385","66.7 %","106","52","82","4.50","2.28","2.22","3.64","3.78"
"Blue Jays","9.12","1.82","5.00","0.36","26.0 %","5.2 %","20.8 %",".189","0.89",".250","64.8 %","48","53","79","2.19","2.44","-0.25","3.61","3.45"
"Brewers","13.08","3.06","4.27","1.11","37.3 %","8.7 %","28.6 %",".174","0.96",".250","90.6 %","50","65","67","2.23","2.94","-0.71","2.99","2.79"
"Rays","9.84","2.53","3.89","0.84","28.0 %","7.2 %","20.8 %",".181","0.94",".231","73.6 %","57","70","90","2.53","3.09","-0.56","4.11","3.55"
"Pirates","10.33","3.67","2.82","0.67","27.9 %","9.9 %","18.0 %",".173","1.04",".231","80.9 %","62","75","88","2.67","3.33","-0.66","3.91","3.73"
"Giants","8.49","3.47","2.44","0.77","23.4 %","9.6 %","13.8 %",".179","1.03",".217","63.1 %","83","89","103","3.47","3.73","-0.26","4.57","4.32"
"Reds","11.50","5.00","2.30","1.00","30.7 %","13.3 %","17.3 %",".200","1.28",".275","79.2 %","67","83","90","3.00","3.77","-0.77","3.98","4.03"
"Yankees","9.40","2.73","3.44","1.21","24.6 %","7.1 %","17.5 %",".241","1.25",".296","71.0 %","79","83","92","3.64","3.89","-0.25","4.21","3.86"
"Royals","10.45","5.23","2.00","0.87","25.8 %","12.9 %","12.9 %",".247","1.55",".327","75.3 %","93","87","98","4.35","3.89","0.46","4.46","4.45"
"Dodgers","10.02","3.90","2.57","1.11","28.4 %","11.0 %","17.3 %",".150","0.96",".178","74.8 %","66","89","89","2.78","3.89","-1.11","3.95","3.92"
"Cubs","10.87","6.91","1.57","0.33","26.8 %","17.1 %","9.8 %",".192","1.46",".277","74.5 %","68","88","105","2.96","3.91","-0.95","4.67","4.81"
"Phillies","9.71","4.55","2.13","0.91","25.8 %","12.1 %","13.7 %",".241","1.38",".315","82.0 %","76","88","92","3.34","3.99","-0.65","4.08","4.31"
"Indians","13.50","5.19","2.60","1.56","35.6 %","13.7 %","21.9 %",".161","1.15",".212","89.3 %","65","95","92","3.12","4.37","-1.25","4.18","3.59"
"Orioles","7.76","3.41","2.27","0.93","20.2 %","8.9 %","11.3 %",".275","1.41",".333","80.9 %","79","92","110","3.72","4.39","-0.66","5.03","4.59"
"Mets","10.23","2.86","3.57","1.64","27.2 %","7.6 %","19.6 %",".202","1.09",".236","82.5 %","89","101","86","3.68","4.40","-0.71","3.84","3.59"
"Rockies","9.00","6.55","1.38","0.41","22.7 %","16.5 %","6.2 %",".169","1.32",".222","85.4 %","47","95","114","2.45","4.53","-2.08","5.12","5.16"
"Angels","7.71","3.31","2.33","1.38","21.1 %","9.0 %","12.0 %",".200","1.10",".218","83.3 %","55","102","112","2.48","4.68","-2.20","5.13","4.55"
"Tigers","10.30","4.18","2.47","1.67","26.6 %","10.8 %","15.8 %",".234","1.36",".284","70.2 %","113","102","99","5.29","4.73","0.56","4.53","4.15"
"Rangers","8.78","4.55","1.93","1.30","23.1 %","12.0 %","11.1 %",".235","1.37",".282","86.8 %","52","100","110","2.60","4.77","-2.17","5.05","4.66"
"Athletics","9.11","3.25","2.80","1.63","24.8 %","8.9 %","15.9 %",".228","1.19",".265","78.6 %","88","108","94","3.90","4.84","-0.94","4.29","3.96"
"Twins","9.35","3.12","3.00","1.73","23.7 %","7.9 %","15.8 %",".255","1.35",".300","71.0 %","119","109","102","5.54","5.02","0.52","4.66","4.07"
"Mariners","10.13","4.30","2.36","1.84","23.7 %","10.1 %","13.7 %",".279","1.64",".337","56.3 %","180","119","115","7.98","5.36","2.62","5.28","4.36"
"White Sox","6.93","4.74","1.46","1.46","19.0 %","13.0 %","6.0 %",".172","1.14",".172","93.8 %","48","115","113","2.19","5.36","-3.17","5.19","5.20"
"Marlins","9.00","5.48","1.64","1.57","22.3 %","13.6 %","8.7 %",".227","1.48",".262","61.2 %","159","126","118","6.65","5.43","1.22","5.25","4.98"
"Braves","11.14","4.71","2.36","2.14","26.3 %","11.1 %","15.2 %",".299","1.76",".375","67.7 %","164","127","87","7.29","5.55","1.74","3.87","4.09"
"Astros","11.48","2.36","4.86","2.70","28.8 %","5.9 %","22.9 %",".275","1.39",".328","71.9 %","144","123","76","6.41","5.58","0.84","3.47","3.25"
"Red Sox","8.76","5.68","1.54","1.66","20.3 %","13.2 %","7.1 %",".282","1.79",".330","71.4 %","118","126","132","5.68","5.71","-0.03","6.04","5.24"
"Nationals","9.53","6.88","1.38","2.65","21.4 %","15.5 %","6.0 %",".304","2.00",".348","75.9 %","165","168","132","7.41","7.57","-0.16","5.85","5.38"
"Diamondbacks","8.51","4.44","1.92","3.33","21.7 %","11.3 %","10.4 %",".255","1.48",".242","98.3 %","109","174","128","4.81","7.61","-2.80","5.66","4.93"
