"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Brewers","10.05","1.44","7.00","0.57","29.4 %","4.2 %","25.2 %",".186","0.83",".250","90.9 %","32","53","58","1.44","2.38","-0.95","2.57","2.68"
"Red Sox","11.51","1.19","9.67","0.79","33.0 %","3.4 %","29.6 %",".181","0.79",".250","87.2 %","41","55","71","1.99","2.46","-0.48","3.25","2.64"
"Dodgers","9.00","1.89","4.75","0.47","23.8 %","5.0 %","18.8 %",".216","1.05",".278","58.3 %","79","65","79","3.32","2.85","0.47","3.52","3.36"
"Athletics","8.75","3.04","2.88","0.38","24.7 %","8.6 %","16.1 %",".190","1.01",".250","72.0 %","68","67","102","3.04","2.96","0.08","4.68","4.16"
"Royals","10.23","1.64","6.25","1.23","30.9 %","4.9 %","25.9 %",".156","0.73",".184","67.8 %","70","73","78","3.27","3.26","0.01","3.57","2.99"
"Twins","7.71","2.57","3.00","0.64","21.8 %","7.3 %","14.6 %",".196","1.00",".237","87.3 %","41","72","86","1.93","3.29","-1.36","3.92","4.01"
"Padres","14.14","3.86","3.67","1.29","35.1 %","9.6 %","25.5 %",".262","1.48",".396","61.2 %","151","76","59","6.43","3.36","3.07","2.64","2.92"
"Reds","10.57","2.74","3.86","1.17","29.7 %","7.7 %","22.0 %",".190","1.00",".241","100.0 %","35","76","73","1.57","3.47","-1.91","3.25","3.29"
"Astros","7.17","2.95","2.43","0.42","20.0 %","8.2 %","11.8 %",".171","0.94",".207","87.4 %","38","78","98","1.69","3.50","-1.81","4.47","4.39"
"Mets","8.51","4.81","1.77","0.37","23.0 %","13.0 %","10.0 %",".186","1.19",".242","83.9 %","54","82","113","2.22","3.58","-1.36","5.01","4.80"
"Blue Jays","9.29","2.61","3.56","1.16","24.4 %","6.9 %","17.6 %",".223","1.16",".271","79.6 %","69","82","90","3.19","3.79","-0.60","4.11","3.77"
"Rays","9.27","3.63","2.56","0.81","26.4 %","10.3 %","16.1 %",".145","0.90",".176","88.5 %","36","86","87","1.61","3.80","-2.18","3.97","3.85"
"Rangers","4.95","3.15","1.57","0.45","14.5 %","9.2 %","5.3 %",".203","1.05",".228","76.5 %","54","80","106","2.70","3.81","-1.11","4.85","5.15"
"Rockies","7.64","4.58","1.67","0.51","17.7 %","10.6 %","7.1 %",".293","1.75",".356","52.3 %","162","84","121","8.15","3.95","4.20","5.35","5.05"
"Cubs","8.51","4.07","2.09","0.74","22.6 %","10.8 %","11.8 %",".213","1.23",".266","71.9 %","85","90","90","3.70","3.99","-0.30","3.99","4.21"
"Yankees","11.10","2.96","3.75","1.48","28.9 %","7.7 %","21.2 %",".255","1.32",".333","77.5 %","72","88","88","3.33","4.12","-0.79","4.02","3.50"
"Mariners","11.57","3.31","3.50","1.65","27.6 %","7.9 %","19.7 %",".329","1.78",".435","56.5 %","174","92","62","7.71","4.13","3.58","2.84","3.25"
"Indians","7.24","1.98","3.67","1.32","20.8 %","5.7 %","15.1 %",".220","1.02",".243","84.8 %","62","91","97","2.96","4.17","-1.20","4.45","4.18"
"Orioles","8.84","4.66","1.90","0.93","23.8 %","12.5 %","11.3 %",".217","1.29",".271","77.6 %","79","90","94","3.72","4.30","-0.58","4.29","4.51"
"Cardinals","9.70","2.11","4.60","1.69","25.3 %","5.5 %","19.8 %",".271","1.31",".328","68.4 %","129","100","74","5.48","4.34","1.15","3.30","3.30"
"Pirates","9.57","5.81","1.65","0.68","22.8 %","13.8 %","8.9 %",".252","1.63",".329","60.2 %","145","97","119","6.49","4.35","2.14","5.33","4.93"
"Phillies","7.88","3.38","2.33","1.13","20.3 %","8.7 %","11.6 %",".242","1.31",".283","67.7 %","77","97","119","3.38","4.40","-1.03","5.26","4.60"
"Giants","9.82","4.91","2.00","0.70","23.9 %","12.0 %","12.0 %",".208","1.32",".273","65.5 %","134","108","121","5.61","4.50","1.11","5.35","4.52"
"Diamondbacks","9.27","4.43","2.09","1.21","22.1 %","10.6 %","11.5 %",".275","1.61",".338","56.2 %","155","106","106","6.85","4.65","2.20","4.68","4.40"
"Braves","8.03","3.28","2.44","1.46","20.2 %","8.3 %","11.9 %",".253","1.38",".288","78.2 %","99","108","125","4.38","4.75","-0.38","5.55","4.70"
"Angels","8.68","2.25","3.86","1.93","23.7 %","6.1 %","17.5 %",".215","1.07",".230","64.8 %","114","105","96","5.14","4.82","0.32","4.38","3.96"
"Nationals","6.98","6.05","1.15","0.93","14.9 %","12.9 %","2.0 %",".330","2.17",".380","61.2 %","176","111","148","7.91","5.02","2.89","6.56","5.84"
"White Sox","10.71","7.29","1.47","1.29","24.0 %","16.4 %","7.7 %",".276","1.95",".356","70.7 %","118","108","122","5.57","5.12","0.45","5.72","5.22"
"Marlins","7.36","7.36","1.00","1.75","16.9 %","16.9 %","0.0 %",".257","1.83",".280","71.4 %","159","158","153","6.66","6.80","-0.14","6.75","6.21"
"Tigers","6.57","6.93","0.95","2.19","14.9 %","15.7 %","-0.8 %",".294","1.99",".308","66.5 %","164","155","140","7.66","7.23","0.43","6.40","6.17"
