"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Cardinals","12.43","2.57","4.83","0.86","34.1 %","7.1 %","27.1 %",".203","1.05",".292","62.5 %","101","58","74","4.29","2.55","1.74","3.30","2.95"
"Astros","9.00","2.14","4.20","0.43","24.4 %","5.8 %","18.6 %",".222","1.10",".288","69.4 %","77","57","82","3.43","2.55","0.88","3.73","3.59"
"Dodgers","8.79","4.40","2.00","0.00","22.2 %","11.1 %","11.1 %",".232","1.40",".310","75.0 %","70","63","103","3.14","2.73","0.41","4.67","4.62"
"Angels","10.05","2.20","4.57","0.63","26.0 %","5.7 %","20.3 %",".261","1.29",".346","65.3 %","105","60","84","4.71","2.73","1.98","3.83","3.53"
"Twins","12.71","4.24","3.00","0.53","32.0 %","10.7 %","21.3 %",".227","1.35",".341","70.8 %","80","60","77","3.71","2.74","0.96","3.50","3.46"
"Nationals","11.72","4.26","2.75","0.36","30.6 %","11.1 %","19.4 %",".234","1.34",".350","75.1 %","63","61","88","2.84","2.78","0.06","3.92","3.69"
"Reds","7.71","2.70","2.86","0.00","21.3 %","7.5 %","13.8 %",".214","1.07",".281","75.0 %","60","61","97","2.70","2.79","-0.09","4.32","4.15"
"Rays","9.22","2.63","3.50","0.66","27.2 %","7.8 %","19.4 %",".149","0.80",".188","79.2 %","37","71","92","1.65","3.10","-1.46","4.19","3.69"
"Indians","8.56","3.29","2.60","0.66","23.6 %","9.1 %","14.6 %",".163","0.95",".200","95.2 %","26","78","94","1.32","3.58","-2.26","4.38","4.24"
"Pirates","11.12","4.24","2.63","1.06","29.6 %","11.3 %","18.3 %",".175","1.12",".225","86.4 %","37","83","80","1.59","3.68","-2.10","3.56","3.72"
"Phillies","8.59","1.84","4.67","1.23","22.2 %","4.8 %","17.5 %",".283","1.36",".341","81.4 %","84","81","89","3.68","3.69","-0.01","3.95","3.75"
"Diamondbacks","8.31","3.12","2.67","0.69","22.4 %","8.4 %","14.0 %",".211","1.12",".261","82.2 %","63","85","105","2.77","3.75","-0.98","4.67","4.21"
"White Sox","10.80","5.40","2.00","0.72","27.5 %","13.8 %","13.8 %",".204","1.36",".279","83.9 %","56","81","86","2.52","3.77","-1.25","3.93","4.26"
"Mets","12.63","5.66","2.23","0.87","31.2 %","14.0 %","17.2 %",".218","1.45",".319","68.5 %","126","88","93","5.23","3.84","1.38","4.13","4.06"
"Rangers","9.30","4.43","2.10","0.89","23.3 %","11.1 %","12.2 %",".225","1.38",".281","71.4 %","79","82","98","3.98","3.90","0.08","4.48","4.42"
"Red Sox","9.61","4.58","2.10","0.92","26.6 %","12.7 %","13.9 %",".145","1.02",".174","75.6 %","47","87","90","2.29","3.93","-1.64","4.12","4.27"
"Cubs","9.86","6.86","1.44","0.43","27.7 %","19.3 %","8.4 %",".149","1.24",".209","89.4 %","39","88","94","1.71","3.93","-2.21","4.16","5.10"
"Rockies","7.25","3.63","2.00","0.81","19.4 %","9.7 %","9.7 %",".229","1.25",".270","84.0 %","56","87","107","2.82","4.11","-1.29","4.73","4.76"
"Braves","9.00","3.68","2.44","1.23","22.0 %","9.0 %","13.0 %",".267","1.50",".323","60.4 %","115","98","110","5.32","4.35","0.97","4.93","4.41"
"Brewers","11.61","3.48","3.33","1.74","30.1 %","9.0 %","21.1 %",".233","1.29",".297","61.4 %","131","99","76","5.81","4.41","1.40","3.37","3.40"
"Blue Jays","7.23","3.80","1.90","1.14","19.6 %","10.3 %","9.3 %",".174","1.06",".188","82.6 %","58","100","124","2.66","4.65","-1.99","5.69","5.01"
"Giants","7.82","3.20","2.44","1.42","20.0 %","8.2 %","11.8 %",".290","1.50",".338","68.9 %","135","113","111","5.68","4.71","0.97","4.94","4.54"
"Yankees","12.60","5.40","2.33","1.80","35.0 %","15.0 %","20.0 %",".137","1.07",".148","84.8 %","78","103","86","3.60","4.81","-1.21","3.94","3.83"
"Athletics","8.84","5.59","1.58","1.40","20.9 %","13.2 %","7.7 %",".269","1.71",".321","70.5 %","136","118","134","6.05","5.28","0.77","6.15","5.22"
"Padres","9.38","4.13","2.27","1.88","23.8 %","10.5 %","13.3 %",".215","1.29",".238","96.0 %","70","122","119","3.00","5.34","-2.34","5.28","4.48"
"Royals","6.75","3.00","2.25","1.88","18.2 %","8.1 %","10.1 %",".233","1.21",".239","78.3 %","96","123","113","4.50","5.55","-1.05","5.16","4.77"
"Orioles","10.41","3.86","2.70","2.31","26.5 %","9.8 %","16.7 %",".233","1.33",".263","85.4 %","99","121","100","4.63","5.79","-1.16","4.57","4.01"
"Marlins","11.77","6.23","1.89","2.08","27.0 %","14.3 %","12.7 %",".283","1.85",".364","62.5 %","198","137","107","8.31","5.91","2.40","4.74","4.54"
"Tigers","10.80","3.09","3.50","3.09","22.2 %","6.4 %","15.9 %",".448","2.57",".550","59.1 %","264","141","94","12.34","6.56","5.79","4.32","4.01"
"Mariners","9.82","5.83","1.68","2.45","23.4 %","13.9 %","9.5 %",".248","1.64",".273","71.4 %","124","147","116","5.52","6.62","-1.10","5.32","4.91"
