"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Brewers","11.86","3.27","3.63","0.00","29.3 %","8.1 %","21.2 %",".258","1.41",".383","51.5 %","120","43","62","5.32","1.94","3.38","2.76","3.23"
"Cubs","11.30","1.88","6.00","0.63","31.0 %","5.2 %","25.9 %",".200","0.98",".278","55.6 %","100","50","58","4.40","2.24","2.16","2.58","2.69"
"Cardinals","9.37","3.86","2.43","0.00","26.2 %","10.8 %","15.4 %",".172","1.04",".244","64.7 %","78","55","82","3.31","2.42","0.89","3.64","3.98"
"Rays","7.99","2.28","3.50","0.38","21.2 %","6.1 %","15.2 %",".247","1.23",".310","65.2 %","85","63","98","3.80","2.75","1.05","4.47","4.14"
"Reds","11.25","3.94","2.86","0.56","29.9 %","10.5 %","19.4 %",".217","1.25",".308","80.7 %","63","62","73","2.81","2.84","-0.03","3.27","3.45"
"Rockies","9.00","2.40","3.75","0.60","25.0 %","6.7 %","18.3 %",".196","1.00",".250","88.2 %","36","61","90","1.80","2.88","-1.08","4.00","3.73"
"Nationals","11.57","2.20","5.25","1.10","31.3 %","6.0 %","25.4 %",".238","1.16",".325","80.3 %","74","65","78","3.31","2.97","0.34","3.45","3.06"
"Diamondbacks","7.85","2.45","3.20","0.49","21.3 %","6.7 %","14.7 %",".229","1.15",".283","71.4 %","67","68","93","2.95","3.00","-0.05","4.13","4.12"
"Dodgers","7.80","4.20","1.86","0.00","22.0 %","11.9 %","10.2 %",".118","0.87",".158","85.7 %","29","70","108","1.20","3.08","-1.88","4.80","4.74"
"Red Sox","11.31","2.55","4.43","1.09","29.8 %","6.7 %","23.1 %",".221","1.14",".295","65.9 %","91","75","76","4.38","3.38","1.00","3.49","3.24"
"Mets","12.15","2.70","4.50","1.35","30.0 %","6.7 %","23.3 %",".291","1.50",".400","55.0 %","179","82","108","7.43","3.59","3.84","4.77","3.47"
"Padres","6.83","1.30","5.25","0.98","18.8 %","3.6 %","15.2 %",".262","1.16",".301","62.5 %","114","83","99","4.88","3.65","1.23","4.40","4.13"
"Orioles","9.26","3.86","2.40","0.77","23.1 %","9.6 %","13.5 %",".239","1.37",".303","64.1 %","94","79","83","4.63","3.81","0.81","3.81","3.73"
"Giants","10.98","3.66","3.00","1.37","27.0 %","9.0 %","18.0 %",".275","1.53",".358","78.4 %","104","98","89","4.58","4.13","0.45","3.97","3.77"
"Royals","10.07","5.49","1.83","0.92","25.0 %","13.6 %","11.4 %",".263","1.63",".346","58.2 %","146","92","95","6.86","4.13","2.74","4.32","4.54"
"Marlins","8.55","2.70","3.17","1.35","24.1 %","7.6 %","16.5 %",".219","1.10",".255","84.3 %","75","97","111","3.15","4.16","-1.01","4.90","4.21"
"Braves","8.50","2.50","3.40","1.50","22.4 %","6.6 %","15.8 %",".214","1.11",".240","83.3 %","11","102","85","0.50","4.49","-3.99","3.76","3.80"
"Indians","10.80","3.78","2.86","1.62","29.9 %","10.5 %","19.4 %",".169","1.02",".194","79.7 %","56","100","86","2.70","4.59","-1.89","3.92","3.67"
"White Sox","7.11","3.55","2.00","1.42","18.5 %","9.3 %","9.3 %",".224","1.26",".243","53.0 %","126","105","106","5.68","4.87","0.81","4.86","4.83"
"Angels","8.68","4.34","2.00","1.45","21.3 %","10.7 %","10.7 %",".262","1.53",".308","73.1 %","118","109","117","5.30","4.98","0.32","5.34","4.72"
"Athletics","6.07","5.16","1.18","0.91","15.2 %","12.9 %","2.3 %",".237","1.48",".264","66.2 %","116","112","139","5.16","5.00","0.16","6.37","5.84"
"Mariners","4.74","4.03","1.18","0.95","12.1 %","10.3 %","1.8 %",".247","1.39",".262","68.8 %","101","112","122","4.50","5.03","-0.53","5.60","5.60"
"Rangers","7.92","3.24","2.44","1.80","22.5 %","9.2 %","13.3 %",".191","1.04",".194","84.2 %","64","108","95","3.24","5.13","-1.89","4.36","4.22"
"Blue Jays","8.46","3.63","2.33","2.01","22.6 %","9.7 %","12.9 %",".226","1.25",".241","95.2 %","70","117","112","3.22","5.45","-2.23","5.13","4.50"
"Pirates","7.77","4.91","1.58","2.05","17.9 %","11.3 %","6.6 %",".287","1.77",".314","59.4 %","171","138","120","7.36","6.08","1.29","5.29","5.08"
"Astros","9.92","5.23","1.89","2.48","24.5 %","12.9 %","11.6 %",".234","1.50",".253","71.4 %","136","140","121","6.06","6.34","-0.28","5.56","4.75"
"Twins","11.50","5.00","2.30","3.00","25.8 %","11.2 %","14.6 %",".312","1.89",".375","68.8 %","172","151","109","8.00","6.99","1.01","4.98","4.31"
"Tigers","6.75","6.33","1.07","2.11","16.3 %","15.3 %","1.0 %",".220","1.55",".213","63.0 %","117","151","131","5.48","7.01","-1.53","6.02","5.90"
"Yankees","5.87","3.52","1.67","2.93","13.2 %","7.9 %","5.3 %",".348","1.96",".352","54.2 %","204","160","117","9.39","7.52","1.87","5.35","5.08"
"Phillies","9.82","7.98","1.23","3.07","21.9 %","17.8 %","4.1 %",".283","2.05",".308","73.9 %","139","180","132","6.14","8.12","-1.99","5.86","5.66"
