"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Cubs","10.61","2.89","3.67","0.00","29.7 %","8.1 %","21.6 %",".192","1.00",".288","80.7 %","37","48","72","1.61","2.14","-0.54","3.21","3.18"
"Giants","9.82","3.51","2.80","0.00","26.7 %","9.5 %","17.1 %",".200","1.13",".284","72.4 %","50","52","79","2.10","2.20","-0.10","3.52","3.78"
"Astros","12.18","1.59","7.67","1.06","31.9 %","4.2 %","27.8 %",".250","1.18",".349","82.4 %","71","61","55","3.18","2.74","0.43","2.50","2.63"
"Marlins","9.45","3.60","2.63","0.45","24.7 %","9.4 %","15.3 %",".247","1.35",".327","70.3 %","88","69","95","4.05","2.96","1.09","4.30","4.18"
"Reds","9.14","3.32","2.75","0.42","24.7 %","9.0 %","15.7 %",".200","1.11",".263","67.8 %","71","67","109","3.32","3.03","0.29","4.91","4.18"
"Athletics","11.13","3.62","3.08","0.84","30.5 %","9.9 %","20.6 %",".186","1.08",".253","81.2 %","56","71","84","2.51","3.15","-0.65","3.85","3.57"
"Yankees","11.81","3.09","3.82","1.13","31.1 %","8.2 %","23.0 %",".246","1.28",".342","77.5 %","86","74","82","3.94","3.43","0.50","3.73","3.32"
"Orioles","11.44","4.13","2.77","0.95","30.0 %","10.8 %","19.2 %",".229","1.31",".318","77.6 %","74","76","85","3.49","3.64","-0.14","3.88","3.72"
"Red Sox","9.71","4.85","2.00","0.61","25.2 %","12.6 %","12.6 %",".236","1.42",".316","69.7 %","88","81","110","4.25","3.65","0.59","5.06","4.53"
"Brewers","13.10","2.14","6.13","1.87","38.9 %","6.4 %","32.5 %",".145","0.74",".164","74.1 %","84","85","71","3.74","3.81","-0.07","3.17","2.44"
"Braves","7.54","3.18","2.38","0.79","21.1 %","8.9 %","12.2 %",".210","1.10",".250","86.2 %","54","88","111","2.38","3.88","-1.49","4.92","4.52"
"Rays","8.51","2.05","4.14","1.17","23.0 %","5.6 %","17.5 %",".214","1.04",".250","52.8 %","99","88","94","4.40","3.90","0.50","4.28","3.87"
"Mariners","11.81","2.36","5.00","1.69","31.0 %","6.2 %","24.8 %",".238","1.20",".308","57.7 %","137","88","77","6.08","3.93","2.15","3.50","3.10"
"Angels","7.57","3.29","2.30","0.99","20.2 %","8.8 %","11.4 %",".240","1.28",".282","64.9 %","110","89","100","4.94","4.06","0.88","4.59","4.56"
"Mets","6.86","2.75","2.50","0.92","17.2 %","6.9 %","10.3 %",".263","1.37",".302","71.4 %","111","94","115","4.58","4.08","0.50","5.08","4.58"
"Tigers","10.59","5.82","1.82","0.79","25.3 %","13.9 %","11.4 %",".291","1.79",".396","71.4 %","113","89","105","5.29","4.13","1.17","4.79","4.68"
"Padres","11.35","3.38","3.36","1.53","28.7 %","8.5 %","20.2 %",".235","1.30",".301","67.7 %","130","99","98","5.52","4.34","1.18","4.36","3.62"
"Blue Jays","7.46","3.29","2.27","1.10","20.1 %","8.9 %","11.2 %",".204","1.12",".230","70.7 %","74","94","106","3.51","4.38","-0.87","4.89","4.57"
"Nationals","9.70","6.33","1.53","0.84","22.1 %","14.4 %","7.7 %",".292","1.92",".375","65.5 %","150","97","116","6.75","4.39","2.36","5.13","5.12"
"Dodgers","10.48","3.18","3.30","1.59","28.5 %","8.6 %","19.8 %",".165","0.95",".185","69.6 %","98","105","97","4.13","4.56","-0.43","4.30","3.61"
"White Sox","8.90","6.03","1.48","0.86","21.7 %","14.7 %","7.0 %",".248","1.63",".310","75.3 %","95","99","109","4.31","4.59","-0.28","4.99","4.98"
"Cardinals","11.14","6.43","1.73","1.29","26.8 %","15.5 %","11.3 %",".215","1.52",".280","74.7 %","111","119","122","4.71","5.17","-0.45","5.39","4.76"
"Royals","10.41","5.86","1.78","1.63","24.4 %","13.7 %","10.7 %",".250","1.66",".307","72.5 %","124","118","120","5.86","5.31","0.55","5.48","4.81"
"Indians","11.37","5.21","2.18","1.89","30.8 %","14.1 %","16.7 %",".152","1.11",".158","79.3 %","89","116","98","4.26","5.32","-1.06","4.47","4.11"
"Rockies","9.64","6.11","1.58","1.29","23.3 %","14.7 %","8.5 %",".264","1.68",".333","68.3 %","127","111","111","6.43","5.39","1.04","5.03","4.93"
"Phillies","8.46","5.24","1.62","1.61","22.8 %","14.1 %","8.7 %",".190","1.25",".204","100.0 %","46","119","110","2.01","5.41","-3.39","4.86","5.00"
"Twins","10.23","1.71","6.00","2.56","26.5 %","4.4 %","22.1 %",".228","1.11",".244","78.7 %","98","119","79","4.55","5.49","-0.94","3.61","3.25"
"Rangers","8.49","5.76","1.47","1.82","21.7 %","14.7 %","7.0 %",".229","1.48",".253","82.0 %","90","125","136","4.55","5.98","-1.43","6.23","5.45"
"Diamondbacks","6.75","3.21","2.10","2.89","17.4 %","8.3 %","9.1 %",".288","1.50",".284","64.6 %","160","159","116","7.07","6.96","0.11","5.13","4.85"
"Pirates","10.93","5.14","2.13","2.89","24.8 %","11.7 %","13.1 %",".293","1.79",".342","61.3 %","209","164","113","9.00","7.21","1.79","5.02","4.37"
