"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Giants","9.51","1.53","6.20","0.61","27.7 %","4.5 %","23.2 %",".196","0.89",".257","73.3 %","66","59","74","2.76","2.50","0.26","3.31","3.13"
"Diamondbacks","12.49","5.24","2.38","0.40","32.6 %","13.7 %","19.0 %",".210","1.34",".327","67.6 %","100","66","94","4.43","2.90","1.53","4.19","3.87"
"Padres","9.93","2.79","3.56","0.62","29.1 %","8.2 %","20.9 %",".170","0.90",".227","99.2 %","22","67","83","0.93","2.94","-2.01","3.69","3.47"
"Brewers","11.57","2.57","4.50","0.96","31.9 %","7.1 %","24.8 %",".202","1.04",".277","73.6 %","80","67","74","3.54","3.00","0.54","3.31","3.11"
"Phillies","8.51","4.07","2.09","0.00","23.0 %","11.0 %","12.0 %",".198","1.15",".270","80.7 %","50","67","104","2.22","3.05","-0.83","4.60","4.43"
"Red Sox","10.80","5.40","2.00","0.49","26.2 %","13.1 %","13.1 %",".247","1.58",".340","72.5 %","81","74","100","3.93","3.32","0.60","4.57","4.44"
"Blue Jays","9.36","2.16","4.33","1.08","26.5 %","6.1 %","20.4 %",".217","1.04",".270","82.6 %","63","74","82","2.88","3.41","-0.53","3.76","3.58"
"Cardinals","7.52","2.39","3.14","0.68","20.6 %","6.5 %","14.0 %",".214","1.06",".257","73.5 %","81","82","106","3.42","3.56","-0.14","4.68","4.28"
"Royals","8.87","4.84","1.83","0.40","22.0 %","12.0 %","10.0 %",".230","1.43",".297","76.0 %","60","80","98","2.82","3.57","-0.75","4.50","4.65"
"Rangers","10.80","2.91","3.71","1.25","31.0 %","8.3 %","22.6 %",".182","0.97",".229","100.0 %","33","75","73","1.66","3.58","-1.92","3.34","3.22"
"Angels","8.83","4.04","2.19","0.76","22.6 %","10.3 %","12.3 %",".281","1.54",".356","72.8 %","101","81","96","4.54","3.69","0.85","4.38","4.39"
"Rays","6.75","3.04","2.22","0.68","18.5 %","8.3 %","10.2 %",".214","1.13",".250","78.0 %","68","86","121","3.04","3.81","-0.78","5.52","4.79"
"White Sox","6.05","1.86","3.25","0.93","18.3 %","5.6 %","12.7 %",".164","0.78",".173","90.2 %","41","83","88","1.86","3.83","-1.97","4.03","3.83"
"Tigers","10.61","3.21","3.30","1.29","28.7 %","8.7 %","20.0 %",".204","1.11",".258","73.0 %","83","86","83","3.86","4.00","-0.14","3.78","3.61"
"Twins","9.69","3.46","2.80","1.38","23.1 %","8.3 %","14.9 %",".327","1.77",".410","67.6 %","134","94","109","6.23","4.33","1.90","5.01","4.30"
"Indians","5.95","3.20","1.86","0.92","15.3 %","8.2 %","7.1 %",".260","1.37",".290","83.3 %","63","95","125","3.20","4.43","-1.23","5.84","5.17"
"Athletics","6.51","4.55","1.43","0.65","15.9 %","11.1 %","4.8 %",".273","1.59",".318","74.1 %","102","100","123","4.55","4.44","0.11","5.66","5.35"
"Mets","7.65","3.15","2.43","1.35","20.7 %","8.5 %","12.2 %",".257","1.30",".296","79.0 %","98","107","122","4.05","4.66","-0.61","5.40","4.58"
"Cubs","6.00","4.88","1.23","0.38","15.5 %","12.6 %","2.9 %",".188","1.21",".221","73.6 %","86","105","152","3.75","4.67","-0.92","6.70","5.77"
"Mariners","9.21","2.22","4.14","1.91","25.9 %","6.3 %","19.6 %",".183","0.92",".188","80.7 %","50","106","79","2.22","4.77","-2.54","3.63","3.38"
"Yankees","8.10","4.05","2.00","1.35","20.7 %","10.3 %","10.3 %",".248","1.41",".287","75.6 %","94","103","111","4.32","4.80","-0.48","5.06","4.71"
"Dodgers","8.44","4.50","1.88","1.13","20.3 %","10.8 %","9.5 %",".266","1.56",".319","70.3 %","94","111","117","3.94","4.84","-0.90","5.20","4.78"
"Pirates","7.80","2.70","2.89","1.50","22.0 %","7.6 %","14.4 %",".170","0.90",".173","78.3 %","83","110","113","3.60","4.85","-1.25","5.00","4.26"
"Braves","5.87","3.52","1.67","1.17","16.4 %","9.8 %","6.6 %",".204","1.11",".214","85.5 %","66","114","121","2.93","4.97","-2.04","5.35","5.10"
"Marlins","9.53","3.18","3.00","2.12","24.7 %","8.2 %","16.4 %",".254","1.35",".289","74.7 %","114","121","104","4.76","5.21","-0.45","4.61","4.10"
"Orioles","7.71","5.14","1.50","1.29","19.2 %","12.8 %","6.4 %",".239","1.49",".273","76.6 %","99","110","119","4.63","5.24","-0.61","5.43","5.21"
"Reds","10.18","7.08","1.44","1.33","24.5 %","17.0 %","7.5 %",".260","1.77",".333","64.0 %","148","119","111","6.64","5.38","1.26","4.93","5.14"
"Nationals","9.13","4.56","2.00","1.90","22.2 %","11.1 %","11.1 %",".271","1.61",".313","77.4 %","119","121","116","5.32","5.45","-0.13","5.14","4.66"
"Astros","10.13","2.25","4.50","2.81","26.5 %","5.9 %","20.6 %",".250","1.25",".268","84.6 %","113","128","76","5.06","5.78","-0.71","3.45","3.38"
"Rockies","7.71","4.63","1.67","1.93","18.2 %","10.9 %","7.3 %",".302","1.76",".338","58.3 %","168","130","132","8.49","6.09","2.40","5.86","5.18"
