"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Nationals","7.20","2.40","3.00","0.00","22.2 %","7.4 %","14.8 %",".140","0.73",".184","72.7 %","40","53","108","1.80","2.41","-0.61","4.80","4.32"
"Dodgers","11.88","4.32","2.75","0.54","32.4 %","11.8 %","20.6 %",".133","0.96",".189","82.2 %","39","64","72","1.62","2.79","-1.17","3.21","3.60"
"Cardinals","9.82","1.40","7.00","1.05","26.9 %","3.9 %","23.1 %",".212","0.97",".265","45.9 %","108","72","78","4.56","3.14","1.42","3.48","3.23"
"Reds","13.25","4.58","2.89","1.02","36.1 %","12.5 %","23.6 %",".143","1.02",".200","85.5 %","57","72","73","2.55","3.27","-0.72","3.26","3.35"
"Rays","9.37","3.03","3.09","0.83","24.8 %","8.0 %","16.8 %",".203","1.10",".256","69.0 %","80","82","95","3.58","3.61","-0.03","4.37","3.91"
"Braves","9.00","3.38","2.67","0.84","23.2 %","8.7 %","14.5 %",".240","1.31",".300","72.2 %","76","83","104","3.38","3.65","-0.28","4.61","4.20"
"Indians","10.18","6.20","1.64","0.44","25.8 %","15.7 %","10.1 %",".200","1.43",".275","76.1 %","55","80","115","2.66","3.66","-1.00","5.27","4.91"
"Red Sox","11.34","4.59","2.47","0.81","27.5 %","11.1 %","16.3 %",".244","1.47",".337","74.3 %","84","85","101","4.05","3.84","0.21","4.64","4.05"
"Giants","9.00","5.82","1.55","0.53","23.6 %","15.3 %","8.3 %",".213","1.41",".279","79.7 %","68","92","102","3.18","3.92","-0.74","4.68","4.95"
"White Sox","10.00","4.00","2.50","1.00","24.1 %","9.6 %","14.5 %",".288","1.61",".373","60.3 %","155","88","97","7.00","4.10","2.90","4.43","4.06"
"Rangers","10.29","3.86","2.67","1.29","26.7 %","10.0 %","16.7 %",".252","1.39",".324","84.3 %","70","88","83","3.54","4.18","-0.64","3.81","3.91"
"Astros","10.70","3.06","3.50","1.53","28.0 %","8.0 %","20.0 %",".221","1.19",".273","67.4 %","103","94","84","4.58","4.23","0.35","3.83","3.57"
"Royals","8.74","5.56","1.57","0.79","20.8 %","13.2 %","7.6 %",".239","1.59",".294","60.2 %","118","95","118","5.56","4.27","1.29","5.41","5.14"
"Brewers","10.29","4.71","2.18","1.29","30.0 %","13.8 %","16.3 %",".159","1.05",".190","89.9 %","58","97","82","2.57","4.36","-1.79","3.64","4.04"
"Diamondbacks","7.71","3.00","2.57","1.29","20.5 %","8.0 %","12.5 %",".235","1.24",".267","78.0 %","78","99","108","3.43","4.36","-0.93","4.77","4.47"
"Twins","9.68","6.11","1.58","1.02","20.4 %","12.9 %","7.5 %",".325","2.15",".407","58.0 %","137","100","109","7.13","4.74","2.39","5.18","5.09"
"Cubs","9.95","5.21","1.91","1.42","25.3 %","13.3 %","12.1 %",".239","1.47",".298","76.6 %","108","112","91","4.74","4.95","-0.21","4.05","4.31"
"Tigers","7.94","3.49","2.27","1.59","19.5 %","8.6 %","10.9 %",".267","1.48",".302","75.0 %","82","108","112","3.81","5.01","-1.20","5.11","4.65"
"Athletics","10.80","2.91","3.71","2.08","25.2 %","6.8 %","18.5 %",".319","1.71",".397","59.4 %","168","113","99","7.48","5.06","2.42","4.54","3.79"
"Rockies","9.11","2.60","3.50","1.95","22.8 %","6.5 %","16.3 %",".292","1.48",".342","57.8 %","148","109","98","7.48","5.09","2.39","4.36","3.99"
"Mariners","9.22","3.95","2.33","1.98","21.7 %","9.3 %","12.4 %",".298","1.68",".350","56.7 %","228","129","113","8.56","5.67","2.90","4.99","4.49"
"Padres","9.99","2.59","3.86","2.59","24.6 %","6.4 %","18.2 %",".297","1.52",".343","68.5 %","156","133","97","6.66","5.84","0.81","4.31","3.82"
"Blue Jays","8.89","5.08","1.75","1.91","22.4 %","12.8 %","9.6 %",".252","1.52",".288","76.5 %","117","127","119","5.40","5.90","-0.50","5.46","4.88"
"Marlins","7.17","5.91","1.21","1.69","17.4 %","14.3 %","3.1 %",".262","1.69",".286","65.8 %","161","140","155","6.75","6.03","0.72","6.85","5.91"
"Mets","8.31","3.63","2.29","2.60","21.6 %","9.5 %","12.2 %",".273","1.44",".289","68.4 %","163","150","117","6.75","6.50","0.25","5.16","4.61"
"Orioles","8.37","4.56","1.83","2.28","19.1 %","10.4 %","8.7 %",".300","1.77",".333","57.4 %","194","137","130","9.13","6.55","2.57","5.95","4.96"
"Phillies","8.16","5.02","1.63","2.51","18.1 %","11.1 %","6.9 %",".359","2.16",".404","70.9 %","185","148","132","8.16","6.70","1.46","5.85","5.24"
"Pirates","8.40","5.70","1.47","2.40","19.7 %","13.4 %","6.3 %",".252","1.63",".265","79.0 %","125","161","133","5.40","7.11","-1.71","5.90","5.24"
"Yankees","8.31","3.46","2.40","3.12","21.1 %","8.8 %","12.3 %",".233","1.31",".214","71.4 %","120","152","101","5.54","7.14","-1.60","4.63","4.36"
"Angels","8.70","3.00","2.90","3.30","20.0 %","6.9 %","13.1 %",".336","1.80",".363","86.9 %","140","162","114","6.30","7.45","-1.15","5.20","4.40"
