"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Mariners","11.01","3.20","3.44","0.36","30.7 %","8.9 %","21.8 %",".165","0.95",".237","80.5 %","48","55","77","2.13","2.46","-0.33","3.52","3.43"
"Pirates","12.98","6.75","1.92","0.00","30.5 %","15.9 %","14.6 %",".246","1.73",".386","66.7 %","120","58","92","5.19","2.58","2.61","4.07","4.38"
"Athletics","10.50","2.25","4.67","0.75","28.0 %","6.0 %","22.0 %",".247","1.21",".333","80.9 %","65","64","87","3.00","2.84","0.16","3.99","3.48"
"White Sox","9.99","2.59","3.86","0.74","26.0 %","6.7 %","19.2 %",".302","1.48",".403","67.3 %","115","66","77","5.18","3.05","2.13","3.53","3.58"
"Braves","9.69","2.77","3.50","0.69","28.0 %","8.0 %","20.0 %",".176","0.92",".230","90.1 %","31","70","85","1.38","3.10","-1.71","3.78","3.57"
"Marlins","8.88","2.22","4.00","0.74","24.7 %","6.2 %","18.6 %",".222","1.07",".281","78.5 %","71","73","93","2.96","3.17","-0.21","4.15","3.71"
"Diamondbacks","7.76","3.71","2.09","0.34","22.6 %","10.8 %","11.8 %",".167","0.98",".212","58.6 %","92","75","96","4.05","3.33","0.72","4.26","4.31"
"Giants","8.54","2.73","3.13","0.68","25.3 %","8.1 %","17.2 %",".167","0.87",".206","84.9 %","49","79","82","2.05","3.33","-1.28","3.62","3.72"
"Cubs","11.01","3.20","3.44","1.07","32.3 %","9.4 %","22.9 %",".161","0.91",".208","90.4 %","41","76","71","1.78","3.37","-1.60","3.17","3.24"
"Dodgers","9.62","2.17","4.43","1.24","26.3 %","5.9 %","20.3 %",".209","1.03",".253","59.1 %","96","85","81","4.03","3.70","0.34","3.62","3.53"
"Red Sox","14.64","5.95","2.46","1.37","36.8 %","14.9 %","21.8 %",".230","1.53",".359","81.4 %","85","87","76","4.12","3.93","0.19","3.46","3.65"
"Twins","5.23","3.05","1.71","0.44","15.0 %","8.8 %","6.3 %",".197","1.02",".224","78.7 %","56","87","113","2.61","3.99","-1.38","5.19","5.15"
"Tigers","10.29","1.29","8.00","1.93","26.2 %","3.3 %","23.0 %",".271","1.29",".325","50.7 %","138","89","76","6.43","4.14","2.29","3.49","3.22"
"Astros","10.38","1.04","10.00","2.08","26.0 %","2.6 %","23.4 %",".320","1.50",".392","63.7 %","128","94","73","5.71","4.25","1.46","3.32","3.21"
"Cardinals","8.63","3.38","2.56","1.13","23.0 %","9.0 %","14.0 %",".236","1.25",".286","75.5 %","88","99","98","3.75","4.30","-0.55","4.33","4.16"
"Angels","10.52","4.21","2.50","1.40","27.0 %","10.8 %","16.2 %",".222","1.32",".277","70.4 %","93","94","96","4.21","4.30","-0.10","4.37","4.07"
"Blue Jays","11.48","3.41","3.36","1.55","27.6 %","8.2 %","19.4 %",".283","1.55",".372","73.2 %","108","94","88","4.97","4.35","0.61","4.03","3.64"
"Indians","8.89","3.08","2.89","1.37","23.2 %","8.0 %","15.2 %",".255","1.33",".306","79.0 %","85","95","106","4.10","4.35","-0.25","4.87","4.21"
"Rangers","9.64","3.86","2.50","1.45","24.7 %","9.9 %","14.8 %",".260","1.45",".320","74.6 %","67","93","100","3.38","4.45","-1.07","4.59","4.21"
"Reds","6.10","5.23","1.17","0.87","16.9 %","14.5 %","2.4 %",".197","1.26",".218","90.5 %","48","107","125","2.18","4.86","-2.68","5.53","5.71"
"Royals","7.88","2.25","3.50","1.50","19.8 %","5.7 %","14.2 %",".271","1.33",".310","79.0 %","96","109","101","4.50","4.88","-0.38","4.62","4.12"
"Padres","8.10","5.94","1.36","1.08","17.7 %","12.9 %","4.7 %",".324","2.10",".386","62.1 %","165","113","120","7.02","4.95","2.07","5.30","5.13"
"Brewers","8.03","4.38","1.83","1.09","20.4 %","11.1 %","9.3 %",".228","1.34",".269","70.1 %","115","111","122","5.11","4.96","0.15","5.39","4.82"
"Rays","5.68","3.13","1.82","1.42","15.0 %","8.3 %","6.8 %",".244","1.26",".255","69.4 %","115","120","114","5.12","5.33","-0.21","5.22","5.04"
"Yankees","9.82","3.82","2.57","2.18","24.5 %","9.5 %","15.0 %",".258","1.45",".295","79.4 %","107","119","102","4.91","5.55","-0.64","4.69","4.21"
"Mets","8.87","4.63","1.92","1.93","21.7 %","11.3 %","10.4 %",".258","1.54",".292","70.0 %","140","131","114","5.79","5.70","0.09","5.05","4.66"
"Nationals","7.52","4.43","1.70","1.77","19.3 %","11.4 %","8.0 %",".260","1.48",".286","66.9 %","138","127","129","6.20","5.72","0.47","5.71","5.14"
"Orioles","9.51","5.52","1.72","1.84","21.7 %","12.6 %","9.1 %",".287","1.81",".341","65.1 %","157","123","123","7.36","5.91","1.46","5.62","4.95"
"Rockies","9.49","3.65","2.60","2.55","24.3 %","9.4 %","15.0 %",".260","1.42",".286","84.0 %","80","131","101","4.01","6.13","-2.12","4.46","4.15"
"Phillies","7.23","4.56","1.58","2.66","17.4 %","11.0 %","6.4 %",".309","1.77",".324","93.2 %","104","154","120","4.56","6.97","-2.41","5.31","5.15"
