"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Nationals","7.47","1.72","4.33","0.00","23.6 %","5.5 %","18.2 %",".135","0.64",".179","60.0 %","51","47","105","2.30","2.13","0.17","4.67","4.01"
"Reds","11.81","3.38","3.50","0.56","33.9 %","9.7 %","24.2 %",".125","0.81",".176","86.2 %","35","56","69","1.69","2.53","-0.84","3.08","3.07"
"Royals","10.13","4.73","2.14","0.00","24.6 %","11.5 %","13.1 %",".241","1.50",".333","65.0 %","86","57","101","4.05","2.54","1.51","4.63","4.43"
"Cardinals","10.58","2.55","4.14","0.73","30.2 %","7.3 %","22.9 %",".180","0.93",".241","54.5 %","95","63","77","4.01","2.77","1.25","3.41","3.30"
"Braves","9.42","2.83","3.33","0.63","24.0 %","7.2 %","16.8 %",".261","1.36",".337","75.3 %","78","70","97","3.45","3.07","0.38","4.32","3.92"
"Dodgers","10.91","5.17","2.11","0.57","29.7 %","14.1 %","15.6 %",".145","1.09",".200","83.3 %","41","76","79","1.72","3.34","-1.62","3.53","4.16"
"Indians","10.24","5.59","1.83","0.47","26.8 %","14.6 %","12.2 %",".186","1.29",".255","76.3 %","48","76","106","2.33","3.47","-1.15","4.86","4.63"
"Rockies","8.75","1.52","5.75","1.14","25.0 %","4.4 %","20.7 %",".198","0.89",".233","79.8 %","60","78","91","3.04","3.68","-0.64","4.05","3.55"
"Brewers","11.14","5.14","2.17","0.86","32.5 %","15.0 %","17.5 %",".147","1.05",".200","88.5 %","48","82","79","2.14","3.69","-1.55","3.49","4.02"
"Athletics","12.00","3.86","3.11","1.29","28.9 %","9.3 %","19.6 %",".307","1.71",".421","66.0 %","125","83","88","5.57","3.69","1.88","4.01","3.68"
"Rays","9.32","3.21","2.90","0.96","24.2 %","8.3 %","15.8 %",".222","1.21",".276","62.9 %","101","87","98","4.50","3.82","0.68","4.49","4.06"
"Giants","10.06","4.24","2.38","1.06","27.1 %","11.4 %","15.7 %",".210","1.24",".268","82.4 %","68","92","86","3.18","3.92","-0.74","3.91","4.07"
"Red Sox","11.80","4.46","2.65","1.05","29.2 %","11.0 %","18.2 %",".235","1.40",".325","76.0 %","81","89","96","3.93","4.03","-0.10","4.37","3.85"
"Orioles","9.13","4.37","2.09","0.79","22.6 %","10.8 %","11.8 %",".236","1.41",".297","57.7 %","135","85","111","6.35","4.05","2.30","5.10","4.55"
"Astros","10.13","2.89","3.50","1.45","27.3 %","7.8 %","19.5 %",".200","1.07",".239","65.5 %","97","93","88","4.34","4.18","0.16","4.01","3.63"
"White Sox","9.68","4.08","2.38","1.02","22.6 %","9.5 %","13.1 %",".297","1.70",".377","58.2 %","169","91","100","7.64","4.23","3.41","4.56","4.23"
"Diamondbacks","7.29","2.57","2.83","1.29","19.8 %","7.0 %","12.8 %",".225","1.14",".250","80.8 %","58","98","104","2.57","4.31","-1.74","4.63","4.41"
"Twins","9.58","6.10","1.57","0.87","20.6 %","13.1 %","7.5 %",".315","2.08",".397","63.1 %","125","97","107","6.10","4.52","1.58","4.99","5.07"
"Marlins","8.10","6.17","1.31","0.77","20.8 %","15.8 %","5.0 %",".212","1.46",".258","73.7 %","101","106","146","4.24","4.59","-0.34","6.45","5.71"
"Rangers","9.36","3.96","2.36","1.44","23.4 %","9.9 %","13.5 %",".273","1.52",".333","77.8 %","86","98","96","4.32","4.65","-0.33","4.40","4.25"
"Mets","10.38","2.60","4.00","2.08","27.0 %","6.8 %","20.3 %",".254","1.27",".302","70.7 %","138","118","99","5.71","5.12","0.59","4.41","3.63"
"Padres","8.74","2.38","3.67","1.99","22.7 %","6.2 %","16.5 %",".281","1.37",".323","69.2 %","130","118","98","5.56","5.20","0.36","4.35","4.00"
"Blue Jays","8.44","4.39","1.92","1.69","22.1 %","11.5 %","10.6 %",".242","1.39",".275","83.9 %","88","115","114","4.05","5.35","-1.30","5.23","4.74"
"Mariners","8.79","3.77","2.33","1.88","20.9 %","9.0 %","11.9 %",".300","1.67",".349","57.7 %","184","121","104","8.16","5.45","2.72","4.74","4.51"
"Cubs","9.92","3.86","2.57","2.20","25.4 %","9.9 %","15.5 %",".270","1.47",".317","72.2 %","138","128","89","6.06","5.66","0.40","3.94","3.93"
"Tigers","8.14","4.44","1.83","1.85","19.6 %","10.7 %","8.9 %",".273","1.60",".306","78.8 %","111","122","116","5.18","5.68","-0.50","5.30","4.90"
"Phillies","9.00","4.20","2.14","2.40","21.7 %","10.1 %","11.6 %",".306","1.73",".349","88.2 %","109","134","116","4.80","6.08","-1.28","5.13","4.62"
"Yankees","8.39","3.65","2.30","2.92","21.7 %","9.4 %","12.3 %",".211","1.22",".188","75.8 %","111","147","108","5.11","6.90","-1.80","4.95","4.48"
"Pirates","8.16","5.06","1.61","2.53","18.5 %","11.5 %","7.0 %",".296","1.81",".320","70.9 %","163","161","130","7.03","7.12","-0.09","5.76","5.09"
"Angels","8.60","3.26","2.64","3.26","21.0 %","8.0 %","13.0 %",".282","1.52",".286","100.0 %","92","161","113","4.15","7.40","-3.25","5.18","4.42"
