"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Yankees","7.94","2.86","2.78","0.00","21.9 %","7.9 %","14.0 %",".231","1.16",".304","79.4 %","48","54","90","2.22","2.51","-0.28","4.12","4.12"
"White Sox","5.79","1.93","3.00","0.00","18.2 %","6.1 %","12.1 %",".129","0.64",".160","66.7 %","32","56","82","1.45","2.57","-1.12","3.74","3.82"
"Tigers","11.50","1.50","7.67","1.00","33.3 %","4.4 %","29.0 %",".169","0.78",".225","49.2 %","32","60","61","1.50","2.77","-1.27","2.76","2.61"
"Royals","10.13","4.13","2.45","0.38","26.2 %","10.7 %","15.5 %",".231","1.33",".317","76.0 %","64","67","87","3.00","3.01","-0.01","3.96","3.91"
"Nationals","10.24","2.33","4.40","0.93","27.5 %","6.3 %","21.3 %",".216","1.09",".280","67.7 %","73","71","91","3.26","3.21","0.04","4.03","3.55"
"Brewers","9.47","3.16","3.00","1.05","24.1 %","8.0 %","16.1 %",".262","1.40",".329","69.2 %","95","82","92","4.21","3.68","0.53","4.10","3.98"
"Rangers","10.01","3.64","2.75","1.21","25.8 %","9.4 %","16.4 %",".267","1.45",".342","74.9 %","90","83","108","4.55","3.96","0.59","4.95","4.19"
"Athletics","7.55","3.77","2.00","0.87","19.3 %","9.6 %","9.6 %",".258","1.42",".308","67.0 %","111","95","120","4.94","4.25","0.69","5.49","4.87"
"Padres","8.18","3.27","2.50","1.23","20.8 %","8.3 %","12.5 %",".273","1.45",".323","61.2 %","125","97","95","5.32","4.26","1.06","4.20","4.29"
"Marlins","9.45","3.60","2.63","1.35","23.6 %","9.0 %","14.6 %",".259","1.45",".316","68.6 %","129","99","106","5.40","4.26","1.14","4.70","4.23"
"Rockies","10.00","2.33","4.29","1.67","26.1 %","6.1 %","20.0 %",".243","1.22",".292","77.8 %","79","91","82","4.00","4.29","-0.29","3.65","3.46"
"Cubs","8.62","1.72","5.00","1.72","22.4 %","4.5 %","17.9 %",".281","1.34",".326","71.4 %","118","98","99","5.17","4.36","0.81","4.41","3.92"
"Diamondbacks","7.76","4.66","1.67","0.93","20.0 %","12.0 %","8.0 %",".273","1.55",".329","76.0 %","98","100","100","4.34","4.39","-0.04","4.41","4.79"
"Rays","7.63","3.52","2.17","1.17","19.3 %","8.9 %","10.4 %",".248","1.37",".286","78.1 %","86","104","114","3.82","4.58","-0.77","5.22","4.73"
"Red Sox","10.31","6.38","1.62","0.98","23.3 %","14.4 %","8.9 %",".280","1.85",".365","57.2 %","173","106","128","8.35","4.80","3.55","5.87","5.01"
"Reds","7.94","2.78","2.86","1.59","20.0 %","7.0 %","13.0 %",".283","1.46",".324","70.4 %","124","106","96","5.56","4.80","0.76","4.26","4.17"
"Blue Jays","9.26","4.24","2.18","1.54","22.6 %","10.4 %","12.3 %",".298","1.67",".364","78.5 %","96","105","108","4.63","4.93","-0.30","5.00","4.52"
"Angels","9.84","3.94","2.50","1.69","26.1 %","10.5 %","15.7 %",".203","1.19",".234","82.3 %","87","108","103","3.94","4.96","-1.03","4.70","4.14"
"Orioles","7.83","3.91","2.00","1.57","21.3 %","10.6 %","10.6 %",".193","1.13",".203","84.1 %","75","108","126","3.52","5.17","-1.65","5.76","4.91"
"Mariners","8.07","5.59","1.44","1.24","19.3 %","13.3 %","5.9 %",".241","1.59",".279","70.1 %","91","115","117","4.03","5.18","-1.15","5.38","5.17"
"Astros","12.39","2.66","4.67","2.66","32.6 %","7.0 %","25.6 %",".238","1.23",".283","100.0 %","79","115","70","3.54","5.18","-1.64","3.20","3.02"
"Cardinals","10.90","6.75","1.62","1.56","26.6 %","16.5 %","10.1 %",".212","1.56",".262","70.2 %","135","122","105","5.71","5.29","0.42","4.65","4.87"
"Giants","6.97","3.92","1.78","1.74","18.6 %","10.5 %","8.1 %",".237","1.31",".250","84.8 %","93","135","112","3.92","5.63","-1.71","4.95","4.87"
"Indians","9.45","3.15","3.00","2.25","21.7 %","7.2 %","14.4 %",".295","1.65",".339","60.7 %","131","124","121","6.30","5.71","0.59","5.55","4.37"
"Phillies","10.35","3.15","3.29","2.70","26.1 %","8.0 %","18.2 %",".284","1.50",".327","60.2 %","133","129","94","5.85","5.86","-0.01","4.15","3.84"
"Twins","9.58","2.61","3.67","2.61","22.9 %","6.3 %","16.7 %",".315","1.65",".361","52.6 %","187","127","88","8.71","5.88","2.83","4.03","3.92"
"Pirates","10.06","4.24","2.38","2.65","24.4 %","10.3 %","14.1 %",".272","1.56",".307","69.8 %","166","149","109","7.15","6.57","0.58","4.85","4.28"
"Braves","10.38","4.57","2.27","2.91","25.0 %","11.0 %","14.0 %",".250","1.52",".268","78.5 %","103","155","110","4.57","6.77","-2.20","4.86","4.32"
"Dodgers","8.35","4.91","1.70","2.45","20.0 %","11.8 %","8.2 %",".247","1.53",".255","73.9 %","140","158","129","5.89","6.87","-0.98","5.71","5.02"
"Mets","5.82","5.82","1.00","3.18","11.3 %","11.3 %","0.0 %",".405","2.65",".418","64.8 %","281","203","191","11.65","8.80","2.84","8.43","6.49"
