"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Yankees","11.49","2.87","4.00","0.57","31.3 %","7.8 %","23.4 %",".254","1.28",".368","91.4 %","37","53","83","1.72","2.45","-0.72","3.78","3.30"
"Royals","10.06","3.18","3.17","0.53","26.4 %","8.3 %","18.1 %",".258","1.35",".348","74.1 %","79","63","75","3.71","2.80","0.90","3.44","3.57"
"Angels","9.22","1.98","4.67","0.66","26.9 %","5.8 %","21.2 %",".177","0.84",".227","94.6 %","29","66","77","1.32","2.99","-1.68","3.50","3.35"
"Indians","11.17","2.33","4.80","0.93","29.6 %","6.2 %","23.5 %",".213","1.09",".286","72.9 %","48","66","84","2.33","3.01","-0.68","3.82","3.24"
"Diamondbacks","6.35","3.97","1.60","0.00","17.4 %","10.9 %","6.5 %",".171","1.06",".212","83.3 %","18","71","110","0.79","3.13","-2.33","4.88","5.11"
"Blue Jays","9.78","4.70","2.08","0.39","24.3 %","11.7 %","12.6 %",".256","1.52",".344","83.8 %","59","71","116","2.74","3.30","-0.56","5.33","4.52"
"Nationals","9.53","3.18","3.00","0.79","30.0 %","10.0 %","20.0 %",".083","0.62",".087","100.0 %","18","73","92","0.79","3.30","-2.51","4.09","3.66"
"Twins","9.60","1.80","5.33","1.20","31.4 %","5.9 %","25.5 %",".125","0.60",".133","100.0 %","26","74","83","1.20","3.41","-2.21","3.80","3.13"
"Astros","9.38","4.83","1.94","0.85","23.6 %","12.1 %","11.4 %",".236","1.45",".299","64.6 %","83","88","104","3.69","3.97","-0.28","4.75","4.62"
"Athletics","6.23","2.08","3.00","1.04","17.1 %","5.7 %","11.4 %",".212","1.04",".231","65.8 %","93","90","115","4.15","4.02","0.13","5.28","4.90"
"Reds","10.91","1.72","6.33","1.72","29.7 %","4.7 %","25.0 %",".233","1.09",".289","94.2 %","51","89","75","2.30","4.04","-1.75","3.33","2.99"
"Giants","10.48","3.63","2.89","1.21","26.3 %","9.1 %","17.2 %",".261","1.43",".339","80.5 %","86","98","87","3.63","4.11","-0.48","3.88","3.80"
"Pirates","7.85","3.93","2.00","0.98","20.8 %","10.4 %","10.4 %",".250","1.36",".300","86.2 %","68","98","106","2.95","4.36","-1.41","4.68","4.56"
"Rangers","8.69","3.66","2.38","1.37","22.4 %","9.4 %","12.9 %",".213","1.22",".245","50.5 %","127","101","101","6.41","4.79","1.62","4.63","4.27"
"Red Sox","7.97","3.54","2.25","1.33","19.8 %","8.8 %","11.0 %",".284","1.52",".333","55.6 %","138","107","121","6.64","4.84","1.80","5.56","4.71"
"Brewers","12.98","5.19","2.50","2.08","30.9 %","12.4 %","18.5 %",".282","1.73",".381","53.3 %","187","113","72","8.31","5.06","3.25","3.21","3.80"
"Cubs","4.70","1.17","4.00","1.76","12.3 %","3.1 %","9.2 %",".286","1.30",".288","76.0 %","94","115","111","4.11","5.11","-1.00","4.90","4.81"
"Dodgers","9.72","4.86","2.00","1.62","23.4 %","11.7 %","11.7 %",".254","1.56",".304","65.8 %","154","119","113","6.48","5.19","1.29","5.00","4.57"
"Tigers","5.89","1.47","4.00","1.96","16.9 %","4.2 %","12.7 %",".250","1.09",".250","83.3 %","84","113","102","3.93","5.23","-1.30","4.67","4.37"
"Padres","9.17","3.57","2.57","2.04","22.2 %","8.6 %","13.6 %",".297","1.64",".346","59.8 %","179","121","86","7.64","5.31","2.33","3.83","4.04"
"Rays","11.52","3.24","3.56","2.52","30.2 %","8.5 %","21.7 %",".247","1.32",".293","69.0 %","137","121","71","6.12","5.37","0.75","3.25","3.39"
"Mariners","9.35","6.23","1.50","1.56","22.2 %","14.8 %","7.4 %",".235","1.62",".277","56.5 %","164","125","119","7.27","5.64","1.63","5.45","5.18"
"Mets","7.07","4.50","1.57","1.29","18.0 %","11.5 %","6.6 %",".235","1.36",".263","99.0 %","47","130","118","1.93","5.64","-3.71","5.21","4.96"
"Orioles","7.03","4.07","1.73","1.85","16.8 %","9.7 %","7.1 %",".280","1.60",".303","58.8 %","142","124","133","6.66","5.93","0.73","6.12","5.17"
"Marlins","10.93","1.29","8.50","3.21","28.8 %","3.4 %","25.4 %",".286","1.29",".324","75.0 %","154","141","96","6.43","6.07","0.36","4.27","3.27"
"Cardinals","9.64","5.79","1.67","1.93","22.2 %","13.3 %","8.9 %",".270","1.71",".320","72.4 %","150","168","126","6.75","6.43","0.32","5.56","4.88"
"Rockies","7.56","3.60","2.10","2.52","17.7 %","8.4 %","9.2 %",".352","1.92",".388","56.1 %","178","139","115","9.00","6.49","2.51","5.08","4.71"
"Phillies","8.35","4.91","1.70","2.45","19.1 %","11.2 %","7.9 %",".286","1.75",".309","59.3 %","180","148","133","8.35","6.87","1.48","6.04","5.14"
"White Sox","5.87","6.46","0.91","1.76","12.2 %","13.4 %","-1.2 %",".362","2.35",".393","62.1 %","195","150","134","8.80","7.00","1.81","6.14","5.77"
"Braves","9.00","9.00","1.00","2.25","19.3 %","19.3 %","0.0 %",".303","2.25",".348","66.9 %","203","175","150","9.00","7.65","1.35","6.64","6.30"
