"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Indians","12.00","3.00","4.00","0.00","36.4 %","9.1 %","27.3 %",".100","0.67",".167","100.0 %","0","34","92","0.00","1.55","-1.55","4.20","3.28"
"Marlins","11.88","3.24","3.67","0.00","29.7 %","8.1 %","21.6 %",".294","1.56",".435","92.3 %","26","38","96","1.08","1.65","-0.57","4.28","3.55"
"Orioles","10.13","2.25","4.50","0.00","29.0 %","6.5 %","22.6 %",".207","1.00",".300","62.5 %","72","36","70","3.38","1.71","1.66","3.21","3.24"
"Padres","8.00","0.00","8.00","0.00","23.5 %","0.0 %","23.5 %",".188","0.67",".250","87.5 %","0","47","82","0.00","2.10","-2.10","3.65","3.00"
"Braves","11.42","2.08","5.50","1.04","29.7 %","5.4 %","24.3 %",".286","1.38",".391","100.0 %","23","65","72","1.04","2.87","-1.83","3.20","3.16"
"Athletics","9.90","1.80","5.50","0.90","29.7 %","5.4 %","24.3 %",".143","0.70",".174","100.0 %","20","66","62","0.90","2.91","-2.01","2.81","2.88"
"Dodgers","14.63","0.00","13.00","2.25","48.2 %","0.0 %","48.2 %",".111","0.38",".083","100.0 %","54","74","32","2.25","3.21","-0.96","1.46","1.13"
"Cardinals","9.00","2.00","4.50","1.00","26.5 %","5.9 %","20.6 %",".188","0.89",".227","60.6 %","94","76","107","4.00","3.33","0.67","4.75","3.98"
"Nationals","3.38","2.53","1.33","0.00","8.3 %","6.3 %","2.1 %",".295","1.50",".325","70.6 %","75","79","127","3.38","3.59","-0.21","5.64","5.17"
"Giants","10.29","1.29","8.00","1.29","27.1 %","3.4 %","23.7 %",".291","1.29",".378","69.8 %","122","87","79","5.14","3.64","1.50","3.49","2.97"
"Red Sox","12.71","3.18","4.00","1.59","31.4 %","7.8 %","23.5 %",".255","1.41",".345","68.2 %","82","83","70","3.97","3.74","0.23","3.20","3.23"
"Cubs","12.15","2.70","4.50","1.35","34.6 %","7.7 %","26.9 %",".174","0.90",".231","100.0 %","31","86","48","1.35","3.81","-2.46","2.16","1.97"
"Yankees","8.64","2.16","4.00","1.08","22.2 %","5.6 %","16.7 %",".273","1.32",".333","100.0 %","23","84","78","1.08","3.93","-2.85","3.57","3.46"
"Astros","10.89","3.32","3.29","1.42","28.8 %","8.8 %","20.0 %",".247","1.32",".319","86.5 %","74","88","83","3.32","3.95","-0.64","3.78","3.58"
"Tigers","7.02","4.86","1.44","0.54","16.9 %","11.7 %","5.2 %",".250","1.56",".296","52.9 %","116","88","121","5.40","4.05","1.35","5.54","5.32"
"Rockies","7.27","3.12","2.33","1.04","18.9 %","8.1 %","10.8 %",".265","1.38",".308","94.3 %","41","88","117","2.08","4.14","-2.06","5.16","4.68"
"Royals","7.56","7.56","1.00","0.00","15.2 %","15.2 %","0.0 %",".342","2.40",".419","61.9 %","123","96","126","6.48","4.41","2.07","6.08","5.90"
"Phillies","4.50","2.70","1.67","0.90","13.9 %","8.3 %","5.6 %",".121","0.70",".111","100.0 %","20","97","111","0.90","4.41","-3.51","4.90","5.22"
"Rangers","8.05","2.37","3.40","1.42","21.3 %","6.3 %","15.0 %",".257","1.26",".296","72.1 %","94","93","104","4.74","4.42","0.31","4.78","4.30"
"Twins","11.81","2.25","5.25","2.25","32.3 %","6.2 %","26.2 %",".246","1.19",".306","74.6 %","109","100","70","5.06","4.59","0.47","3.20","2.97"
"Mets","9.00","1.80","5.00","1.80","20.4 %","4.1 %","16.3 %",".356","1.80",".424","69.8 %","174","115","104","7.20","5.01","2.19","4.60","3.94"
"White Sox","5.40","5.40","1.00","1.08","15.6 %","15.6 %","0.0 %",".185","1.20",".190","100.0 %","21","111","124","1.08","5.37","-4.29","5.96","6.12"
"Diamondbacks","13.50","1.13","12.00","3.38","37.5 %","3.1 %","34.4 %",".258","1.13",".313","100.0 %","102","125","46","4.50","5.46","-0.96","2.08","2.10"
"Rays","10.13","3.38","3.00","2.70","28.3 %","9.4 %","18.9 %",".229","1.20",".241","86.5 %","106","135","91","4.73","5.99","-1.26","4.18","3.76"
"Blue Jays","5.40","4.50","1.20","1.80","14.6 %","12.2 %","2.4 %",".250","1.40",".250","80.4 %","98","132","129","4.50","6.11","-1.61","5.90","5.91"
"Angels","7.94","6.35","1.25","2.12","17.7 %","14.1 %","3.5 %",".342","2.18",".389","70.1 %","176","144","134","7.94","6.63","1.32","6.14","5.68"
"Mariners","5.40","3.86","1.40","2.31","15.2 %","10.9 %","4.4 %",".146","0.94",".097","88.2 %","87","148","131","3.86","6.64","-2.79","6.03","5.72"
"Pirates","9.00","4.50","2.00","3.00","21.8 %","10.9 %","10.9 %",".306","1.75",".333","84.4 %","139","160","121","6.00","7.05","-1.05","5.37","4.67"
"Brewers","8.31","4.85","1.71","2.77","17.1 %","10.0 %","7.1 %",".387","2.38",".435","56.8 %","250","162","138","11.08","7.21","3.86","6.12","5.16"
"Reds","11.25","3.38","3.33","4.50","23.3 %","7.0 %","16.3 %",".400","2.38",".462","44.8 %","325","185","75","14.63","8.34","6.29","3.33","3.95"
