"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Padres","10.73","2.42","4.43","0.35","32.0 %","7.2 %","24.7 %",".156","0.81",".224","86.7 %","24","48","73","1.04","2.14","-1.10","3.24","3.10"
"Royals","9.00","2.84","3.17","0.00","22.9 %","7.2 %","15.7 %",".267","1.37",".357","67.9 %","91","56","82","4.26","2.48","1.79","3.73","3.77"
"Giants","11.07","2.16","5.13","0.81","31.3 %","6.1 %","25.2 %",".211","1.02",".291","80.5 %","64","63","65","2.70","2.64","0.06","2.91","2.89"
"Phillies","8.46","2.60","3.25","0.33","23.9 %","7.3 %","16.5 %",".202","1.01",".264","90.9 %","30","63","90","1.30","2.89","-1.59","4.00","3.86"
"White Sox","6.63","3.32","2.00","0.00","20.0 %","10.0 %","10.0 %",".129","0.79",".167","93.8 %","10","65","86","0.47","3.00","-2.53","3.95","4.15"
"Astros","10.89","1.74","6.25","1.31","29.8 %","4.8 %","25.0 %",".225","1.06",".288","89.9 %","49","73","56","2.18","3.26","-1.08","2.53","2.75"
"Yankees","10.66","4.08","2.61","0.68","29.8 %","11.4 %","18.4 %",".158","1.01",".213","89.7 %","35","70","89","1.59","3.26","-1.68","4.09","3.85"
"Nationals","10.73","4.44","2.42","0.74","27.4 %","11.3 %","16.0 %",".245","1.44",".333","80.8 %","74","74","100","3.33","3.38","-0.05","4.44","4.11"
"Red Sox","10.35","4.95","2.09","0.45","24.7 %","11.8 %","12.9 %",".250","1.55",".339","66.5 %","103","78","104","4.95","3.51","1.44","4.75","4.36"
"Diamondbacks","12.33","4.67","2.64","1.00","31.6 %","12.0 %","19.7 %",".235","1.41",".339","66.1 %","121","81","95","5.33","3.58","1.75","4.20","3.74"
"Tigers","10.24","2.48","4.13","1.24","28.0 %","6.8 %","21.2 %",".229","1.14",".292","63.4 %","93","79","71","4.34","3.66","0.68","3.24","3.38"
"Angels","9.93","5.59","1.78","0.62","24.4 %","13.7 %","10.7 %",".283","1.72",".380","67.8 %","124","82","90","5.59","3.77","1.82","4.10","4.49"
"Blue Jays","10.80","3.04","3.56","1.35","29.6 %","8.3 %","21.3 %",".212","1.13",".270","82.0 %","73","82","84","3.38","3.78","-0.40","3.84","3.54"
"Rays","7.89","2.73","2.89","0.91","21.3 %","7.4 %","13.9 %",".232","1.18",".277","75.5 %","82","86","108","3.64","3.79","-0.15","4.95","4.31"
"Cardinals","8.10","3.00","2.70","0.90","21.1 %","7.8 %","13.3 %",".256","1.33",".310","73.4 %","96","87","106","4.20","3.81","0.39","4.77","4.41"
"Rangers","10.19","1.53","6.67","1.53","29.4 %","4.4 %","25.0 %",".203","0.91",".244","100.0 %","40","81","68","2.04","3.84","-1.80","3.09","2.84"
"Dodgers","10.61","3.38","3.14","0.96","26.2 %","8.3 %","17.9 %",".270","1.45",".360","62.5 %","115","88","96","4.82","3.86","0.96","4.28","3.78"
"Brewers","10.64","4.09","2.60","1.09","28.5 %","11.0 %","17.5 %",".207","1.21",".269","76.3 %","86","87","91","3.82","3.88","-0.06","4.05","3.91"
"Indians","7.36","1.84","4.00","1.23","20.0 %","5.0 %","15.0 %",".316","1.43",".372","93.4 %","48","85","97","2.45","3.96","-1.51","4.50","4.18"
"Twins","9.64","2.89","3.33","1.29","23.1 %","6.9 %","16.2 %",".342","1.79",".430","66.1 %","138","87","100","6.43","4.00","2.43","4.56","4.07"
"Cubs","7.13","4.50","1.58","0.75","19.4 %","12.2 %","7.1 %",".179","1.13",".206","80.2 %","69","101","134","3.00","4.46","-1.46","5.95","5.27"
"Orioles","9.00","4.09","2.20","1.23","22.2 %","10.1 %","12.1 %",".261","1.50",".317","80.5 %","87","94","95","4.09","4.49","-0.40","4.34","4.31"
"Marlins","10.02","3.05","3.29","1.74","25.3 %","7.7 %","17.6 %",".250","1.35",".298","75.9 %","104","105","106","4.35","4.52","-0.17","4.70","3.98"
"Mets","8.28","4.68","1.77","1.08","21.3 %","12.0 %","9.3 %",".247","1.44",".299","76.9 %","96","109","133","3.96","4.73","-0.77","5.88","4.99"
"Athletics","6.39","4.26","1.50","1.07","16.1 %","10.7 %","5.4 %",".253","1.46",".282","82.8 %","80","109","122","3.55","4.87","-1.32","5.61","5.33"
"Braves","7.40","4.79","1.55","1.31","18.7 %","12.1 %","6.6 %",".241","1.45",".271","70.9 %","118","119","123","5.23","5.20","0.03","5.43","5.14"
"Pirates","7.43","4.05","1.83","1.35","19.0 %","10.3 %","8.6 %",".228","1.31",".253","67.9 %","125","118","122","5.40","5.20","0.20","5.41","4.88"
"Mariners","9.00","2.84","3.17","2.37","25.0 %","7.9 %","17.1 %",".188","1.00",".178","76.9 %","64","128","92","2.84","5.74","-2.90","4.20","3.82"
"Rockies","7.59","3.80","2.00","2.11","17.5 %","8.7 %","8.7 %",".315","1.78",".348","57.6 %","176","131","137","8.86","6.12","2.74","6.06","5.03"
"Reds","9.38","6.38","1.47","2.25","22.5 %","15.3 %","7.2 %",".247","1.67",".274","55.2 %","150","147","123","6.75","6.63","0.12","5.45","5.18"
