"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Diamondbacks","8.27","2.61","3.17","0.00","23.2 %","7.3 %","15.9 %",".203","1.02",".273","95.7 %","0","57","96","0.00","2.54","-2.54","4.27","3.89"
"Marlins","13.22","3.86","3.43","1.10","34.3 %","10.0 %","24.3 %",".226","1.29",".333","72.9 %","105","77","80","4.41","3.34","1.07","3.57","3.22"
"Pirates","9.86","3.86","2.56","0.86","23.2 %","9.1 %","14.1 %",".333","1.86",".431","66.3 %","149","80","108","6.43","3.55","2.88","4.77","4.28"
"Mets","9.43","3.86","2.44","0.86","24.7 %","10.1 %","14.6 %",".188","1.14",".232","47.2 %","145","84","99","6.00","3.64","2.36","4.39","4.18"
"Reds","7.23","3.86","1.88","0.48","19.0 %","10.1 %","8.9 %",".257","1.39",".315","78.1 %","75","83","103","3.38","3.75","-0.37","4.55","4.74"
"Red Sox","10.44","3.96","2.64","1.08","27.1 %","10.3 %","16.8 %",".292","1.56",".391","74.7 %","97","84","97","4.68","3.77","0.91","4.44","4.02"
"Astros","8.31","3.74","2.22","0.83","22.2 %","10.0 %","12.2 %",".222","1.25",".271","66.1 %","93","85","95","4.15","3.81","0.34","4.36","4.34"
"Angels","10.58","4.10","2.58","1.08","28.2 %","10.9 %","17.2 %",".208","1.22",".270","71.1 %","86","85","95","3.89","3.86","0.03","4.35","3.97"
"Rays","9.72","5.04","1.93","0.72","24.8 %","12.8 %","11.9 %",".234","1.44",".308","73.1 %","97","88","109","4.32","3.89","0.43","5.00","4.62"
"Braves","10.30","7.11","1.45","0.36","26.6 %","18.4 %","8.3 %",".193","1.46",".276","71.0 %","56","89","114","2.49","3.92","-1.44","5.06","5.22"
"Giants","9.45","2.70","3.50","1.35","26.9 %","7.7 %","19.2 %",".208","1.05",".250","71.4 %","96","95","89","4.05","3.96","0.09","3.95","3.67"
"Royals","9.39","3.13","3.00","1.17","23.3 %","7.8 %","15.5 %",".277","1.48",".343","81.2 %","83","89","84","3.91","4.00","-0.08","3.86","3.90"
"Indians","8.87","3.47","2.56","1.16","21.3 %","8.3 %","13.0 %",".303","1.67",".370","71.8 %","112","89","97","5.40","4.07","1.33","4.45","4.35"
"Phillies","8.27","3.92","2.11","0.87","19.2 %","9.1 %","10.1 %",".310","1.74",".379","80.1 %","89","96","118","3.92","4.38","-0.46","5.23","4.72"
"Brewers","8.61","5.87","1.47","0.78","20.8 %","14.2 %","6.6 %",".253","1.65",".313","73.9 %","97","98","118","4.30","4.39","-0.08","5.25","5.23"
"Rockies","7.59","2.53","3.00","1.27","19.4 %","6.5 %","12.9 %",".282","1.41",".328","79.1 %","84","95","104","4.22","4.48","-0.26","4.61","4.23"
"Cubs","10.07","4.58","2.20","1.37","26.2 %","11.9 %","14.3 %",".219","1.32",".271","79.0 %","84","104","94","3.66","4.64","-0.98","4.17","4.11"
"Athletics","10.44","3.24","3.22","1.80","26.1 %","8.1 %","18.0 %",".267","1.44",".328","76.7 %","105","105","98","4.68","4.69","-0.01","4.48","3.88"
"White Sox","8.85","3.10","2.86","1.77","24.4 %","8.5 %","15.9 %",".189","1.03",".200","97.6 %","59","107","104","2.66","4.98","-2.33","4.78","4.07"
"Padres","9.92","2.76","3.60","2.20","29.0 %","8.1 %","21.0 %",".193","0.98",".200","100.0 %","65","116","82","2.76","5.11","-2.36","3.63","3.47"
"Blue Jays","7.29","3.86","1.89","1.71","19.3 %","10.2 %","9.1 %",".215","1.24",".224","83.3 %","84","115","123","3.86","5.36","-1.50","5.63","4.91"
"Cardinals","13.74","2.84","4.83","2.84","36.3 %","7.5 %","28.8 %",".222","1.16",".270","70.5 %","145","128","79","6.16","5.53","0.63","3.52","2.83"
"Yankees","9.72","7.20","1.35","1.44","23.9 %","17.7 %","6.2 %",".239","1.68",".295","69.5 %","133","121","121","6.12","5.65","0.47","5.56","5.43"
"Tigers","9.97","4.57","2.18","2.08","22.6 %","10.4 %","12.3 %",".351","2.03",".431","57.9 %","205","122","112","9.55","5.66","3.89","5.14","4.52"
"Rangers","7.49","5.08","1.47","1.60","17.6 %","12.0 %","5.7 %",".283","1.72",".317","65.9 %","127","120","125","6.42","5.74","0.68","5.73","5.35"
"Twins","8.10","4.95","1.64","1.80","18.4 %","11.2 %","7.1 %",".291","1.80",".328","66.9 %","116","126","116","5.40","5.81","-0.41","5.30","5.01"
"Orioles","7.57","2.30","3.29","2.30","18.4 %","5.6 %","12.8 %",".293","1.50",".314","66.3 %","133","122","111","6.26","5.85","0.41","5.07","4.36"
"Mariners","9.70","5.91","1.64","2.11","24.2 %","14.7 %","9.5 %",".235","1.55",".264","80.8 %","76","135","109","3.38","6.07","-2.70","4.98","4.90"
"Nationals","9.20","5.52","1.67","1.84","23.4 %","14.1 %","9.4 %",".170","1.23",".171","69.6 %","109","135","120","4.91","6.08","-1.17","5.32","4.83"
"Dodgers","9.50","3.50","2.71","2.50","25.7 %","9.5 %","16.2 %",".203","1.11",".200","68.8 %","143","147","115","6.00","6.38","-0.38","5.09","4.07"
