"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Cardinals","9.60","2.40","4.00","0.00","25.4 %","6.4 %","19.1 %",".271","1.33",".372","60.0 %","113","43","69","4.80","1.88","2.92","3.07","3.52"
"Padres","11.91","1.19","10.00","0.79","36.1 %","3.6 %","32.5 %",".139","0.62",".191","82.0 %","47","51","54","1.99","2.24","-0.26","2.41","2.24"
"Rays","10.63","2.87","3.70","0.57","29.6 %","8.0 %","21.6 %",".175","0.96",".240","70.9 %","56","63","88","2.59","2.74","-0.15","4.06","3.48"
"Pirates","9.76","4.23","2.31","0.33","26.1 %","11.3 %","14.8 %",".198","1.19",".271","73.6 %","75","68","88","3.25","3.03","0.22","3.93","4.00"
"Blue Jays","9.00","1.57","5.75","0.78","25.0 %","4.4 %","20.7 %",".198","0.91",".246","69.3 %","68","68","80","3.13","3.13","0.00","3.64","3.47"
"Twins","9.49","2.55","3.71","1.09","25.7 %","6.9 %","18.8 %",".237","1.18",".297","77.5 %","78","80","90","3.65","3.66","-0.01","4.09","3.75"
"Royals","9.41","4.50","2.09","0.82","24.0 %","11.5 %","12.5 %",".247","1.45",".317","68.5 %","104","85","101","4.91","3.80","1.10","4.61","4.45"
"Indians","13.50","4.64","2.91","1.27","35.6 %","12.2 %","23.3 %",".182","1.17",".262","87.7 %","53","84","86","2.53","3.87","-1.34","3.91","3.39"
"Dodgers","10.50","4.13","2.55","1.13","28.6 %","11.2 %","17.4 %",".172","1.08",".214","68.8 %","80","89","88","3.38","3.88","-0.51","3.91","3.93"
"Reds","11.42","5.19","2.20","1.04","30.1 %","13.7 %","16.4 %",".206","1.33",".282","74.3 %","81","86","83","3.63","3.91","-0.27","3.67","4.12"
"Yankees","9.15","2.75","3.33","1.37","23.5 %","7.1 %","16.5 %",".253","1.32",".304","68.8 %","80","87","84","3.66","4.08","-0.42","3.81","3.83"
"Rockies","6.75","6.19","1.09","0.00","18.2 %","16.7 %","1.5 %",".132","1.13",".171","95.0 %","10","87","116","0.56","4.15","-3.59","5.27","5.64"
"Cubs","10.48","6.99","1.50","0.64","26.2 %","17.5 %","8.7 %",".167","1.38",".224","75.9 %","65","98","109","2.86","4.34","-1.48","4.83","5.00"
"Mets","11.17","2.79","4.00","1.86","29.3 %","7.3 %","22.0 %",".224","1.19",".271","80.5 %","101","100","79","4.19","4.35","-0.16","3.51","3.36"
"Giants","8.65","4.50","1.92","1.04","22.5 %","11.7 %","10.8 %",".196","1.23",".232","69.4 %","91","105","114","3.81","4.41","-0.60","5.05","4.71"
"Athletics","8.68","2.25","3.86","1.61","24.6 %","6.4 %","18.2 %",".218","1.04",".246","75.0 %","87","102","85","3.86","4.57","-0.71","3.88","3.58"
"Brewers","11.41","3.90","2.93","1.67","29.3 %","10.0 %","19.3 %",".250","1.39",".325","80.3 %","100","102","89","4.45","4.57","-0.12","3.95","3.71"
"Mariners","11.25","4.82","2.33","1.29","26.9 %","11.5 %","15.4 %",".243","1.50",".319","54.5 %","167","103","108","7.39","4.61","2.79","4.95","4.18"
"Tigers","10.00","3.67","2.73","1.67","27.0 %","9.9 %","17.1 %",".200","1.15",".231","79.2 %","86","100","98","4.00","4.62","-0.62","4.50","4.00"
"Orioles","8.04","4.18","1.92","0.96","19.8 %","10.3 %","9.5 %",".287","1.57",".350","80.4 %","89","99","115","4.18","4.75","-0.57","5.28","4.81"
"Phillies","8.59","4.91","1.75","1.23","22.6 %","12.9 %","9.7 %",".262","1.50",".320","83.8 %","84","106","102","3.68","4.82","-1.13","4.54","4.79"
"Rangers","8.53","4.62","1.85","1.42","22.0 %","11.9 %","10.1 %",".242","1.42",".284","86.0 %","56","105","115","2.84","5.03","-2.19","5.25","4.80"
"Angels","6.81","4.31","1.58","1.36","17.7 %","11.2 %","6.5 %",".221","1.31",".239","72.4 %","91","115","128","4.08","5.26","-1.17","5.85","5.27"
"Astros","10.55","2.21","4.78","2.70","27.6 %","5.8 %","21.8 %",".248","1.23",".275","76.0 %","127","125","92","5.65","5.67","-0.02","4.21","3.45"
"White Sox","6.65","4.98","1.33","1.66","18.2 %","13.6 %","4.6 %",".184","1.20",".179","98.0 %","55","125","120","2.49","5.80","-3.31","5.51","5.46"
"Marlins","9.47","4.91","1.93","2.10","23.3 %","12.1 %","11.2 %",".230","1.44",".254","65.4 %","159","140","116","6.66","6.02","0.64","5.15","4.65"
"Red Sox","8.58","6.31","1.36","1.77","20.0 %","14.7 %","5.3 %",".278","1.82",".320","74.7 %","115","133","132","5.55","6.05","-0.49","6.06","5.49"
"Braves","10.42","5.21","2.00","2.37","24.7 %","12.4 %","12.4 %",".286","1.74",".340","70.4 %","160","142","96","7.11","6.21","0.89","4.26","4.43"
"Diamondbacks","9.00","5.21","1.73","2.37","22.6 %","13.1 %","9.5 %",".247","1.53",".265","95.5 %","86","145","133","3.79","6.37","-2.58","5.88","5.12"
"Nationals","9.00","5.06","1.78","2.25","21.1 %","11.8 %","9.2 %",".308","1.81",".356","74.8 %","150","145","127","6.75","6.53","0.22","5.64","4.90"
