"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Mets","10.80","2.70","4.00","0.00","30.8 %","7.7 %","23.1 %",".250","1.20",".375","66.7 %","83","40","68","3.60","1.71","1.89","3.01","3.25"
"Padres","9.22","2.63","3.50","0.33","23.7 %","6.8 %","17.0 %",".278","1.39",".367","75.1 %","70","62","95","2.96","2.74","0.23","4.23","3.93"
"Reds","10.57","1.96","5.40","0.78","27.6 %","5.1 %","22.5 %",".261","1.26",".349","73.5 %","78","61","82","3.52","2.78","0.74","3.64","3.33"
"Twins","10.48","0.40","26.00","1.21","28.9 %","1.1 %","27.8 %",".250","1.03",".322","90.9 %","35","63","64","1.61","2.90","-1.29","2.94","2.76"
"Cubs","9.00","1.80","5.00","0.90","24.1 %","4.8 %","19.3 %",".228","1.10",".281","83.3 %","51","70","79","2.25","3.11","-0.86","3.50","3.39"
"Dodgers","10.61","1.61","6.60","1.29","29.2 %","4.4 %","24.8 %",".208","0.96",".261","68.4 %","92","79","83","3.86","3.46","0.39","3.67","3.13"
"Diamondbacks","7.92","1.80","4.40","1.08","21.8 %","5.0 %","16.8 %",".221","1.04",".257","83.3 %","49","85","101","2.16","3.73","-1.57","4.48","4.01"
"Angels","8.75","3.80","2.30","0.76","24.0 %","10.4 %","13.5 %",".179","1.06",".220","82.6 %","59","85","92","2.66","3.89","-1.23","4.22","4.30"
"Nationals","8.59","2.45","3.50","1.23","25.5 %","7.3 %","18.2 %",".196","0.95",".229","71.4 %","82","86","84","3.68","3.90","-0.21","3.75","3.74"
"Cardinals","9.14","4.57","2.00","0.83","25.6 %","12.8 %","12.8 %",".176","1.11",".220","85.6 %","59","93","108","2.49","4.04","-1.55","4.77","4.51"
"Brewers","9.69","3.12","3.11","1.04","25.7 %","8.3 %","17.4 %",".219","1.15",".277","80.5 %","70","91","96","3.12","4.06","-0.94","4.24","3.81"
"Athletics","11.57","3.09","3.75","1.54","31.6 %","8.4 %","23.2 %",".235","1.20",".314","69.7 %","112","93","80","5.01","4.16","0.86","3.63","3.28"
"Mariners","9.48","3.16","3.00","1.44","25.4 %","8.5 %","16.9 %",".212","1.15",".250","86.7 %","65","97","87","2.87","4.33","-1.46","3.97","3.84"
"Blue Jays","8.56","5.27","1.63","0.66","21.1 %","13.0 %","8.1 %",".240","1.50",".303","77.7 %","86","94","122","3.95","4.35","-0.40","5.58","5.03"
"Yankees","10.08","5.04","2.00","1.08","24.8 %","12.4 %","12.4 %",".240","1.48",".308","72.6 %","109","98","113","5.04","4.57","0.47","5.16","4.55"
"Giants","7.08","2.21","3.20","1.33","18.6 %","5.8 %","12.8 %",".241","1.18",".267","64.2 %","116","110","113","4.87","4.59","0.28","5.02","4.34"
"Royals","8.10","3.00","2.70","1.50","19.7 %","7.3 %","12.4 %",".310","1.63",".362","58.1 %","153","104","94","7.20","4.68","2.52","4.30","4.23"
"Indians","9.82","2.45","4.00","1.84","25.0 %","6.3 %","18.8 %",".271","1.36",".325","65.5 %","115","103","84","5.52","4.71","0.81","3.82","3.64"
"Braves","9.17","4.08","2.25","1.53","24.3 %","10.8 %","13.5 %",".242","1.36",".289","60.6 %","115","108","90","5.09","4.74","0.35","4.00","4.24"
"Red Sox","9.27","4.64","2.00","1.36","22.5 %","11.3 %","11.3 %",".271","1.61",".330","66.0 %","130","105","107","6.27","4.76","1.51","4.90","4.61"
"Orioles","6.75","4.30","1.57","1.23","16.2 %","10.3 %","5.9 %",".279","1.64",".313","70.8 %","92","99","95","4.30","4.92","-0.62","4.37","4.41"
"White Sox","8.58","4.76","1.80","1.27","21.4 %","11.9 %","9.5 %",".266","1.55",".321","71.8 %","112","106","108","5.08","4.94","0.14","4.93","4.85"
"Rangers","7.33","4.00","1.83","1.33","19.6 %","10.7 %","8.9 %",".214","1.22",".236","81.6 %","66","106","122","3.33","5.07","-1.73","5.57","4.98"
"Rockies","7.75","2.50","3.10","1.75","19.6 %","6.3 %","13.3 %",".269","1.36",".299","66.4 %","79","109","103","4.00","5.10","-1.10","4.56","4.20"
"Marlins","7.52","3.08","2.44","2.05","20.2 %","8.3 %","11.9 %",".232","1.22",".239","81.3 %","98","131","125","4.10","5.64","-1.54","5.55","4.70"
"Tigers","9.33","4.33","2.15","2.33","22.8 %","10.6 %","12.2 %",".278","1.59",".315","76.7 %","93","133","122","4.33","6.18","-1.84","5.61","4.61"
"Phillies","5.73","4.09","1.40","2.05","14.6 %","10.4 %","4.2 %",".291","1.59",".299","71.4 %","130","138","122","5.73","6.26","-0.53","5.38","5.37"
"Pirates","12.17","3.80","3.20","3.04","31.1 %","9.7 %","21.4 %",".239","1.35",".269","78.0 %","132","143","83","5.70","6.30","-0.59","3.67","3.48"
"Rays","7.53","5.65","1.33","1.88","17.3 %","13.0 %","4.3 %",".286","1.81",".315","61.4 %","148","143","123","6.59","6.35","0.24","5.64","5.42"
"Astros","8.47","4.76","1.78","2.65","20.8 %","11.7 %","9.1 %",".279","1.65",".298","85.7 %","119","149","122","5.29","6.74","-1.45","5.61","5.04"
