"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Reds","10.89","3.79","2.88","0.00","29.9 %","10.4 %","19.5 %",".232","1.26",".348","83.3 %","42","45","84","1.89","2.06","-0.16","3.73","3.69"
"Indians","9.13","2.38","3.83","0.00","25.8 %","6.7 %","19.1 %",".195","0.97",".271","87.0 %","17","46","87","0.79","2.11","-1.32","3.95","3.66"
"Giants","8.62","1.44","6.00","0.29","25.6 %","4.3 %","21.4 %",".188","0.83",".247","85.4 %","34","52","67","1.44","2.19","-0.76","2.98","3.18"
"Padres","11.22","3.51","3.20","0.70","29.1 %","9.1 %","20.0 %",".212","1.21",".292","75.3 %","66","68","73","2.81","3.02","-0.21","3.25","3.44"
"Dodgers","7.67","2.45","3.13","0.31","19.8 %","6.4 %","13.5 %",".237","1.19",".295","61.2 %","102","73","103","4.30","3.18","1.12","4.57","4.30"
"Rockies","9.00","3.77","2.38","0.58","25.0 %","10.5 %","14.5 %",".162","1.00",".205","67.4 %","63","70","102","3.19","3.31","-0.12","4.53","4.26"
"Rays","9.00","3.67","2.45","0.67","22.3 %","9.1 %","13.2 %",".282","1.56",".358","63.8 %","115","77","91","5.33","3.40","1.93","4.20","4.24"
"Red Sox","10.35","2.70","3.83","0.90","28.8 %","7.5 %","21.3 %",".167","0.90",".213","81.4 %","56","76","83","2.70","3.41","-0.71","3.80","3.45"
"Angels","9.99","1.48","6.75","1.11","29.4 %","4.4 %","25.0 %",".167","0.74",".204","100.0 %","33","79","81","1.48","3.58","-2.10","3.70","3.06"
"Athletics","7.86","3.76","2.09","0.68","20.9 %","10.0 %","10.9 %",".204","1.18",".247","68.5 %","92","86","113","4.10","3.82","0.28","5.18","4.73"
"Pirates","11.39","2.11","5.40","1.69","31.8 %","5.9 %","25.9 %",".175","0.89",".204","74.6 %","88","86","75","3.80","3.82","-0.03","3.34","3.01"
"Mariners","9.93","4.34","2.29","0.93","24.4 %","10.7 %","13.7 %",".259","1.52",".333","66.2 %","126","87","96","5.59","3.90","1.68","4.41","4.31"
"Cubs","9.58","4.35","2.20","0.87","25.3 %","11.5 %","13.8 %",".197","1.21",".250","86.2 %","60","89","80","2.61","3.94","-1.33","3.55","3.99"
"Diamondbacks","11.12","5.82","1.91","1.06","29.2 %","15.3 %","13.9 %",".180","1.29",".237","83.3 %","72","96","89","3.18","4.21","-1.04","3.97","4.44"
"Braves","10.45","4.35","2.40","1.31","28.6 %","11.9 %","16.7 %",".203","1.21",".255","96.2 %","49","96","92","2.18","4.23","-2.05","4.08","3.98"
"Astros","10.18","3.54","2.88","1.77","26.7 %","9.3 %","17.4 %",".221","1.23",".260","78.4 %","89","107","93","3.98","4.84","-0.85","4.24","3.94"
"Brewers","8.41","7.08","1.19","0.89","20.0 %","16.8 %","3.2 %",".215","1.62",".259","66.2 %","130","112","126","5.75","4.98","0.77","5.56","5.64"
"Cardinals","9.82","4.50","2.18","1.64","27.3 %","12.5 %","14.8 %",".158","1.05",".167","97.8 %","39","116","111","1.64","5.03","-3.40","4.93","4.34"
"Royals","8.53","2.84","3.00","1.78","20.3 %","6.8 %","13.6 %",".318","1.66",".372","68.4 %","143","115","109","6.75","5.19","1.56","4.98","4.39"
"Blue Jays","9.90","5.85","1.69","1.35","23.9 %","14.1 %","9.8 %",".221","1.50",".269","68.4 %","117","112","113","5.40","5.21","0.19","5.15","4.83"
"Yankees","9.86","4.29","2.30","1.71","22.1 %","9.6 %","12.5 %",".304","1.81",".369","69.8 %","149","111","99","6.86","5.21","1.64","4.54","4.25"
"White Sox","10.46","5.06","2.07","1.69","25.4 %","12.3 %","13.1 %",".257","1.58",".319","81.1 %","105","113","97","4.73","5.24","-0.51","4.44","4.31"
"Phillies","7.11","3.79","1.88","1.89","17.1 %","9.1 %","8.0 %",".291","1.63",".317","56.8 %","161","128","126","7.11","5.79","1.31","5.57","5.01"
"Tigers","7.84","5.66","1.38","1.74","20.9 %","15.1 %","5.8 %",".205","1.35",".216","89.3 %","65","127","126","3.05","5.88","-2.83","5.77","5.47"
"Twins","6.59","8.56","0.77","1.32","14.7 %","19.1 %","-4.4 %",".259","1.98",".286","67.5 %","145","140","153","7.24","6.73","0.52","7.30","6.83"
"Rangers","7.58","2.84","2.67","2.84","18.8 %","7.1 %","11.8 %",".293","1.47",".302","84.8 %","113","151","125","5.68","7.21","-1.53","5.73","4.69"
"Nationals","9.00","3.79","2.38","2.84","21.8 %","9.2 %","12.6 %",".267","1.47",".280","72.0 %","148","160","122","6.63","7.21","-0.58","5.41","4.46"
"Mets","10.55","4.64","2.27","3.38","24.3 %","10.7 %","13.6 %",".308","1.83",".345","66.0 %","173","171","115","7.17","7.43","-0.26","5.08","4.32"
"Orioles","7.55","4.35","1.73","2.90","17.2 %","9.9 %","7.3 %",".311","1.81",".323","60.9 %","192","158","131","9.00","7.57","1.43","6.01","5.09"
"Marlins","10.24","4.19","2.44","3.72","23.9 %","9.8 %","14.1 %",".266","1.55",".265","74.6 %","189","194","118","7.91","8.33","-0.42","5.22","4.29"
