"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Red Sox","12.60","3.15","4.00","0.00","34.6 %","8.6 %","25.9 %",".151","0.90",".244","79.0 %","28","36","66","1.35","1.61","-0.26","3.01","2.94"
"Reds","12.27","2.45","5.00","0.49","36.2 %","7.3 %","29.0 %",".109","0.65",".158","75.5 %","33","44","81","1.47","2.01","-0.54","3.58","2.88"
"Mets","11.79","2.28","5.17","0.38","34.4 %","6.7 %","27.8 %",".145","0.76",".216","85.2 %","37","46","71","1.52","2.03","-0.51","3.16","2.83"
"Braves","10.48","1.61","6.50","0.40","31.7 %","4.9 %","26.8 %",".156","0.72",".220","100.0 %","9","48","59","0.40","2.14","-1.74","2.63","2.60"
"Twins","9.58","1.31","7.33","0.44","26.5 %","3.6 %","22.9 %",".238","1.06",".316","77.7 %","56","47","67","2.61","2.15","0.46","3.06","3.26"
"Diamondbacks","8.88","2.22","4.00","0.37","22.9 %","5.7 %","17.1 %",".323","1.56",".419","65.6 %","92","57","85","4.07","2.52","1.55","3.78","3.80"
"Cardinals","7.71","4.24","1.82","0.00","19.8 %","10.9 %","8.9 %",".236","1.37",".304","66.7 %","91","70","119","3.86","3.04","0.81","5.26","4.89"
"Padres","9.47","2.10","4.50","0.70","25.0 %","5.6 %","19.4 %",".190","0.97",".239","70.3 %","58","69","83","2.45","3.06","-0.60","3.67","3.37"
"Angels","11.03","3.77","2.92","0.87","28.4 %","9.7 %","18.7 %",".269","1.45",".372","74.8 %","81","76","66","3.77","3.47","0.30","2.98","3.25"
"Cubs","12.27","3.44","3.57","0.98","31.7 %","8.9 %","22.8 %",".217","1.20",".310","76.6 %","90","80","89","3.93","3.54","0.39","3.97","3.33"
"Rays","9.46","2.54","3.73","0.92","26.6 %","7.1 %","19.5 %",".174","0.90",".215","78.5 %","57","83","92","2.54","3.68","-1.14","4.23","3.62"
"Orioles","10.66","2.49","4.29","1.42","29.1 %","6.8 %","22.3 %",".229","1.14",".290","59.8 %","113","78","76","5.33","3.73","1.60","3.48","3.33"
"Rangers","9.51","3.86","2.47","1.03","24.7 %","10.0 %","14.7 %",".224","1.29",".280","84.2 %","61","83","97","3.09","3.96","-0.87","4.46","4.21"
"Mariners","6.68","2.32","2.88","1.16","18.1 %","6.3 %","11.8 %",".244","1.19",".272","76.4 %","79","93","94","3.48","4.18","-0.70","4.30","4.30"
"Dodgers","9.45","1.35","7.00","1.80","27.3 %","3.9 %","23.4 %",".205","0.90",".229","82.1 %","86","99","77","3.60","4.31","-0.71","3.40","3.23"
"Phillies","8.31","1.66","5.00","1.66","21.3 %","4.3 %","17.0 %",".300","1.43",".348","63.0 %","99","94","70","4.57","4.32","0.25","3.12","3.50"
"Astros","10.62","2.66","4.00","1.77","27.0 %","6.7 %","20.2 %",".268","1.38",".333","89.7 %","79","98","88","3.54","4.44","-0.90","4.04","3.59"
"Yankees","7.29","3.00","2.43","1.29","21.3 %","8.8 %","12.5 %",".219","1.10",".245","90.4 %","56","95","106","2.57","4.45","-1.88","4.87","4.48"
"Pirates","11.08","5.68","1.95","1.14","27.3 %","14.0 %","13.3 %",".258","1.61",".351","72.3 %","125","103","116","5.40","4.57","0.83","5.13","4.51"
"Indians","7.13","4.08","1.75","1.02","17.1 %","9.8 %","7.3 %",".288","1.64",".333","66.2 %","127","101","113","6.11","4.63","1.48","5.18","5.06"
"Athletics","8.64","1.62","5.33","2.16","23.9 %","4.5 %","19.4 %",".234","1.08",".250","100.0 %","61","111","92","2.70","4.95","-2.25","4.22","3.79"
"White Sox","9.50","3.50","2.71","2.00","22.6 %","8.3 %","14.3 %",".316","1.72",".377","56.8 %","188","115","87","8.50","5.33","3.17","3.98","4.00"
"Rockies","8.85","5.31","1.67","1.77","20.6 %","12.4 %","8.3 %",".306","1.87",".361","61.7 %","140","119","121","7.08","5.57","1.51","5.37","5.03"
"Tigers","7.76","6.21","1.25","1.55","18.9 %","15.2 %","3.8 %",".227","1.55",".250","82.5 %","86","129","131","4.03","6.01","-1.97","6.03","5.60"
"Royals","7.71","4.82","1.60","2.41","17.2 %","10.8 %","6.5 %",".378","2.20",".426","65.7 %","195","150","132","9.16","6.75","2.41","6.04","5.23"
"Nationals","7.90","2.63","3.00","3.29","20.7 %","6.9 %","13.8 %",".280","1.39",".274","76.0 %","147","160","109","6.59","7.20","-0.62","4.85","4.33"
"Marlins","8.14","6.86","1.19","2.57","18.3 %","15.4 %","2.9 %",".299","2.00",".323","66.5 %","174","176","140","7.29","7.55","-0.26","6.20","5.77"
"Brewers","7.18","5.47","1.31","2.73","16.7 %","12.7 %","4.0 %",".296","1.82",".304","64.4 %","171","167","145","7.86","7.62","0.24","6.54","5.62"
"Giants","4.80","6.00","0.80","2.40","11.1 %","13.9 %","-2.8 %",".328","2.00",".327","66.9 %","200","187","152","8.40","7.81","0.59","6.73","6.40"
"Blue Jays","7.28","8.49","0.86","3.34","16.6 %","19.3 %","-2.8 %",".299","2.12",".293","67.2 %","204","199","151","9.40","9.25","0.16","6.91","6.70"
