"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Yankees","15.95","1.84","8.67","0.61","43.3 %","5.0 %","38.3 %",".263","1.23",".467","78.3 %","67","26","31","3.07","1.17","1.90","1.37","1.84"
"Reds","10.88","2.01","5.40","0.40","30.7 %","5.7 %","25.0 %",".193","0.94",".273","86.7 %","27","45","65","1.21","2.05","-0.84","2.89","2.97"
"Red Sox","12.67","2.20","5.75","1.10","35.4 %","6.2 %","29.2 %",".180","0.92",".250","82.0 %","57","61","60","2.76","2.72","0.03","2.72","2.66"
"Mets","7.82","4.26","1.83","0.00","22.0 %","12.0 %","10.0 %",".159","1.03",".212","92.3 %","17","66","108","0.71","2.90","-2.19","4.78","4.73"
"Astros","13.25","4.08","3.25","1.02","35.6 %","11.0 %","24.7 %",".215","1.25",".324","83.3 %","69","69","65","3.06","3.10","-0.04","2.98","3.20"
"Twins","8.88","1.48","6.00","0.74","22.2 %","3.7 %","18.5 %",".307","1.44",".387","76.7 %","87","69","89","4.07","3.17","0.90","4.07","3.73"
"Giants","10.50","3.00","3.50","0.75","28.0 %","8.0 %","20.0 %",".233","1.21",".317","74.5 %","89","77","91","3.75","3.21","0.54","4.04","3.61"
"Dodgers","9.58","1.74","5.50","0.87","25.0 %","4.6 %","20.5 %",".220","1.06",".276","66.0 %","42","74","65","1.74","3.21","-1.47","2.92","2.91"
"Rays","9.72","2.52","3.86","0.72","26.5 %","6.9 %","19.6 %",".228","1.12",".302","85.1 %","57","75","86","2.52","3.29","-0.77","3.92","3.53"
"Blue Jays","11.45","4.50","2.55","0.82","29.5 %","11.6 %","17.9 %",".181","1.18",".245","74.4 %","80","75","82","3.68","3.49","0.20","3.75","3.83"
"Orioles","8.41","3.98","2.11","0.44","19.8 %","9.4 %","10.4 %",".294","1.67",".369","54.9 %","160","76","103","7.52","3.61","3.92","4.73","4.64"
"Indians","6.75","1.80","3.75","0.90","18.8 %","5.0 %","13.8 %",".237","1.10",".271","99.0 %","28","79","96","1.35","3.61","-2.26","4.40","4.29"
"Padres","9.28","1.69","5.50","1.27","24.2 %","4.4 %","19.8 %",".256","1.22",".311","65.8 %","119","84","99","5.06","3.68","1.38","4.37","3.68"
"Marlins","11.57","9.00","1.29","0.00","28.6 %","22.2 %","6.4 %",".229","1.79",".367","88.5 %","46","89","113","1.93","3.86","-1.93","4.99","5.70"
"Rockies","7.71","4.96","1.56","0.55","18.9 %","12.2 %","6.8 %",".246","1.53",".300","76.3 %","66","84","118","3.31","3.95","-0.64","5.22","5.12"
"White Sox","8.00","3.00","2.67","1.00","22.5 %","8.5 %","14.1 %",".172","0.94",".196","85.5 %","44","87","103","2.00","4.05","-2.05","4.70","4.30"
"Cardinals","12.71","3.71","3.43","1.59","31.2 %","9.1 %","22.1 %",".304","1.65",".429","56.5 %","187","94","75","7.94","4.10","3.84","3.32","3.34"
"Brewers","9.33","4.33","2.15","1.00","25.2 %","11.7 %","13.5 %",".206","1.22",".258","80.5 %","68","93","104","3.00","4.14","-1.14","4.61","4.39"
"Athletics","9.24","3.55","2.60","1.42","24.8 %","9.5 %","15.2 %",".232","1.26",".277","75.8 %","96","99","104","4.26","4.40","-0.14","4.78","4.31"
"Angels","9.35","3.81","2.45","1.38","24.6 %","10.0 %","14.6 %",".206","1.19",".242","94.9 %","54","101","114","2.42","4.64","-2.21","5.24","4.38"
"Diamondbacks","9.31","2.33","4.00","1.86","22.5 %","5.6 %","16.9 %",".337","1.71",".407","73.9 %","137","109","77","6.05","4.77","1.29","3.41","3.63"
"Pirates","10.08","3.24","3.11","1.80","27.2 %","8.7 %","18.5 %",".226","1.20",".267","83.3 %","92","108","96","3.96","4.77","-0.81","4.24","3.81"
"Cubs","8.27","6.53","1.27","0.87","20.9 %","16.5 %","4.4 %",".237","1.60",".291","79.5 %","80","108","124","3.48","4.81","-1.33","5.48","5.62"
"Nationals","7.52","2.66","2.83","1.77","19.8 %","7.0 %","12.8 %",".228","1.18",".241","61.9 %","128","114","124","5.75","5.13","0.62","5.51","4.58"
"Royals","8.76","4.01","2.18","1.82","20.7 %","9.5 %","11.2 %",".288","1.66",".333","80.0 %","109","119","104","5.11","5.36","-0.25","4.74","4.57"
"Rangers","6.12","3.96","1.55","1.44","14.2 %","9.2 %","5.0 %",".308","1.76",".337","56.9 %","114","115","130","5.76","5.49","0.27","5.96","5.31"
"Phillies","9.39","7.43","1.26","1.17","22.2 %","17.6 %","4.6 %",".244","1.74",".305","85.1 %","80","126","145","3.52","5.69","-2.17","6.42","5.67"
"Braves","7.52","3.10","2.43","2.21","20.0 %","8.2 %","11.8 %",".256","1.33",".268","80.0 %","110","132","111","4.87","5.77","-0.90","4.92","4.54"
"Mariners","10.66","8.17","1.30","1.78","22.9 %","17.6 %","5.3 %",".308","2.21",".389","72.0 %","152","139","122","6.75","6.25","0.50","5.57","5.47"
"Tigers","5.91","4.37","1.35","2.31","13.9 %","10.3 %","3.6 %",".281","1.66",".281","73.8 %","132","148","133","6.17","6.87","-0.70","6.09","5.48"
