"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Mets","10.64","2.86","3.71","0.41","29.9 %","8.1 %","21.8 %",".250","1.23",".358","62.5 %","104","55","77","4.50","2.40","2.10","3.43","3.42"
"Twins","10.25","0.34","30.00","1.03","28.6 %","1.0 %","27.6 %",".252","1.03",".329","92.4 %","29","58","65","1.37","2.64","-1.28","2.98","2.78"
"Cubs","9.00","1.96","4.60","0.78","24.5 %","5.3 %","19.2 %",".213","1.04",".266","84.9 %","45","67","83","1.96","3.00","-1.04","3.68","3.49"
"Royals","8.06","2.82","2.86","0.40","21.7 %","7.6 %","14.1 %",".238","1.21",".302","63.9 %","86","69","84","4.03","3.08","0.95","3.83","3.90"
"Nationals","9.90","2.70","3.67","0.90","29.0 %","7.9 %","21.1 %",".186","0.95",".239","80.3 %","60","71","72","2.70","3.21","-0.51","3.21","3.39"
"Mariners","10.94","4.44","2.46","0.68","29.1 %","11.8 %","17.3 %",".188","1.18",".258","71.9 %","77","75","82","3.42","3.37","0.05","3.74","3.88"
"Braves","10.24","3.26","3.14","0.93","29.0 %","9.2 %","19.7 %",".188","1.03",".244","64.0 %","73","77","78","3.26","3.37","-0.11","3.46","3.59"
"Reds","10.64","2.05","5.20","1.23","27.1 %","5.2 %","21.9 %",".267","1.32",".344","69.8 %","100","76","82","4.50","3.44","1.06","3.66","3.35"
"Giants","8.14","2.14","3.80","0.86","22.6 %","6.0 %","16.7 %",".195","0.95",".232","67.7 %","82","87","99","3.43","3.64","-0.21","4.39","3.82"
"Angels","8.75","3.80","2.30","0.76","24.0 %","10.4 %","13.5 %",".179","1.06",".220","82.6 %","59","85","92","2.66","3.89","-1.23","4.22","4.30"
"Brewers","9.76","1.95","5.00","1.30","27.0 %","5.4 %","21.6 %",".225","1.05",".279","87.1 %","59","87","79","2.60","3.90","-1.30","3.53","3.24"
"Dodgers","10.74","1.53","7.00","1.84","28.9 %","4.1 %","24.8 %",".228","1.06",".274","69.1 %","110","96","79","4.60","4.20","0.40","3.51","3.11"
"Padres","9.22","2.96","3.11","1.32","22.2 %","7.1 %","15.1 %",".322","1.68",".398","73.1 %","116","97","103","4.94","4.27","0.66","4.56","4.14"
"Blue Jays","9.19","4.88","1.88","0.86","23.0 %","12.2 %","10.8 %",".235","1.44",".298","77.6 %","81","93","112","3.73","4.33","-0.60","5.12","4.69"
"Athletics","11.51","2.66","4.33","1.77","31.7 %","7.3 %","24.4 %",".230","1.13",".295","67.0 %","119","98","79","5.31","4.39","0.92","3.60","3.15"
"Orioles","8.31","4.15","2.00","1.04","20.3 %","10.1 %","10.1 %",".257","1.50",".308","70.3 %","89","90","89","4.15","4.43","-0.27","4.07","4.03"
"Diamondbacks","6.38","3.38","1.89","1.13","17.0 %","9.0 %","8.0 %",".222","1.21",".243","81.4 %","76","106","125","3.38","4.67","-1.30","5.53","5.04"
"Red Sox","9.27","4.64","2.00","1.36","22.5 %","11.3 %","11.3 %",".271","1.61",".330","66.0 %","130","105","107","6.27","4.76","1.51","4.90","4.61"
"Indians","9.64","4.34","2.22","1.45","24.1 %","10.8 %","13.3 %",".260","1.50",".320","76.6 %","90","104","94","4.34","4.77","-0.43","4.28","4.27"
"Rangers","7.53","3.77","2.00","1.26","20.3 %","10.2 %","10.2 %",".212","1.19",".237","82.2 %","62","101","117","3.14","4.82","-1.68","5.36","4.81"
"Marlins","8.06","3.22","2.50","1.61","22.0 %","8.8 %","13.2 %",".217","1.16",".237","73.5 %","96","112","113","4.03","4.83","-0.80","4.99","4.44"
"Pirates","12.36","2.75","4.50","2.29","32.9 %","7.3 %","25.6 %",".213","1.12",".256","68.8 %","117","109","73","5.03","4.84","0.19","3.26","2.99"
"Cardinals","10.31","5.40","1.91","1.47","27.6 %","14.5 %","13.2 %",".172","1.20",".200","85.1 %","81","116","112","3.44","5.01","-1.58","4.95","4.52"
"Yankees","9.38","5.25","1.79","1.50","22.3 %","12.5 %","9.8 %",".274","1.67",".333","66.8 %","147","116","120","6.75","5.42","1.33","5.49","4.87"
"White Sox","8.82","5.08","1.74","1.60","21.6 %","12.4 %","9.2 %",".273","1.63",".323","67.9 %","136","117","110","6.15","5.44","0.71","5.02","4.91"
"Phillies","5.23","3.05","1.71","1.74","13.5 %","7.9 %","5.6 %",".268","1.40",".273","64.1 %","129","123","119","5.66","5.58","0.08","5.28","5.10"
"Tigers","9.60","4.20","2.29","2.10","23.2 %","10.1 %","13.0 %",".287","1.63",".337","75.2 %","96","123","118","4.50","5.71","-1.21","5.40","4.48"
"Rays","7.16","4.96","1.44","1.65","17.2 %","11.9 %","5.3 %",".267","1.62",".293","62.2 %","130","132","117","5.79","5.85","-0.06","5.35","5.22"
"Astros","9.43","4.71","2.00","2.57","23.4 %","11.7 %","11.7 %",".265","1.57",".291","89.4 %","106","141","115","4.71","6.40","-1.69","5.25","4.70"
"Rockies","6.81","2.82","2.42","3.05","16.6 %","6.9 %","9.7 %",".288","1.51",".280","65.4 %","102","156","116","5.17","7.28","-2.12","5.16","4.69"
