"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Yankees","12.81","3.20","4.00","0.00","35.9 %","9.0 %","26.9 %",".169","0.97",".279","79.0 %","40","31","65","1.83","1.43","0.40","2.95","2.93"
"Phillies","11.25","2.53","4.44","0.84","31.3 %","7.0 %","24.2 %",".214","1.06",".297","78.6 %","64","65","84","2.81","2.96","-0.15","3.73","3.16"
"Twins","11.76","3.05","3.86","0.87","31.4 %","8.1 %","23.3 %",".244","1.26",".347","74.4 %","84","66","79","3.92","3.02","0.90","3.59","3.30"
"Pirates","12.86","2.57","5.00","1.29","33.9 %","6.8 %","27.1 %",".236","1.21",".333","91.6 %","60","69","82","2.57","3.07","-0.50","3.63","2.96"
"Cubs","9.45","6.08","1.56","0.00","24.1 %","15.5 %","8.6 %",".245","1.58",".343","81.0 %","57","71","105","2.70","3.14","-0.44","4.78","5.01"
"Blue Jays","10.32","2.38","4.33","1.19","29.9 %","6.9 %","23.0 %",".198","0.97",".250","84.3 %","60","74","70","2.78","3.43","-0.66","3.21","3.20"
"Astros","7.62","2.77","2.75","0.69","22.9 %","8.3 %","14.6 %",".116","0.69",".129","93.0 %","31","82","105","1.38","3.68","-2.29","4.82","4.21"
"Dodgers","10.80","2.08","5.20","1.25","30.6 %","5.9 %","24.7 %",".182","0.88",".229","84.3 %","59","85","93","2.49","3.72","-1.23","4.13","3.15"
"Orioles","10.38","5.19","2.00","0.69","28.0 %","14.0 %","14.0 %",".220","1.35",".305","75.3 %","81","79","95","3.81","3.75","0.06","4.36","4.39"
"Diamondbacks","10.97","2.11","5.20","1.27","30.2 %","5.8 %","24.4 %",".195","0.94",".250","85.9 %","67","88","79","2.95","3.87","-0.92","3.53","3.11"
"Reds","11.47","3.33","3.44","1.48","31.6 %","9.2 %","22.5 %",".193","1.07",".245","74.8 %","91","89","74","4.07","4.04","0.03","3.29","3.31"
"Braves","10.45","5.66","1.85","0.87","23.3 %","12.6 %","10.7 %",".284","1.84",".371","64.5 %","128","99","115","5.66","4.33","1.33","5.09","4.73"
"Royals","9.30","5.75","1.62","0.89","24.7 %","15.3 %","9.4 %",".225","1.43",".292","80.9 %","75","100","102","3.54","4.49","-0.95","4.68","4.83"
"Mariners","10.45","4.35","2.40","1.31","26.4 %","11.0 %","15.4 %",".228","1.35",".288","69.8 %","108","101","106","4.79","4.52","0.27","4.85","4.23"
"Brewers","9.20","3.86","2.38","1.48","25.2 %","10.6 %","14.6 %",".218","1.22",".257","76.7 %","94","103","94","4.15","4.60","-0.44","4.16","4.17"
"Rays","10.58","2.78","3.80","1.95","27.9 %","7.4 %","20.6 %",".262","1.33",".321","72.3 %","119","104","74","5.29","4.61","0.68","3.39","3.47"
"Athletics","10.05","5.02","2.00","1.26","25.8 %","12.9 %","12.9 %",".226","1.40",".286","76.9 %","99","105","111","4.40","4.68","-0.28","5.09","4.62"
"Rockies","9.35","5.71","1.64","1.04","22.5 %","13.8 %","8.8 %",".235","1.56",".292","83.3 %","68","99","107","3.63","4.71","-1.08","4.82","4.84"
"Tigers","9.15","4.58","2.00","1.37","23.0 %","11.5 %","11.5 %",".263","1.53",".321","82.1 %","88","104","100","4.12","4.84","-0.72","4.58","4.40"
"Rangers","7.85","4.42","1.78","0.98","20.8 %","11.7 %","9.1 %",".200","1.20",".234","76.6 %","78","102","106","3.93","4.85","-0.92","4.84","4.66"
"Giants","9.35","4.15","2.25","1.56","25.0 %","11.1 %","13.9 %",".190","1.15",".214","83.3 %","86","118","92","3.63","4.94","-1.31","4.07","4.12"
"Cardinals","10.95","4.38","2.50","1.82","29.1 %","11.7 %","17.5 %",".211","1.26",".255","76.0 %","112","115","101","4.74","5.00","-0.25","4.46","3.97"
"Nationals","8.78","4.05","2.17","1.35","20.6 %","9.5 %","11.1 %",".273","1.58",".325","69.3 %","135","111","116","6.08","5.01","1.06","5.15","4.65"
"Mets","7.92","4.99","1.59","1.47","19.2 %","12.1 %","7.1 %",".285","1.70",".330","69.6 %","135","123","133","5.58","5.33","0.24","5.87","5.24"
"Padres","9.45","3.15","3.00","2.25","24.1 %","8.1 %","16.1 %",".253","1.35",".283","61.9 %","141","124","98","6.30","5.56","0.74","4.40","4.00"
"White Sox","6.75","4.50","1.50","1.50","17.8 %","11.9 %","5.9 %",".207","1.25",".215","72.0 %","83","121","130","3.75","5.63","-1.88","5.95","5.36"
"Marlins","8.88","4.81","1.85","1.85","23.3 %","12.6 %","10.7 %",".225","1.36",".250","85.2 %","97","131","126","4.07","5.64","-1.57","5.58","4.84"
"Red Sox","10.38","5.40","1.92","2.08","25.3 %","13.1 %","12.1 %",".274","1.66",".333","54.8 %","164","132","107","7.89","5.98","1.91","4.91","4.55"
"Indians","7.20","3.60","2.00","2.40","19.7 %","9.8 %","9.8 %",".218","1.20",".205","80.7 %","100","137","116","4.80","6.28","-1.48","5.33","4.84"
"Angels","10.17","9.39","1.08","2.35","21.5 %","19.8 %","1.7 %",".281","2.22",".328","75.7 %","156","166","158","7.04","7.61","-0.56","7.24","6.17"
