"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Astros","12.98","1.56","8.33","0.52","39.7 %","4.8 %","34.9 %",".167","0.75",".265","77.6 %","47","36","52","2.08","1.60","0.48","2.34","2.16"
"Athletics","8.72","2.49","3.50","0.00","22.8 %","6.5 %","16.3 %",".279","1.38",".369","63.3 %","93","48","96","4.15","2.11","2.05","4.40","3.99"
"Giants","8.14","2.57","3.17","0.00","21.8 %","6.9 %","14.9 %",".259","1.29",".339","74.1 %","61","54","89","2.57","2.26","0.31","3.97","4.02"
"Rays","8.68","2.25","3.86","0.32","26.0 %","6.7 %","19.2 %",".167","0.82",".221","97.4 %","14","59","81","0.64","2.61","-1.96","3.71","3.63"
"Blue Jays","11.85","2.30","5.14","0.99","32.7 %","6.4 %","26.4 %",".190","0.95",".262","76.6 %","72","67","85","3.29","3.10","0.19","3.86","3.01"
"Tigers","9.00","2.57","3.50","0.43","25.9 %","7.4 %","18.5 %",".167","0.86",".220","81.6 %","46","68","96","2.14","3.12","-0.98","4.39","3.78"
"Yankees","10.57","3.91","2.70","0.78","28.1 %","10.4 %","17.7 %",".186","1.13",".246","73.3 %","60","71","80","2.74","3.30","-0.56","3.64","3.66"
"Twins","10.26","4.32","2.38","0.54","27.1 %","11.4 %","15.7 %",".197","1.20",".268","81.6 %","58","73","105","2.70","3.33","-0.63","4.82","4.16"
"Marlins","10.50","3.75","2.80","0.75","25.7 %","9.2 %","16.5 %",".250","1.42",".333","67.3 %","107","83","103","4.50","3.59","0.91","4.58","4.01"
"Mets","9.47","3.32","2.86","0.47","22.0 %","7.7 %","14.3 %",".278","1.53",".362","64.4 %","103","85","120","4.26","3.69","0.58","5.31","4.27"
"Nationals","8.27","4.96","1.67","0.55","17.4 %","10.5 %","7.0 %",".377","2.33",".459","49.2 %","353","103","148","11.02","3.83","7.19","6.08","5.27"
"Padres","9.62","2.48","3.88","1.24","25.8 %","6.7 %","19.2 %",".227","1.14",".280","74.8 %","87","89","85","3.72","3.90","-0.18","3.76","3.59"
"Red Sox","11.77","3.46","3.40","1.38","30.4 %","8.9 %","21.4 %",".190","1.12",".242","86.6 %","50","88","94","2.42","3.98","-1.56","4.28","3.50"
"Angels","9.33","3.93","2.38","0.98","24.4 %","10.3 %","14.1 %",".203","1.20",".250","99.0 %","33","88","100","1.47","4.03","-2.56","4.57","4.24"
"Brewers","9.23","2.73","3.38","1.37","25.7 %","7.6 %","18.1 %",".186","0.99",".212","88.2 %","62","90","93","2.73","4.05","-1.32","4.11","3.85"
"White Sox","6.92","4.85","1.43","0.69","16.1 %","11.3 %","4.8 %",".255","1.62",".295","40.8 %","184","92","122","8.31","4.29","4.02","5.59","5.31"
"Dodgers","8.46","2.60","3.25","1.63","21.5 %","6.6 %","14.9 %",".274","1.41",".317","59.4 %","132","105","103","5.53","4.55","0.98","4.57","4.16"
"Rockies","7.58","4.74","1.60","0.95","18.8 %","11.8 %","7.1 %",".257","1.53",".304","88.2 %","56","99","126","2.84","4.64","-1.79","5.57","5.16"
"Phillies","8.84","4.19","2.11","1.40","23.2 %","11.0 %","12.2 %",".260","1.45",".314","75.6 %","95","103","101","4.19","4.66","-0.47","4.50","4.36"
"Cardinals","7.82","5.68","1.38","0.71","21.4 %","15.5 %","5.8 %",".143","1.11",".167","85.1 %","59","110","129","2.49","4.75","-2.27","5.69","5.40"
"Indians","8.16","3.14","2.60","1.26","20.6 %","7.9 %","12.7 %",".236","1.26",".275","71.4 %","78","106","119","3.77","4.89","-1.12","5.43","4.51"
"Reds","6.64","6.20","1.07","0.89","16.9 %","15.7 %","1.1 %",".240","1.57",".276","82.2 %","69","112","132","3.10","5.08","-1.98","5.86","6.04"
"Royals","6.75","6.75","1.00","0.52","14.4 %","14.4 %","0.0 %",".329","2.13",".390","68.2 %","154","120","154","7.27","5.41","1.86","7.07","6.12"
"Rangers","6.23","4.85","1.29","1.38","15.8 %","12.3 %","3.5 %",".290","1.65",".321","77.5 %","96","114","122","4.85","5.44","-0.60","5.59","5.51"
"Mariners","8.15","5.09","1.60","1.53","21.3 %","13.3 %","8.0 %",".172","1.19",".178","73.0 %","69","122","108","3.06","5.48","-2.42","4.96","4.91"
"Pirates","12.21","6.43","1.90","1.93","28.8 %","15.2 %","13.6 %",".222","1.57",".281","65.7 %","134","133","124","5.79","5.86","-0.07","5.49","4.52"
"Cubs","11.42","8.83","1.29","2.08","25.6 %","19.8 %","5.8 %",".275","2.08",".349","59.2 %","178","149","113","7.79","6.62","1.17","4.99","5.46"
"Orioles","7.71","4.50","1.71","2.57","18.6 %","10.9 %","7.8 %",".301","1.71",".321","87.6 %","109","145","121","5.14","6.93","-1.79","5.56","5.06"
"Braves","8.85","5.31","1.67","2.66","22.5 %","13.5 %","9.0 %",".250","1.52",".260","67.8 %","160","160","113","7.08","7.00","0.08","5.02","4.84"
"Diamondbacks","6.59","5.93","1.11","2.63","14.9 %","13.4 %","1.5 %",".310","1.94",".318","73.7 %","157","180","148","6.91","7.86","-0.95","6.53","5.92"
