"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Indians","13.94","4.35","3.20","0.87","35.6 %","11.1 %","24.4 %",".225","1.35",".348","79.4 %","72","62","89","3.48","2.83","0.66","4.07","3.32"
"Cardinals","9.12","1.09","8.33","0.73","25.5 %","3.1 %","22.5 %",".207","0.89",".262","63.1 %","77","68","89","3.28","2.97","0.31","3.93","3.36"
"Reds","14.02","5.19","2.70","1.04","37.5 %","13.9 %","23.6 %",".145","1.10",".212","86.4 %","58","73","67","2.60","3.33","-0.73","2.98","3.41"
"Nationals","7.00","3.50","2.00","0.50","18.7 %","9.3 %","9.3 %",".235","1.28",".283","69.4 %","78","78","114","3.50","3.55","-0.05","5.04","4.88"
"Tigers","7.20","3.60","2.00","0.72","17.1 %","8.6 %","8.6 %",".290","1.64",".341","65.5 %","93","83","112","4.32","3.85","0.47","5.12","4.89"
"Red Sox","11.25","5.34","2.11","0.84","27.8 %","13.2 %","14.6 %",".220","1.44",".300","75.3 %","70","86","95","3.38","3.90","-0.53","4.36","4.28"
"Braves","8.35","3.06","2.73","1.11","22.2 %","8.2 %","14.1 %",".220","1.18",".258","68.9 %","63","93","114","2.78","4.08","-1.30","5.06","4.33"
"Padres","11.22","3.03","3.70","1.52","26.4 %","7.1 %","19.3 %",".320","1.72",".419","54.4 %","192","94","92","8.19","4.12","4.07","4.08","3.71"
"Twins","7.41","5.82","1.27","0.53","15.9 %","12.5 %","3.4 %",".247","1.76",".290","49.0 %","97","92","115","4.76","4.27","0.49","5.38","5.43"
"Dodgers","10.43","4.30","2.43","1.23","27.4 %","11.3 %","16.1 %",".185","1.16",".229","79.0 %","73","99","88","3.07","4.30","-1.24","3.89","4.01"
"Brewers","8.61","4.30","2.00","1.17","23.2 %","11.6 %","11.6 %",".250","1.39",".305","79.1 %","79","99","109","3.52","4.43","-0.91","4.81","4.61"
"Royals","8.82","4.96","1.78","1.10","20.8 %","11.7 %","9.1 %",".279","1.71",".340","71.4 %","117","100","119","5.51","4.50","1.01","5.47","4.98"
"Rangers","10.58","4.38","2.42","1.46","26.9 %","11.1 %","15.7 %",".253","1.46",".323","86.0 %","72","96","90","3.65","4.55","-0.90","4.14","4.11"
"Giants","8.35","3.44","2.43","1.47","23.3 %","9.6 %","13.7 %",".197","1.09",".217","94.9 %","58","111","105","2.45","4.63","-2.18","4.67","4.34"
"Rays","8.07","2.78","2.90","1.39","21.3 %","7.4 %","14.0 %",".211","1.11",".236","75.0 %","81","105","100","3.62","4.64","-1.02","4.60","4.15"
"Athletics","12.50","3.00","4.17","2.00","30.9 %","7.4 %","23.5 %",".288","1.50",".386","64.1 %","123","104","89","5.50","4.66","0.84","4.09","3.25"
"Angels","9.26","3.47","2.67","1.54","21.6 %","8.1 %","13.5 %",".320","1.76",".389","80.2 %","111","105","95","5.01","4.80","0.21","4.36","4.15"
"Marlins","6.38","3.44","1.86","1.47","16.5 %","8.9 %","7.6 %",".264","1.42",".286","64.2 %","141","118","125","5.89","5.07","0.82","5.55","5.13"
"Astros","8.69","1.83","4.75","2.29","22.1 %","4.7 %","17.4 %",".284","1.37",".316","61.9 %","154","118","91","6.86","5.35","1.51","4.17","3.81"
"Yankees","9.72","2.88","3.38","2.16","25.2 %","7.5 %","17.8 %",".237","1.24",".266","77.2 %","94","115","84","4.32","5.37","-1.05","3.85","3.61"
"Rockies","8.33","4.02","2.07","1.72","19.7 %","9.5 %","10.2 %",".305","1.72",".354","56.7 %","159","115","113","8.04","5.38","2.66","4.99","4.66"
"Cubs","8.05","5.68","1.42","1.42","20.0 %","14.1 %","5.9 %",".278","1.68",".327","76.4 %","119","125","104","5.21","5.53","-0.32","4.63","4.90"
"Pirates","8.90","4.31","2.07","1.72","22.3 %","10.8 %","11.5 %",".227","1.34",".256","80.3 %","93","128","120","4.02","5.64","-1.62","5.31","4.55"
"Blue Jays","9.62","5.18","1.86","1.85","24.1 %","13.0 %","11.1 %",".283","1.64",".344","71.4 %","137","123","99","6.29","5.72","0.57","4.52","4.59"
"White Sox","8.86","5.48","1.62","1.69","20.6 %","12.8 %","7.8 %",".299","1.83",".355","62.2 %","177","124","122","8.02","5.79","2.22","5.59","5.02"
"Mariners","7.13","3.38","2.11","1.88","16.2 %","7.7 %","8.6 %",".314","1.75",".346","50.0 %","242","133","123","9.00","5.84","3.16","5.45","4.86"
"Diamondbacks","7.09","3.04","2.33","2.36","18.1 %","7.8 %","10.3 %",".274","1.43",".282","65.1 %","145","141","121","6.41","6.18","0.24","5.37","4.82"
"Mets","7.97","3.98","2.00","2.66","20.0 %","10.0 %","10.0 %",".300","1.62",".321","74.2 %","160","156","117","6.64","6.75","-0.12","5.17","4.81"
"Phillies","8.87","4.03","2.20","2.82","19.6 %","8.9 %","10.7 %",".347","2.01",".389","63.5 %","210","150","128","9.27","6.80","2.47","5.66","4.84"
"Orioles","8.46","4.55","1.86","2.93","18.7 %","10.1 %","8.6 %",".325","1.95",".352","53.0 %","208","152","123","9.76","7.30","2.46","5.66","4.93"
