"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Orioles","9.50","2.00","4.75","0.00","28.4 %","6.0 %","22.4 %",".222","1.00",".318","83.3 %","32","38","54","1.50","1.77","-0.27","2.43","2.52"
"Twins","8.41","1.33","6.33","0.00","21.8 %","3.5 %","18.4 %",".286","1.33",".369","70.4 %","57","39","78","2.66","1.79","0.87","3.55","3.67"
"Yankees","13.03","2.79","4.67","0.47","40.0 %","8.6 %","31.4 %",".109","0.67",".171","94.8 %","20","42","66","0.93","1.92","-0.99","3.00","2.54"
"Mets","13.50","3.38","4.00","0.75","37.1 %","9.3 %","27.8 %",".218","1.17",".347","84.0 %","63","58","70","2.63","2.55","0.08","3.12","2.87"
"Athletics","11.17","3.26","3.43","0.47","27.6 %","8.1 %","19.5 %",".308","1.60",".434","53.8 %","157","63","80","6.98","2.80","4.18","3.67","3.57"
"Cardinals","10.89","4.35","2.50","0.44","30.5 %","12.2 %","18.3 %",".167","1.06",".239","72.8 %","51","66","96","2.18","2.88","-0.70","4.27","3.89"
"Red Sox","11.14","3.86","2.89","0.86","30.6 %","10.6 %","20.0 %",".173","1.05",".234","79.2 %","62","75","81","3.00","3.40","-0.40","3.68","3.60"
"Brewers","10.65","4.18","2.55","0.76","28.3 %","11.1 %","17.2 %",".221","1.27",".304","75.3 %","77","80","96","3.42","3.59","-0.17","4.26","3.92"
"Rangers","8.38","2.33","3.60","0.93","24.0 %","6.7 %","17.3 %",".174","0.88",".204","85.5 %","46","76","99","2.33","3.63","-1.30","4.55","3.95"
"Reds","10.96","1.57","7.00","1.57","27.7 %","4.0 %","23.8 %",".281","1.35",".359","68.2 %","122","81","79","5.48","3.69","1.79","3.51","3.14"
"Braves","8.72","3.32","2.63","0.83","23.9 %","9.1 %","14.8 %",".228","1.20",".286","86.8 %","56","85","84","2.49","3.72","-1.23","3.72","3.84"
"Padres","8.73","3.27","2.67","0.82","22.7 %","8.5 %","14.2 %",".236","1.27",".293","80.4 %","58","85","94","2.45","3.73","-1.27","4.17","4.04"
"Indians","10.13","3.38","3.00","1.13","28.6 %","9.5 %","19.1 %",".143","0.88",".167","65.6 %","58","85","85","2.81","3.90","-1.09","3.89","3.68"
"Dodgers","9.49","1.82","5.20","1.46","25.2 %","4.9 %","20.4 %",".247","1.18",".299","77.9 %","87","90","90","3.65","3.94","-0.30","4.01","3.57"
"Nationals","10.59","2.65","4.00","1.59","32.3 %","8.1 %","24.2 %",".158","0.82",".176","81.6 %","71","89","79","3.18","4.04","-0.86","3.50","3.20"
"Giants","6.41","4.12","1.56","0.46","16.9 %","10.8 %","6.0 %",".222","1.27",".263","74.2 %","87","99","124","3.66","4.13","-0.47","5.49","5.23"
"Diamondbacks","9.00","5.14","1.75","0.86","22.6 %","12.9 %","9.7 %",".225","1.43",".281","81.6 %","58","98","127","2.57","4.31","-1.74","5.63","4.97"
"White Sox","8.53","2.49","3.43","1.42","23.1 %","6.7 %","16.4 %",".211","1.07",".239","89.7 %","63","96","88","2.84","4.44","-1.60","4.03","3.93"
"Mariners","9.00","3.66","2.46","1.41","23.4 %","9.5 %","13.9 %",".236","1.31",".279","77.8 %","82","102","96","3.66","4.56","-0.90","4.39","4.24"
"Blue Jays","8.67","6.67","1.30","0.67","21.1 %","16.3 %","4.9 %",".206","1.52",".257","76.5 %","72","99","130","3.33","4.58","-1.25","5.98","5.56"
"Cubs","7.13","4.88","1.46","0.75","17.9 %","12.3 %","5.7 %",".231","1.42",".271","72.3 %","94","103","120","4.13","4.59","-0.46","5.33","5.16"
"Marlins","9.39","5.58","1.68","1.17","23.9 %","14.2 %","9.7 %",".246","1.53",".308","80.2 %","98","111","128","4.11","4.78","-0.67","5.68","4.99"
"Royals","9.39","3.52","2.67","2.05","23.9 %","9.0 %","14.9 %",".287","1.53",".337","67.2 %","131","117","93","6.16","5.27","0.89","4.25","4.09"
"Rockies","6.75","3.89","1.73","1.82","16.9 %","9.7 %","7.1 %",".270","1.50",".288","74.7 %","87","124","130","4.41","5.81","-1.40","5.77","5.17"
"Angels","8.82","4.41","2.00","2.20","20.5 %","10.3 %","10.3 %",".329","1.90",".380","63.0 %","183","129","97","8.27","5.91","2.36","4.43","4.62"
"Astros","7.23","5.79","1.25","1.93","18.3 %","14.6 %","3.7 %",".243","1.55",".255","81.2 %","108","140","124","4.82","6.32","-1.50","5.67","5.62"
"Phillies","6.95","4.09","1.70","2.45","17.0 %","10.0 %","7.0 %",".326","1.77",".348","76.0 %","98","145","107","4.50","6.71","-2.21","4.80","4.95"
"Pirates","12.00","4.13","2.91","3.38","28.8 %","9.9 %","18.9 %",".300","1.71",".356","77.5 %","156","154","96","6.75","6.80","-0.05","4.24","3.78"
"Tigers","8.57","4.71","1.82","3.00","20.6 %","11.3 %","9.3 %",".286","1.67",".298","84.6 %","83","161","131","3.86","7.50","-3.64","6.01","4.91"
"Rays","8.31","4.75","1.75","3.26","18.0 %","10.3 %","7.7 %",".328","2.01",".347","59.7 %","200","179","131","8.90","7.96","0.94","6.00","5.07"
