"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Cubs","9.72","1.80","5.40","0.36","26.7 %","5.0 %","21.8 %",".219","1.04",".294","81.3 %","41","48","75","1.80","2.17","-0.37","3.32","3.19"
"Braves","9.28","1.27","7.33","0.84","27.2 %","3.7 %","23.5 %",".192","0.84",".241","52.6 %","76","63","71","3.38","2.79","0.58","3.16","3.14"
"Brewers","10.94","1.03","10.67","1.03","33.0 %","3.1 %","29.9 %",".174","0.72",".228","100.0 %","23","63","63","1.03","2.83","-1.81","2.79","2.51"
"Royals","7.04","1.96","3.60","0.39","18.0 %","5.0 %","13.0 %",".298","1.43",".360","58.3 %","116","67","87","5.48","3.00","2.48","3.99","4.05"
"Mets","10.18","3.10","3.29","0.89","26.7 %","8.1 %","18.6 %",".278","1.43",".370","45.8 %","173","75","94","7.52","3.26","4.26","4.23","3.82"
"Giants","8.50","2.00","4.25","1.00","24.6 %","5.8 %","18.8 %",".172","0.83",".200","68.2 %","68","85","102","3.00","3.60","-0.60","4.59","3.76"
"Angels","8.76","4.74","1.85","0.36","24.0 %","13.0 %","11.0 %",".176","1.14",".233","76.9 %","65","79","101","2.92","3.62","-0.70","4.62","4.67"
"Twins","10.38","1.19","8.75","1.48","28.0 %","3.2 %","24.8 %",".252","1.12",".316","86.2 %","57","79","76","2.67","3.64","-0.97","3.47","3.07"
"Red Sox","10.06","4.76","2.11","0.79","25.5 %","12.1 %","13.4 %",".225","1.38",".295","67.0 %","104","86","105","5.03","3.89","1.14","4.79","4.40"
"Reds","10.66","2.84","3.75","1.42","26.8 %","7.1 %","19.6 %",".272","1.42",".348","63.7 %","126","87","89","5.68","3.96","1.72","3.95","3.60"
"Rays","8.85","3.76","2.35","1.11","24.0 %","10.2 %","13.8 %",".228","1.25",".279","73.3 %","80","95","95","3.54","4.17","-0.63","4.34","4.28"
"Padres","9.85","4.01","2.45","1.09","22.9 %","9.3 %","13.6 %",".314","1.78",".400","71.8 %","120","95","112","5.11","4.19","0.92","4.94","4.35"
"Cardinals","11.02","4.96","2.22","1.10","29.9 %","13.4 %","16.4 %",".158","1.10",".200","86.4 %","65","97","103","2.76","4.19","-1.44","4.55","4.15"
"Orioles","7.20","3.15","2.29","0.90","18.2 %","8.0 %","10.2 %",".253","1.35",".295","72.5 %","77","89","93","3.60","4.26","-0.66","4.26","4.12"
"Mariners","9.91","4.10","2.42","1.37","26.6 %","11.0 %","15.6 %",".216","1.25",".266","73.0 %","100","97","88","4.44","4.35","0.09","4.04","4.06"
"Blue Jays","9.48","4.88","1.94","0.86","23.9 %","12.3 %","11.6 %",".222","1.37",".284","67.8 %","106","94","111","4.88","4.36","0.52","5.09","4.61"
"Dodgers","11.13","1.95","5.71","1.95","29.4 %","5.2 %","24.3 %",".244","1.18",".300","72.9 %","113","101","77","4.73","4.39","0.34","3.42","3.15"
"Diamondbacks","7.77","3.70","2.10","1.11","19.8 %","9.4 %","10.4 %",".242","1.36",".282","80.5 %","84","101","116","3.70","4.45","-0.75","5.13","4.72"
"Phillies","7.71","1.93","4.00","1.54","20.4 %","5.1 %","15.3 %",".239","1.16",".265","62.5 %","123","99","97","5.40","4.50","0.90","4.32","3.97"
"Tigers","10.63","3.73","2.85","1.72","26.6 %","9.4 %","17.3 %",".274","1.50",".346","78.8 %","105","103","103","4.88","4.78","0.11","4.70","3.96"
"Marlins","7.29","4.71","1.55","1.29","20.5 %","13.3 %","7.2 %",".167","1.10",".173","79.8 %","72","117","121","3.00","5.02","-2.02","5.35","5.15"
"Pirates","13.13","4.13","3.18","2.25","33.3 %","10.5 %","22.9 %",".217","1.29",".275","69.1 %","113","117","81","4.88","5.17","-0.30","3.58","3.33"
"Athletics","12.19","3.92","3.11","2.18","32.6 %","10.5 %","22.1 %",".227","1.26",".286","71.4 %","127","117","86","5.66","5.25","0.42","3.93","3.44"
"Nationals","9.00","3.43","2.63","2.14","24.7 %","9.4 %","15.3 %",".234","1.24",".255","73.7 %","76","121","94","3.43","5.45","-2.02","4.16","4.09"
"Rangers","8.13","3.41","2.38","1.83","21.2 %","8.9 %","12.3 %",".238","1.28",".261","78.0 %","88","114","113","4.46","5.46","-1.00","5.18","4.51"
"White Sox","10.09","5.18","1.95","1.91","24.8 %","12.8 %","12.1 %",".266","1.61",".321","68.6 %","139","121","101","6.27","5.64","0.63","4.63","4.55"
"Astros","10.24","4.19","2.44","2.33","25.9 %","10.6 %","15.3 %",".263","1.50",".306","86.4 %","99","123","97","4.66","5.70","-1.04","4.50","4.19"
"Yankees","9.38","5.63","1.67","1.88","22.1 %","13.3 %","8.9 %",".284","1.75",".338","68.4 %","155","130","123","7.13","6.09","1.04","5.62","4.99"
"Indians","8.83","4.67","1.89","2.60","20.2 %","10.7 %","9.5 %",".324","1.90",".365","74.1 %","140","146","108","6.75","6.73","0.02","4.93","4.75"
"Rockies","7.00","2.25","3.11","4.00","17.0 %","5.5 %","11.5 %",".301","1.53",".275","73.0 %","114","181","119","5.75","8.44","-2.69","5.26","4.59"
