"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Astros","9.43","1.71","5.50","0.00","29.0 %","5.3 %","23.7 %",".153","0.71",".220","86.7 %","19","38","68","0.86","1.69","-0.83","3.11","3.04"
"Indians","10.57","1.17","9.00","0.59","29.0 %","3.2 %","25.8 %",".224","0.98",".308","83.3 %","49","55","73","2.35","2.50","-0.15","3.34","2.98"
"Mets","8.59","2.45","3.50","0.41","25.6 %","7.3 %","18.3 %",".147","0.77",".189","84.3 %","40","65","92","1.64","2.85","-1.21","4.07","3.80"
"Yankees","12.65","3.08","4.11","1.03","33.9 %","8.3 %","25.7 %",".184","1.03",".259","84.7 %","52","67","71","2.39","3.14","-0.75","3.24","2.99"
"Rays","9.45","3.38","2.80","0.68","24.6 %","8.8 %","15.8 %",".250","1.35",".324","75.3 %","53","73","90","2.36","3.21","-0.85","4.10","4.00"
"Cardinals","10.80","1.93","5.60","1.16","30.8 %","5.5 %","25.3 %",".224","1.03",".296","72.1 %","91","75","74","3.86","3.26","0.60","3.29","3.03"
"Twins","9.55","2.49","3.83","0.83","24.0 %","6.3 %","17.7 %",".270","1.38",".344","70.9 %","98","71","83","4.57","3.26","1.31","3.80","3.70"
"Padres","8.37","3.80","2.20","0.38","22.5 %","10.2 %","12.2 %",".184","1.10",".234","82.0 %","54","75","100","2.28","3.30","-1.02","4.43","4.27"
"Red Sox","9.91","4.10","2.42","0.68","28.2 %","11.7 %","16.5 %",".165","1.03",".217","86.8 %","35","75","87","1.71","3.37","-1.66","3.96","4.01"
"Giants","10.52","3.51","3.00","1.05","27.8 %","9.3 %","18.5 %",".189","1.09",".242","78.4 %","83","93","99","3.51","3.92","-0.41","4.41","3.80"
"Reds","10.95","3.28","3.33","1.46","29.7 %","8.9 %","20.8 %",".207","1.14",".259","80.4 %","73","88","80","3.28","3.98","-0.70","3.57","3.50"
"Angels","9.00","3.86","2.33","0.96","23.0 %","9.8 %","13.1 %",".250","1.39",".312","78.8 %","86","90","106","3.86","4.11","-0.25","4.85","4.40"
"Mariners","10.08","2.88","3.50","1.44","24.8 %","7.1 %","17.7 %",".269","1.44",".333","57.3 %","138","92","97","6.12","4.13","1.99","4.44","3.89"
"Marlins","11.91","7.94","1.50","0.79","29.4 %","19.6 %","9.8 %",".268","1.85",".400","81.6 %","95","101","100","3.97","4.36","-0.39","4.44","5.13"
"Rockies","7.08","4.87","1.45","0.89","18.4 %","12.6 %","5.8 %",".211","1.33",".241","86.8 %","42","95","124","2.21","4.54","-2.33","5.61","5.31"
"Diamondbacks","11.63","2.91","4.00","2.08","31.8 %","8.0 %","23.9 %",".222","1.15",".271","88.9 %","85","105","69","3.74","4.60","-0.86","3.07","3.14"
"Dodgers","8.74","3.18","2.75","1.59","24.4 %","8.9 %","15.6 %",".195","1.06",".214","97.8 %","57","106","80","2.38","4.63","-2.24","3.56","3.80"
"Pirates","12.09","3.63","3.33","2.01","31.3 %","9.4 %","21.9 %",".267","1.43",".353","76.9 %","121","108","80","5.24","4.78","0.46","3.56","3.44"
"Rangers","6.62","3.18","2.08","1.32","16.7 %","8.0 %","8.7 %",".265","1.41",".292","72.1 %","95","103","105","4.76","4.89","-0.13","4.79","4.58"
"Blue Jays","8.44","3.80","2.22","1.69","21.3 %","9.6 %","11.7 %",".271","1.50",".311","79.6 %","101","109","96","4.64","5.04","-0.40","4.38","4.46"
"Brewers","10.07","2.29","4.40","2.29","26.2 %","6.0 %","20.2 %",".266","1.32",".308","63.2 %","134","113","89","5.95","5.04","0.90","3.96","3.58"
"Athletics","12.00","3.75","3.20","2.25","32.0 %","10.0 %","22.0 %",".222","1.25",".269","83.3 %","101","113","86","4.50","5.05","-0.55","3.95","3.47"
"Phillies","8.31","4.85","1.71","1.38","21.4 %","12.5 %","8.9 %",".202","1.27",".227","79.6 %","86","120","124","3.81","5.44","-1.64","5.51","4.94"
"White Sox","8.10","2.31","3.50","2.31","21.2 %","6.1 %","15.2 %",".272","1.33",".292","89.0 %","77","122","97","3.47","5.66","-2.19","4.45","4.11"
"Cubs","5.48","4.30","1.27","1.57","13.6 %","10.7 %","2.9 %",".304","1.70",".324","80.8 %","107","128","124","4.70","5.69","-1.00","5.51","5.63"
"Orioles","7.54","5.16","1.46","1.59","17.6 %","12.0 %","5.6 %",".269","1.68",".300","46.5 %","177","122","121","8.34","5.82","2.52","5.54","5.27"
"Braves","8.06","4.43","1.82","2.01","19.8 %","10.9 %","8.9 %",".303","1.70",".344","65.6 %","127","136","119","5.64","5.95","-0.30","5.26","4.89"
"Royals","9.82","2.95","3.33","2.45","22.2 %","6.7 %","15.6 %",".321","1.75",".375","75.0 %","146","135","107","6.87","6.05","0.82","4.89","4.14"
"Tigers","5.72","3.81","1.50","1.91","14.0 %","9.3 %","4.7 %",".276","1.55",".283","62.8 %","143","131","124","6.67","6.07","0.60","5.71","5.32"
"Nationals","9.12","2.81","3.25","2.45","21.7 %","6.7 %","15.0 %",".287","1.52",".320","63.3 %","156","136","116","7.01","6.14","0.88","5.15","4.17"
