"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Reds","12.57","1.86","6.75","0.00","36.5 %","5.4 %","31.1 %",".200","0.93",".326","77.8 %","41","22","51","1.86","1.04","0.82","2.28","2.46"
"Cubs","11.77","0.69","17.00","1.38","30.4 %","1.8 %","28.6 %",".327","1.46",".444","86.4 %","63","63","53","2.77","2.83","-0.06","2.36","2.39"
"Pirates","10.13","3.94","2.57","0.56","24.3 %","9.5 %","14.9 %",".313","1.75",".417","67.7 %","130","69","113","5.63","3.09","2.54","5.01","4.22"
"Athletics","11.42","2.42","4.71","1.04","29.7 %","6.3 %","23.4 %",".252","1.27",".343","80.5 %","70","70","85","3.12","3.10","0.02","3.89","3.31"
"Diamondbacks","10.08","2.88","3.50","0.36","27.7 %","7.9 %","19.8 %",".149","0.84",".207","89.8 %","24","72","94","1.08","3.17","-2.09","4.17","3.54"
"Marlins","13.81","2.51","5.50","1.88","40.7 %","7.4 %","33.3 %",".160","0.84",".200","100.0 %","60","86","56","2.51","3.70","-1.19","2.51","2.34"
"Royals","10.17","5.26","1.93","0.70","25.9 %","13.4 %","12.5 %",".247","1.52",".333","82.9 %","67","83","93","3.16","3.72","-0.56","4.26","4.44"
"Blue Jays","8.75","1.90","4.60","1.52","25.0 %","5.4 %","19.6 %",".195","0.93",".217","85.4 %","66","89","100","3.04","4.10","-1.06","4.59","3.74"
"Rays","9.97","3.74","2.67","1.25","26.5 %","9.9 %","16.6 %",".235","1.29",".296","80.3 %","84","93","89","3.74","4.11","-0.38","4.06","3.98"
"Astros","6.98","3.72","1.88","0.93","19.7 %","10.5 %","9.2 %",".191","1.09",".216","65.9 %","83","94","106","3.72","4.25","-0.52","4.86","4.81"
"Mets","7.13","3.57","2.00","1.02","20.0 %","10.0 %","10.0 %",".159","0.96",".170","70.4 %","74","99","109","3.06","4.29","-1.23","4.84","4.68"
"Tigers","10.07","3.66","2.75","1.37","24.4 %","8.9 %","15.6 %",".296","1.63",".375","72.9 %","112","92","88","5.49","4.33","1.16","4.07","3.88"
"Braves","11.96","7.71","1.55","0.77","27.9 %","18.0 %","9.9 %",".233","1.76",".333","79.1 %","52","100","106","2.31","4.37","-2.06","4.71","5.01"
"Red Sox","10.22","3.65","2.80","1.46","28.0 %","10.0 %","18.0 %",".281","1.42",".368","72.4 %","106","97","94","5.11","4.39","0.72","4.30","3.87"
"Indians","6.87","3.93","1.75","0.98","16.1 %","9.2 %","6.9 %",".316","1.80",".365","66.2 %","133","96","115","6.38","4.41","1.97","5.27","4.99"
"Rockies","7.96","4.15","1.92","1.04","19.8 %","10.3 %","9.5 %",".265","1.50",".316","84.2 %","69","97","110","3.46","4.56","-1.10","4.90","4.66"
"Yankees","10.80","4.68","2.31","1.44","27.0 %","11.7 %","15.3 %",".268","1.56",".349","69.8 %","125","98","96","5.76","4.57","1.19","4.40","4.17"
"Twins","7.99","3.04","2.63","1.52","20.2 %","7.7 %","12.5 %",".263","1.39",".300","66.9 %","90","104","99","4.18","4.78","-0.59","4.51","4.39"
"Cardinals","10.71","2.14","5.00","2.14","32.1 %","6.4 %","25.6 %",".167","0.81",".167","100.0 %","61","110","83","2.57","4.79","-2.21","3.68","3.08"
"Phillies","10.62","4.87","2.18","1.33","24.7 %","11.3 %","13.4 %",".272","1.62",".352","74.0 %","121","113","121","5.31","5.13","0.18","5.37","4.41"
"Orioles","8.62","3.45","2.50","2.01","21.9 %","8.8 %","13.1 %",".274","1.47",".310","64.5 %","128","114","107","6.03","5.45","0.58","4.89","4.39"
"Brewers","8.58","5.72","1.50","1.59","21.4 %","14.3 %","7.1 %",".250","1.59",".289","71.1 %","122","123","117","5.40","5.51","-0.11","5.18","5.15"
"Giants","9.39","5.28","1.78","1.76","23.2 %","13.0 %","10.1 %",".237","1.50",".275","75.8 %","126","135","114","5.28","5.63","-0.34","5.03","4.77"
"Padres","8.31","1.56","5.33","2.60","24.6 %","4.6 %","20.0 %",".194","0.87",".171","100.0 %","73","128","92","3.12","5.64","-2.52","4.07","3.63"
"Dodgers","9.78","2.33","4.20","2.33","27.3 %","6.5 %","20.8 %",".203","0.98",".209","80.0 %","100","130","112","4.19","5.65","-1.46","4.96","3.67"
"Nationals","10.06","4.24","2.38","2.12","25.7 %","10.8 %","14.9 %",".203","1.24",".220","80.5 %","106","129","101","4.76","5.80","-1.04","4.50","4.17"
"White Sox","7.83","3.52","2.22","1.96","20.0 %","9.0 %","11.0 %",".227","1.26",".238","80.0 %","87","126","125","3.91","5.87","-1.95","5.72","4.70"
"Rangers","6.85","4.18","1.64","1.90","16.7 %","10.2 %","6.5 %",".284","1.61",".306","66.7 %","121","127","115","6.08","6.09","0.00","5.27","5.13"
"Mariners","11.02","3.86","2.86","2.76","27.0 %","9.5 %","17.6 %",".273","1.53",".317","73.7 %","137","138","99","6.06","6.21","-0.15","4.55","3.92"
"Angels","10.65","6.94","1.54","2.23","25.4 %","16.6 %","8.9 %",".223","1.62",".253","86.8 %","99","143","127","4.46","6.54","-2.09","5.84","5.14"
