"Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA"
"Reds","14.58","4.32","3.38","1.08","39.7 %","11.8 %","27.9 %",".150","1.02",".226","84.5 %","60","65","61","2.70","2.97","-0.27","2.73","2.94"
"Indians","12.05","5.79","2.08","0.48","30.9 %","14.8 %","16.1 %",".217","1.45",".326","82.0 %","60","69","103","2.89","3.16","-0.27","4.70","4.26"
"Astros","10.13","2.41","4.20","0.96","28.0 %","6.7 %","21.3 %",".203","1.02",".261","75.6 %","76","74","80","3.38","3.32","0.05","3.63","3.41"
"Cardinals","9.59","1.07","9.00","1.07","26.5 %","2.9 %","23.5 %",".198","0.87",".242","57.7 %","84","77","86","3.55","3.33","0.22","3.83","3.22"
"Rangers","10.87","3.16","3.44","1.05","28.7 %","8.3 %","20.4 %",".245","1.29",".328","80.5 %","70","73","75","3.51","3.49","0.02","3.44","3.51"
"Nationals","6.35","3.18","2.00","0.53","18.2 %","9.1 %","9.1 %",".200","1.06",".234","72.3 %","71","80","123","3.18","3.63","-0.45","5.44","5.05"
"Twins","8.15","5.09","1.60","0.51","18.4 %","11.5 %","6.9 %",".260","1.70",".317","55.9 %","103","83","100","5.09","3.84","1.26","4.68","4.95"
"Braves","8.66","3.06","2.83","1.02","22.4 %","7.9 %","14.5 %",".239","1.27",".290","67.6 %","75","90","109","3.31","3.95","-0.64","4.84","4.24"
"Red Sox","11.75","5.08","2.31","0.95","28.7 %","12.4 %","16.3 %",".245","1.52",".343","81.3 %","72","88","97","3.49","3.99","-0.50","4.44","4.09"
"Diamondbacks","7.25","2.42","3.00","1.21","19.4 %","6.5 %","12.9 %",".241","1.21",".273","79.0 %","73","94","105","3.22","4.15","-0.93","4.63","4.40"
"Dodgers","11.05","4.30","2.57","1.23","30.0 %","11.7 %","18.3 %",".154","1.02",".188","75.8 %","73","96","88","3.07","4.17","-1.10","3.89","3.85"
"Rays","9.11","2.60","3.50","1.30","24.6 %","7.0 %","17.5 %",".184","0.98",".211","77.9 %","66","97","95","2.93","4.26","-1.33","4.32","3.81"
"Royals","7.43","5.40","1.38","0.68","17.7 %","12.9 %","4.8 %",".241","1.58",".286","66.3 %","100","97","125","4.73","4.34","0.39","5.75","5.46"
"Giants","8.27","4.41","1.88","1.10","22.7 %","12.1 %","10.6 %",".207","1.22",".244","93.0 %","52","106","108","2.20","4.44","-2.23","4.80","4.72"
"Rockies","9.10","2.51","3.63","1.57","22.5 %","6.2 %","16.3 %",".294","1.50",".353","57.9 %","137","96","94","6.91","4.50","2.40","4.18","3.94"
"Tigers","7.52","3.08","2.44","1.37","17.7 %","7.3 %","10.5 %",".298","1.63",".341","67.7 %","102","100","115","4.78","4.66","0.13","5.25","4.71"
"Brewers","9.43","5.14","1.83","1.29","24.7 %","13.5 %","11.2 %",".260","1.52",".327","79.1 %","87","105","98","3.86","4.69","-0.83","4.35","4.59"
"Athletics","10.38","2.60","4.00","2.08","24.7 %","6.2 %","18.5 %",".324","1.67",".400","63.0 %","163","115","96","7.27","5.12","2.15","4.41","3.70"
"White Sox","9.61","5.95","1.62","1.37","21.9 %","13.5 %","8.3 %",".309","1.93",".386","64.3 %","172","115","118","7.78","5.35","2.43","5.39","4.95"
"Phillies","8.53","4.26","2.00","1.89","20.2 %","10.1 %","10.1 %",".313","1.79",".362","73.9 %","140","121","119","6.16","5.48","0.68","5.25","4.83"
"Mariners","7.50","3.30","2.27","1.80","17.6 %","7.8 %","9.9 %",".305","1.67",".340","53.8 %","216","126","122","8.10","5.55","2.55","5.47","4.80"
"Yankees","9.30","2.70","3.44","2.40","24.2 %","7.0 %","17.2 %",".237","1.23",".253","70.9 %","104","120","88","4.80","5.61","-0.81","4.00","3.77"
"Cubs","8.50","6.00","1.42","1.50","20.7 %","14.6 %","6.1 %",".290","1.78",".347","79.9 %","114","128","109","5.00","5.66","-0.66","4.82","5.02"
"Blue Jays","9.21","5.08","1.81","1.91","23.2 %","12.8 %","10.4 %",".262","1.55",".306","74.5 %","124","125","113","5.72","5.83","-0.11","5.18","4.77"
"Marlins","7.59","6.33","1.20","1.69","18.2 %","15.2 %","3.0 %",".262","1.73",".290","66.9 %","161","141","152","6.75","6.07","0.68","6.71","5.88"
"Padres","9.43","3.25","2.90","2.60","22.0 %","7.6 %","14.4 %",".328","1.77",".378","58.8 %","206","143","114","8.78","6.29","2.50","5.04","4.29"
"Pirates","8.69","4.97","1.75","2.17","20.6 %","11.8 %","8.8 %",".252","1.55",".275","77.1 %","122","149","128","5.28","6.59","-1.32","5.65","4.88"
"Orioles","8.76","4.74","1.85","2.55","19.5 %","10.6 %","8.9 %",".318","1.91",".355","54.7 %","210","144","130","9.85","6.90","2.95","5.96","4.93"
"Mets","7.79","4.67","1.67","2.60","19.0 %","11.4 %","7.6 %",".333","1.85",".367","69.2 %","188","161","124","7.79","6.96","0.82","5.51","5.13"
"Angels","8.77","3.16","2.78","3.16","20.0 %","7.2 %","12.8 %",".336","1.83",".367","85.6 %","140","157","111","6.31","7.23","-0.92","5.07","4.41"
